No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
169,J&T Express,60191,93572,79000,EZ,reguler
170,SiCepat,60191,73712,38000,SIUNT,reguler
171,,30111,29783,,,reguler
172,J&T Express,20111,28911,28000,EZ,reguler
173,ID Express,60191,75683,56000,iDSTD,reguler
174,,30111,37571,,,reguler
175,JNE,14440,35111,17000,OKE19,reguler
176,ID Express,30111,32156,15000,iDSTD,reguler
177,,60191,92981,,,reguler
178,J&T Express,20111,26566,28000,EZ,reguler
179,J&T Express,60191,91311,47000,EZ,reguler
180,,60191,93611,,,reguler
181,SiCepat,60191,90911,52500,SIUNT,reguler
182,SiCepat,20111,21411,11500,SIUNT,reguler
183,,20111,21455,,,reguler
184,ID Express,30111,30111,8500,iDSTD,reguler
185,SiCepat,60191,73712,38000,SIUNT,reguler
186,,20111,27211,,,reguler
187,ID Express,60191,76111,39000,iDSTD,reguler
188,JNE,30111,36128,22000,OKE19,reguler
189,,60191,90111,,,reguler
190,SiCepat,30111,34157,28000,SIUNT,reguler
191,JNE,20111,21311,10000,REG19,reguler
192,,20111,28411,,,reguler
193,J&T Express,60191,93411,71000,EZ,reguler
194,JNE,30111,39115,30000,OKE19,reguler
195,,60191,77111,,,reguler
196,JNE,30111,36364,32000,OKE19,reguler
197,JNE,30111,29211,32000,OKE19,reguler
198,,20111,24382,,,reguler
199,ID Express,60191,73112,33000,iDSTD,reguler
200,SiCepat,60191,92511,52500,SIUNT,reguler
201,,20111,20811,,,reguler
202,JNE,30111,29211,32000,OKE19,reguler
203,SiCepat,20111,24653,25000,SIUNT,reguler
204,,20111,28411,,,reguler
205,JNE,14440,35611,28000,OKE19,reguler
206,ID Express,60191,74361,41000,iDSTD,reguler
207,,14440,78873,,,reguler
208,SiCepat,30111,25673,36000,SIUNT,reguler
209,J&T Express,30111,79365,49000,EZ,reguler
210,,30111,78619,,,reguler
211,J&T Express,60191,91371,55000,EZ,reguler
212,SiCepat,20111,21161,11500,SIUNT,reguler
223,,30111,25111,,,reguler
224,ID Express,20111,20111,6500,iDSTD,reguler
225,J&T Express,30111,31311,13000,EZ,reguler
226,,20111,28111,,,reguler
227,SiCepat,30111,27383,36000,SIUNT,reguler
228,SiCepat,20111,24581,25000,SIUNT,reguler
229,,60191,70117,,,reguler
230,ID Express,30111,29427,28000,iDSTD,reguler
231,J&T Express,30111,33511,39000,EZ,reguler
232,,60191,91211,,,reguler
233,JNE,60191,92111,45000,OKE19,reguler
234,ID Express,60191,75311,49000,iDSTD,reguler
235,,20111,20111,,,reguler
236,SiCepat,20111,21411,11500,SIUNT,reguler
237,,30111,36514,,,reguler
238,ID Express,20111,20111,6500,iDSTD,reguler
239,ID Express,30111,30111,8500,iDSTD,reguler
240,,60191,93572,,,reguler
241,JNE,30111,38711,35000,OKE19,reguler
242,JNE,14440,35611,28000,OKE19,reguler
243,,60191,74172,,,reguler
244,ID Express,20111,24476,25000,iDSTD,reguler
245,ID Express,60191,94111,53000,iDSTD,reguler
246,JNE,30111,29211,32000,OKE19,reguler
247,J&T Express,30111,31311,13000,EZ,reguler
248,ID Express,20111,20111,6500,iDSTD,reguler
249,ID Express,60191,77111,55000,iDSTD,reguler
250,J&T Express,60191,92981,47000,EZ,reguler
251,JNE,30111,36514,32000,OKE19,reguler
252,ID Express,30111,30655,15000,iDSTD,reguler
253,J&T Express,20111,25511,23000,EZ,reguler
254,JNE,20111,21211,10000,REG19,reguler
255,JNE,14440,34194,28000,OKE19,reguler
256,J&T Express,20111,24184,27000,EZ,reguler
257,ID Express,30111,29427,28000,iDSTD,reguler
258,SiCepat,60191,92711,51500,SIUNT,reguler
259,JNE,20111,24111,23000,OKE19,reguler
260,J&T Express,30111,31111,13000,EZ,reguler
261,J&T Express,60191,92412,47000,EZ,reguler
262,JNE,20111,24782,23000,OKE19,reguler
263,J&T Express,30111,32184,13000,EZ,reguler
264,ID Express,30111,29427,28000,iDSTD,reguler
265,ID Express,60191,77482,68000,iDSTD,reguler
266,SiCepat,20111,21411,11500,SIUNT,reguler
267,SiCepat,20111,22874,16500,SIUNT,reguler
268,JNE,20111,24382,23000,OKE19,reguler
269,J&T Express,60191,93411,71000,EZ,reguler
270,J&T Express,60191,75511,51000,EZ,reguler
271,JNE,30111,38612,30000,OKE19,reguler
272,JNE,20111,20511,10000,REG19,reguler
273,JNE,20111,24413,23000,OKE19,reguler
274,ID Express,30111,29427,28000,iDSTD,reguler
275,SiCepat,30111,37111,30000,SIUNT,reguler
276,ID Express,30111,32274,15000,iDSTD,reguler
277,J&T Express,30111,31511,13000,EZ,reguler
278,JNE,20111,20811,10000,REG19,reguler
279,J&T Express,60191,75511,51000,EZ,reguler
280,ID Express,30111,30111,8500,iDSTD,reguler
281,SiCepat,60191,92917,53000,SIUNT,reguler
282,J&T Express,30111,30711,13000,EZ,reguler
283,J&T Express,30111,31654,17000,EZ,reguler
284,JNE,20111,22211,10000,REG19,reguler
285,ID Express,60191,75111,42000,iDSTD,reguler
286,SiCepat,60191,92711,51500,SIUNT,reguler
287,JNE,20111,22411,10000,REG19,reguler
288,J&T Express,60191,91992,52000,EZ,reguler
289,J&T Express,60191,91992,52000,EZ,reguler
290,SiCepat,60191,76271,58500,SIUNT,reguler
291,J&T Express,20111,25511,23000,EZ,reguler
292,J&T Express,60191,91711,47000,EZ,reguler
293,SiCepat,20111,21161,11500,SIUNT,reguler
294,JNE,30111,36364,32000,OKE19,reguler
295,J&T Express,30111,32184,13000,EZ,reguler
296,J&T Express,60191,92981,47000,EZ,reguler
297,JNE,14440,34111,23000,OKE19,reguler
298,J&T Express,20111,26257,28000,EZ,reguler
299,SiCepat,60191,90511,51500,SIUNT,reguler
300,J&T Express,60191,95781,87000,EZ,reguler
301,J&T Express,30111,31214,17000,EZ,reguler
302,ID Express,20111,26311,25000,iDSTD,reguler
303,ID Express,30111,30655,15000,iDSTD,reguler
304,ID Express,20111,20111,6500,iDSTD,reguler
305,JNE,14440,35611,28000,OKE19,reguler
306,ID Express,30111,30111,8500,iDSTD,reguler
307,JNE,30111,36128,22000,OKE19,reguler
308,J&T Express,30111,31214,17000,EZ,reguler
309,JNE,14440,35376,28000,OKE19,reguler
310,JNE,30111,36128,22000,OKE19,reguler
311,J&T Express,60191,94362,61000,EZ,reguler
312,J&T Express,60191,95711,79000,EZ,reguler
313,JNE,14440,35111,17000,OKE19,reguler
314,J&T Express,20111,22611,18000,EZ,reguler
315,JNE,20111,28411,23000,OKE19,reguler
316,JNE,20111,20511,10000,REG19,reguler
317,SiCepat,60191,92211,51500,SIUNT,reguler
318,JNE,20111,21255,10000,REG19,reguler
319,J&T Express,30111,30711,13000,EZ,reguler
320,J&T Express,30111,79465,49000,EZ,reguler
321,J&T Express,30111,31311,13000,EZ,reguler
322,J&T Express,60191,91992,52000,EZ,reguler
323,J&T Express,30111,30911,13000,EZ,reguler
324,SiCepat,60191,72163,46000,SIUNT,reguler
325,J&T Express,30111,30911,13000,EZ,reguler
326,SiCepat,60191,90911,52500,SIUNT,reguler
327,SiCepat,60191,92711,51500,SIUNT,reguler
328,J&T Express,60191,93411,71000,EZ,reguler
329,SiCepat,60191,93671,72000,SIUNT,reguler
330,J&T Express,60191,75765,50000,EZ,reguler
331,J&T Express,20111,28763,28000,EZ,reguler
332,SiCepat,20111,27211,26000,SIUNT,reguler
333,J&T Express,30111,31511,13000,EZ,reguler
334,JNE,20111,22727,10000,REG19,reguler
335,ID Express,30111,30655,15000,iDSTD,reguler
336,SiCepat,20111,28811,25000,SIUNT,reguler
337,J&T Express,30111,31511,13000,EZ,reguler
338,ID Express,30111,78384,35000,iDSTD,reguler
339,JNE,14440,35111,17000,OKE19,reguler
340,ID Express,60191,91853,52500,iDSTD,reguler
341,JNE,30111,34764,30000,OKE19,reguler
342,ID Express,60191,91853,52500,iDSTD,reguler
343,ID Express,20111,20111,6500,iDSTD,reguler
344,J&T Express,20111,28111,17000,EZ,reguler
345,J&T Express,30111,78611,48000,EZ,reguler
346,JNE,30111,28383,32000,OKE19,reguler
347,JNE,30111,37311,27000,OKE19,reguler
348,JNE,14440,34194,28000,OKE19,reguler
349,ID Express,60191,73112,33000,iDSTD,reguler
350,ID Express,60191,96254,83000,iDSTD,reguler
351,SiCepat,60191,91211,52500,SIUNT,reguler
352,ID Express,60191,94681,66500,iDSTD,reguler
353,J&T Express,20111,22756,18000,EZ,reguler
354,SiCepat,60191,73761,38000,SIUNT,reguler
355,SiCepat,60191,73761,38000,SIUNT,reguler
356,J&T Express,30111,79365,49000,EZ,reguler
357,ID Express,30111,78384,35000,iDSTD,reguler
358,JNE,20111,22111,10000,REG19,reguler
359,ID Express,30111,78557,45500,iDSTD,reguler
360,SiCepat,60191,78716,50000,SIUNT,reguler
361,SiCepat,30111,25673,36000,SIUNT,reguler
362,JNE,30111,36611,27000,OKE19,reguler
363,J&T Express,60191,93791,71000,EZ,reguler
364,JNE,14440,78873,47000,OKE19,reguler
365,JNE,20111,28557,23000,OKE19,reguler
366,J&T Express,30111,31654,17000,EZ,reguler
367,JNE,20111,23242,18000,OKE19,reguler
368,ID Express,60191,74361,41000,iDSTD,reguler
369,JNE,14440,35111,17000,OKE19,reguler
370,SiCepat,14440,35592,22000,SIUNT,reguler
371,JNE,20111,20511,10000,REG19,reguler
372,ID Express,60191,75311,49000,iDSTD,reguler
373,SiCepat,60191,73712,38000,SIUNT,reguler
374,ID Express,20111,20111,6500,iDSTD,reguler
375,JNE,20111,20511,10000,REG19,reguler
376,ID Express,20111,20111,6500,iDSTD,reguler
377,ID Express,60191,90111,39000,iDSTD,reguler
378,JNE,30111,29211,32000,OKE19,reguler
379,SiCepat,60191,92711,51500,SIUNT,reguler
380,JNE,20111,21255,10000,REG19,reguler
381,SiCepat,60191,92211,51500,SIUNT,reguler
382,J&T Express,30111,78243,31000,EZ,reguler
383,JNE,60191,92111,45000,OKE19,reguler
384,JNE,30111,33214,29000,OKE19,reguler
385,J&T Express,30111,31111,13000,EZ,reguler
386,JNE,20111,24311,23000,OKE19,reguler
387,JNE,30111,33214,29000,OKE19,reguler
388,J&T Express,20111,25511,23000,EZ,reguler
389,ID Express,60191,96112,69000,iDSTD,reguler
390,SiCepat,20111,21411,11500,SIUNT,reguler
391,JNE,30111,38118,25000,OKE19,reguler
392,ID Express,20111,20111,6500,iDSTD,reguler
393,JNE,30111,33783,29000,OKE19,reguler
394,SiCepat,60191,92711,51500,SIUNT,reguler
395,SiCepat,20111,21161,11500,SIUNT,reguler
396,ID Express,20111,24476,25000,iDSTD,reguler
397,J&T Express,60191,70611,38000,EZ,reguler
398,JNE,14440,34511,28000,OKE19,reguler
399,ID Express,60191,77211,65000,iDSTD,reguler
400,J&T Express,30111,31311,13000,EZ,reguler
401,SiCepat,20111,23671,25000,SIUNT,reguler
402,J&T Express,30111,31654,17000,EZ,reguler
403,J&T Express,60191,75511,51000,EZ,reguler
404,ID Express,30111,29427,28000,iDSTD,reguler
405,JNE,20111,21255,10000,REG19,reguler
406,SiCepat,20111,24651,25000,SIUNT,reguler
407,SiCepat,30111,29662,35000,SIUNT,reguler
408,SiCepat,20111,22811,16500,SIUNT,reguler
409,ID Express,60191,76111,39000,iDSTD,reguler
410,ID Express,20111,26164,25000,iDSTD,reguler
411,J&T Express,30111,30711,13000,EZ,reguler
412,JNE,20111,28557,23000,OKE19,reguler
413,ID Express,60191,74361,41000,iDSTD,reguler
414,JNE,30111,34611,30000,OKE19,reguler
415,SiCepat,30111,34157,28000,SIUNT,reguler
416,JNE,30111,37571,32000,OKE19,reguler
417,SiCepat,20111,20995,11500,SIUNT,reguler
418,JNE,30111,36364,32000,OKE19,reguler
419,ID Express,60191,73112,33000,iDSTD,reguler
420,JNE,30111,37211,32000,OKE19,reguler
421,JNE,30111,37481,27000,OKE19,reguler
422,J&T Express,30111,33511,39000,EZ,reguler
423,ID Express,20111,20111,6500,iDSTD,reguler
424,JNE,20111,22711,10000,REG19,reguler
425,ID Express,60191,75111,42000,iDSTD,reguler
426,ID Express,30111,78384,35000,iDSTD,reguler
427,SiCepat,20111,22742,11500,SIUNT,reguler
428,JNE,20111,24786,23000,OKE19,reguler
429,JNE,14440,78873,47000,OKE19,reguler
430,JNE,20111,20811,10000,REG19,reguler
431,JNE,60191,71513,43000,OKE19,reguler
432,SiCepat,60191,71153,43500,SIUNT,reguler
433,ID Express,20111,26311,25000,iDSTD,reguler
434,J&T Express,30111,27678,31000,EZ,reguler
435,J&T Express,30111,79465,49000,EZ,reguler
436,J&T Express,60191,75765,50000,EZ,reguler
437,JNE,20111,22411,10000,REG19,reguler
438,JNE,20111,22411,10000,REG19,reguler
439,J&T Express,20111,28111,17000,EZ,reguler
440,ID Express,60191,95953,84500,iDSTD,reguler
441,SiCepat,60191,92711,51500,SIUNT,reguler
442,JNE,20111,24311,23000,OKE19,reguler
443,J&T Express,60191,93611,79000,EZ,reguler
444,JNE,20111,20711,10000,REG19,reguler
445,ID Express,30111,78391,35000,iDSTD,reguler
446,ID Express,20111,24476,25000,iDSTD,reguler
447,J&T Express,60191,93881,79000,EZ,reguler
448,JNE,20111,28557,23000,OKE19,reguler
449,J&T Express,60191,72211,38000,EZ,reguler
450,SiCepat,30111,27411,35000,SIUNT,reguler
451,ID Express,20111,20111,6500,iDSTD,reguler
452,JNE,20111,22876,25000,REG19,reguler
453,SiCepat,20111,22742,11500,SIUNT,reguler
454,J&T Express,60191,75511,51000,EZ,reguler
455,JNE,20111,23654,23000,OKE19,reguler
456,J&T Express,30111,32184,13000,EZ,reguler
457,SiCepat,60191,91511,48000,SIUNT,reguler
458,JNE,20111,24413,23000,OKE19,reguler
459,J&T Express,20111,25511,23000,EZ,reguler
460,JNE,20111,28411,23000,OKE19,reguler
461,J&T Express,30111,79465,49000,EZ,reguler
462,J&T Express,20111,26566,28000,EZ,reguler
463,SiCepat,60191,92711,51500,SIUNT,reguler
464,J&T Express,30111,79211,53000,EZ,reguler
465,SiCepat,60191,92311,51500,SIUNT,reguler
466,JNE,60191,77311,54000,OKE19,reguler
467,JNE,30111,29319,32000,OKE19,reguler
468,ID Express,60191,75111,42000,iDSTD,reguler
469,J&T Express,30111,29111,43000,EZ,reguler
470,SiCepat,20111,21161,11500,SIUNT,reguler
471,SiCepat,30111,34157,28000,SIUNT,reguler
472,SiCepat,60191,72163,46000,SIUNT,reguler
473,JNE,60191,92111,45000,OKE19,reguler
474,ID Express,20111,20111,6500,iDSTD,reguler
475,SiCepat,20111,21161,11500,SIUNT,reguler
476,J&T Express,20111,24261,27000,EZ,reguler
477,ID Express,60191,96362,84500,iDSTD,reguler
478,J&T Express,30111,32184,13000,EZ,reguler
479,ID Express,30111,30111,8500,iDSTD,reguler
480,J&T Express,60191,93611,79000,EZ,reguler
481,J&T Express,20111,25511,23000,EZ,reguler
482,SiCepat,60191,92711,51500,SIUNT,reguler
483,JNE,14440,35111,17000,OKE19,reguler
484,ID Express,30111,29427,28000,iDSTD,reguler
485,ID Express,30111,29427,28000,iDSTD,reguler
486,ID Express,30111,29427,28000,iDSTD,reguler
487,J&T Express,60191,91311,47000,EZ,reguler
488,ID Express,20111,20111,6500,iDSTD,reguler
489,JNE,20111,20511,10000,REG19,reguler
490,ID Express,30111,78384,35000,iDSTD,reguler
491,J&T Express,30111,78243,31000,EZ,reguler
492,SiCepat,60191,90711,51500,SIUNT,reguler
493,SiCepat,60191,96266,52500,SIUNT,reguler
494,JNE,20111,24311,23000,OKE19,reguler
495,JNE,30111,38956,35000,OKE19,reguler
496,J&T Express,30111,79365,49000,EZ,reguler
497,ID Express,20111,20111,6500,iDSTD,reguler
498,SiCepat,60191,95411,80000,SIUNT,reguler
499,JNE,30111,36514,32000,OKE19,reguler
500,JNE,30111,28383,32000,OKE19,reguler
501,SiCepat,30111,34157,28000,SIUNT,reguler
502,SiCepat,30111,33123,23000,SIUNT,reguler
503,J&T Express,20111,28111,17000,EZ,reguler
504,J&T Express,20111,28911,28000,EZ,reguler
505,ID Express,20111,26164,25000,iDSTD,reguler
506,J&T Express,30111,79465,49000,EZ,reguler
507,J&T Express,30111,30911,13000,EZ,reguler
508,JNE,30111,39115,30000,OKE19,reguler
509,ID Express,60191,77482,68000,iDSTD,reguler
510,ID Express,20111,26164,25000,iDSTD,reguler
511,ID Express,60191,74361,41000,iDSTD,reguler
512,SiCepat,20111,22742,11500,SIUNT,reguler
513,ID Express,30111,29427,28000,iDSTD,reguler
514,SiCepat,60191,91211,52500,SIUNT,reguler
515,J&T Express,60191,94561,69000,EZ,reguler
516,ID Express,30111,30111,8500,iDSTD,reguler
517,JNE,20111,28711,23000,OKE19,reguler
518,JNE,20111,21211,10000,REG19,reguler
519,J&T Express,60191,70815,45000,EZ,reguler
520,ID Express,60191,74363,41000,iDSTD,reguler
521,ID Express,60191,74361,41000,iDSTD,reguler
522,JNE,20111,23711,23000,OKE19,reguler
523,JNE,20111,28411,23000,OKE19,reguler
524,J&T Express,60191,75765,50000,EZ,reguler
525,SiCepat,60191,92711,51500,SIUNT,reguler
526,J&T Express,30111,79111,38000,EZ,reguler
527,SiCepat,60191,95378,80000,SIUNT,reguler
528,SiCepat,20111,24511,25000,SIUNT,reguler
529,J&T Express,30111,30711,13000,EZ,reguler
530,JNE,30111,38956,35000,OKE19,reguler
531,J&T Express,20111,24184,27000,EZ,reguler
532,SiCepat,60191,91211,52500,SIUNT,reguler
533,SiCepat,20111,24511,25000,SIUNT,reguler
534,J&T Express,60191,94516,69000,EZ,reguler
535,J&T Express,60191,95996,87000,EZ,reguler
536,SiCepat,60191,95411,80000,SIUNT,reguler
537,ID Express,30111,30655,15000,iDSTD,reguler
538,ID Express,60191,75683,56000,iDSTD,reguler
539,ID Express,30111,29427,28000,iDSTD,reguler
540,JNE,30111,29319,32000,OKE19,reguler
541,SiCepat,60191,92311,51500,SIUNT,reguler
542,JNE,20111,24111,23000,OKE19,reguler
543,SiCepat,60191,92711,51500,SIUNT,reguler
544,JNE,30111,30611,14000,OKE19,reguler
545,J&T Express,30111,79365,49000,EZ,reguler
546,SiCepat,20111,24511,25000,SIUNT,reguler
547,JNE,20111,20511,10000,REG19,reguler
548,ID Express,30111,29427,28000,iDSTD,reguler
549,JNE,14440,34511,28000,OKE19,reguler
550,JNE,20111,22727,10000,REG19,reguler
551,SiCepat,20111,22911,11500,SIUNT,reguler
552,ID Express,60191,75111,42000,iDSTD,reguler
553,J&T Express,60191,91911,47000,EZ,reguler
554,JNE,30111,37211,32000,OKE19,reguler
555,JNE,20111,24782,23000,OKE19,reguler
556,SiCepat,14440,35592,22000,SIUNT,reguler
557,J&T Express,20111,26257,28000,EZ,reguler
558,SiCepat,20111,21161,11500,SIUNT,reguler
559,JNE,30111,36514,32000,OKE19,reguler
560,JNE,20111,23711,23000,OKE19,reguler
561,J&T Express,60191,70611,38000,EZ,reguler
562,J&T Express,60191,74161,49000,EZ,reguler
563,SiCepat,60191,92511,52500,SIUNT,reguler
564,J&T Express,20111,28763,28000,EZ,reguler
565,JNE,14440,34511,28000,OKE19,reguler
566,J&T Express,60191,91361,55000,EZ,reguler
567,JNE,14440,34194,28000,OKE19,reguler
568,JNE,14440,78873,47000,OKE19,reguler
569,J&T Express,60191,91711,47000,EZ,reguler
570,J&T Express,60191,94561,69000,EZ,reguler
571,J&T Express,30111,30711,13000,EZ,reguler
572,J&T Express,60191,92981,47000,EZ,reguler
573,JNE,30111,36364,32000,OKE19,reguler
574,SiCepat,60191,92917,53000,SIUNT,reguler
