No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
61,SiCepat,60191,92311,51500,SIUNT,reguler
62,JNE,20111,23242,18000,OKE19,reguler
63,SiCepat,60191,71153,43500,SIUNT,reguler
64,JNE,20111,24413,23000,OKE19,reguler
65,J&T Express,60191,70815,45000,EZ,reguler
66,SiCepat,60191,92511,52500,SIUNT,reguler
67,SiCepat,60191,95378,80000,SIUNT,reguler
68,JNE,60191,73513,47000,OKE19,reguler
69,SiCepat,30111,27383,36000,SIUNT,reguler
70,SiCepat,20111,22742,11500,SIUNT,reguler
71,JNE,20111,24311,23000,OKE19,reguler
72,JNE,20111,28711,23000,OKE19,reguler
73,JNE,20111,22311,10000,REG19,reguler
74,SiCepat,14440,35592,22000,SIUNT,reguler
75,ID Express,20111,20111,6500,iDSTD,reguler
76,J&T Express,30111,29111,43000,EZ,reguler
77,JNE,20111,21211,10000,REG19,reguler
78,ID Express,60191,76111,39000,iDSTD,reguler
79,J&T Express,30111,78113,31000,EZ,reguler
80,ID Express,60191,94111,53000,iDSTD,reguler
81,JNE,20111,22311,10000,REG19,reguler
82,J&T Express,30111,31661,16000,EZ,reguler
83,JNE,60191,73513,47000,OKE19,reguler
84,ID Express,30111,29427,28000,iDSTD,reguler
85,J&T Express,30111,31311,13000,EZ,reguler
86,J&T Express,60191,94561,69000,EZ,reguler
87,JNE,20111,22111,10000,REG19,reguler
88,ID Express,60191,74361,41000,iDSTD,reguler
89,ID Express,30111,78557,45500,iDSTD,reguler
90,JNE,14440,35367,28000,OKE19,reguler
91,J&T Express,60191,71419,38000,EZ,reguler
92,J&T Express,60191,94511,69000,EZ,reguler
93,ID Express,60191,94681,66500,iDSTD,reguler
94,SiCepat,30111,25673,36000,SIUNT,reguler
95,SiCepat,60191,92611,51500,SIUNT,reguler
96,JNE,14440,35111,17000,OKE19,reguler
97,JNE,30111,38711,35000,OKE19,reguler
98,J&T Express,60191,95751,87000,EZ,reguler
99,JNE,30111,36128,22000,OKE19,reguler
100,SiCepat,60191,92511,52500,SIUNT,reguler
101,JNE,30111,36128,22000,OKE19,reguler
102,ID Express,30111,25111,28000,iDSTD,reguler
103,J&T Express,30111,30911,13000,EZ,reguler
104,SiCepat,30111,27411,35000,SIUNT,reguler
105,JNE,60191,71215,43000,OKE19,reguler
106,SiCepat,20111,21411,11500,SIUNT,reguler
107,J&T Express,60191,95711,79000,EZ,reguler
108,JNE,20111,24413,23000,OKE19,reguler
109,J&T Express,30111,31311,13000,EZ,reguler
110,JNE,20111,28711,23000,OKE19,reguler
111,J&T Express,20111,24261,27000,EZ,reguler
112,JNE,20111,24311,23000,OKE19,reguler
113,ID Express,60191,76111,39000,iDSTD,reguler
114,JNE,20111,24782,23000,OKE19,reguler
115,SiCepat,20111,21411,11500,SIUNT,reguler
116,SiCepat,60191,90911,52500,SIUNT,reguler
117,J&T Express,30111,29111,43000,EZ,reguler
118,ID Express,20111,20111,6500,iDSTD,reguler
119,J&T Express,30111,31512,13000,EZ,reguler
120,J&T Express,30111,32184,13000,EZ,reguler
121,SiCepat,20111,21411,11500,SIUNT,reguler
122,SiCepat,20111,22874,16500,SIUNT,reguler
123,SiCepat,20111,22911,11500,SIUNT,reguler
124,J&T Express,30111,78611,48000,EZ,reguler
125,SiCepat,20111,22874,16500,SIUNT,reguler
126,J&T Express,20111,26566,28000,EZ,reguler
127,SiCepat,60191,90911,52500,SIUNT,reguler
128,J&T Express,30111,31311,13000,EZ,reguler
129,ID Express,30111,30111,8500,iDSTD,reguler
130,JNE,20111,28411,23000,OKE19,reguler
131,ID Express,60191,75683,56000,iDSTD,reguler
132,SiCepat,30111,37111,30000,SIUNT,reguler
133,ID Express,20111,20111,6500,iDSTD,reguler
134,SiCepat,20111,21411,11500,SIUNT,reguler
135,SiCepat,60191,73712,38000,SIUNT,reguler
136,SiCepat,20111,21161,11500,SIUNT,reguler
137,ID Express,30111,32156,15000,iDSTD,reguler
138,J&T Express,60191,91811,47000,EZ,reguler
139,SiCepat,30111,27511,36000,SIUNT,reguler
140,SiCepat,60191,92711,51500,SIUNT,reguler
141,J&T Express,60191,91811,47000,EZ,reguler
142,JNE,20111,28711,23000,OKE19,reguler
143,J&T Express,60191,93511,71000,EZ,reguler
144,JNE,20111,22863,25000,REG19,reguler
145,SiCepat,20111,20995,11500,SIUNT,reguler
146,ID Express,20111,20111,6500,iDSTD,reguler
147,ID Express,30111,30655,15000,iDSTD,reguler
148,JNE,20111,24111,23000,OKE19,reguler
149,JNE,30111,37481,27000,OKE19,reguler
150,SiCepat,30111,27383,36000,SIUNT,reguler
151,J&T Express,30111,31511,13000,EZ,reguler
152,J&T Express,20111,22611,18000,EZ,reguler
153,JNE,20111,20511,10000,REG19,reguler
154,SiCepat,60191,92511,52500,SIUNT,reguler
155,ID Express,20111,20111,6500,iDSTD,reguler
156,J&T Express,60191,94971,69000,EZ,reguler
157,JNE,30111,28755,37000,OKE19,reguler
158,SiCepat,60191,76271,58500,SIUNT,reguler
159,JNE,20111,20711,10000,REG19,reguler
160,ID Express,30111,25111,28000,iDSTD,reguler
161,JNE,14440,34194,28000,OKE19,reguler
162,SiCepat,60191,95411,80000,SIUNT,reguler
163,J&T Express,60191,96582,85000,EZ,reguler
164,ID Express,30111,30111,8500,iDSTD,reguler
165,ID Express,60191,73112,33000,iDSTD,reguler
166,SiCepat,60191,76271,58500,SIUNT,reguler
167,JNE,30111,36128,22000,OKE19,reguler
168,SiCepat,20111,24581,25000,SIUNT,reguler
169,ID Express,60191,74361,41000,iDSTD,reguler
170,J&T Express,60191,73911,45000,EZ,reguler
171,ID Express,60191,75311,49000,iDSTD,reguler
172,J&T Express,20111,28911,28000,EZ,reguler
173,J&T Express,30111,79465,49000,EZ,reguler
174,SiCepat,20111,21161,11500,SIUNT,reguler
175,SiCepat,60191,91211,52500,SIUNT,reguler
176,J&T Express,20111,28111,17000,EZ,reguler
177,SiCepat,60191,73761,38000,SIUNT,reguler
178,ID Express,60191,75111,42000,iDSTD,reguler
179,J&T Express,60191,93811,71000,EZ,reguler
180,JNE,30111,38711,35000,OKE19,reguler
181,ID Express,60191,93562,76500,iDSTD,reguler
182,JNE,20111,22411,10000,REG19,reguler
183,SiCepat,60191,92711,51500,SIUNT,reguler
184,ID Express,60191,96112,69000,iDSTD,reguler
185,J&T Express,30111,30711,13000,EZ,reguler
186,SiCepat,20111,24581,25000,SIUNT,reguler
187,JNE,20111,22111,10000,REG19,reguler
188,JNE,20111,28411,23000,OKE19,reguler
189,SiCepat,20111,24511,25000,SIUNT,reguler
190,J&T Express,60191,70611,38000,EZ,reguler
191,JNE,20111,20511,10000,REG19,reguler
192,ID Express,60191,75111,42000,iDSTD,reguler
193,JNE,30111,29319,32000,OKE19,reguler
194,J&T Express,60191,95711,79000,EZ,reguler
195,J&T Express,60191,70611,38000,EZ,reguler
196,JNE,30111,38878,35000,OKE19,reguler
197,SiCepat,20111,20995,11500,SIUNT,reguler
198,ID Express,20111,24476,25000,iDSTD,reguler
199,J&T Express,30111,31214,17000,EZ,reguler
