No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api
34,TRD2022092703066,JNE,17148,97117,0733272200482700,2,3
35,TRD2022092703435,JNE,45556,85361,2534902200699575,3,5
36,TRD2022092703444,JNE,45556,37382,2534902200699641,5,7
37,TRD2022092703445,JNE,45556,33113,2534902200699658,2,3
38,TRD2022092703447,JNE,45556,94111,2534902200699666,2,3
39,TRD2022092703455,JNE,45556,41113,2534902200699690,2,3
40,TRD2022092703468,JNE,45556,65166,2534902200699799,3,6
41,TRD2022092703514,JNE,45556,28381,2534902200700373,3,5
42,TRD2022092703526,JNE,45556,28381,2534902200700464,3,5
43,TRD2022092703536,JNE,45556,34596,2534902200700688,5,7
44,TRD2022092703537,JNE,45556,75683,2534902200700712,3,5
45,TRD2022092703542,JNE,45556,70114,2534902200700597,2,3
46,TRD2022092703546,JNE,45556,16417,2534902200700449,1,2
47,TRD2022092703555,JNE,45556,91312,2534902200700829,5,7
48,TRD2022092703575,JNE,45556,28114,2534902200701033,2,3
49,TRD2022092703588,JNE,45556,95115,2534902200700845,2,3
50,TRD2022092703819,JNE,17148,28912,0733272200483492,3,6
51,TRD2022092703953,JNE,45556,74813,2534902200701207,5,7
52,TRD2022092703965,JNE,45556,26128,2534902200701322,3,5
53,TRD2022092703969,JNE,45556,95115,2534902200701371,2,3
54,TRD2022092703970,JNE,45556,25584,2534902200701363,5,7
55,TRD2022092704014,JNE,45556,92117,2534902200702056,5,7
56,TRD2022092704076,JNE,45556,12230,2534902200702189,1,2
57,TRD2022092704092,JNE,45556,84314,2534902200702064,2,3
58,TRD2022092704099,JNE,45556,12330,2534902200702940,1,2
59,TRD2022092704142,JNE,45556,70114,2534902200702668,2,3
60,TRD2022092704150,JNE,45556,17143,2534902200702916,1,2
61,TRD2022092704166,JNE,45556,92117,2534902200703476,5,7
62,TRD2022092800129,JNE,17148,29151,0733272200483997,3,6
63,TRD2022092800132,JNE,17148,73713,0733272200484029,5,7
64,TRD2022092800141,JNE,17148,10520,0733272200484110,1,2
65,TRD2022092800279,JNE,17148,74322,0733272200484698,5,7
66,TRD2022092800284,JNE,17148,91922,0733272200484763,3,5
67,TRD2022092800576,JNE,17148,41373,0733272200485034,1,2
68,TRD2022092801006,JNE,45556,21162,2534902200704870,5,7
69,TRD2022092801034,JNE,45556,15123,2534902200705133,1,2
70,TRD2022092801052,JNE,45556,43142,2534902200705166,1,2
71,TRD2022092801061,JNE,45556,94353,2534902200705471,5,7
72,TRD2022092801086,JNE,45556,91314,2534902200705190,3,5
73,TRD2022092801131,JNE,45556,57149,2534902200705760,1,2
74,TRD2022092801132,JNE,45556,38126,2534902200705737,2,3
75,TRD2022092801150,JNE,45556,87254,2534902200706271,1,10
76,TRD2022092801169,JNE,45556,28753,2534902200706362,5,7
77,TRD2022092801185,JNE,45556,78874,2534902200706784,5,7
78,TRD2022092801203,JNE,17148,75119,0733272200485224,2,3
79,TRD2022092801207,JNE,17148,94616,0733272200485174,5,7
80,TRD2022092801256,JNE,17148,97454,0733272200485703,1,10
81,TRD2022092801292,JNE,17148,32121,0733272200486016,2,3
82,TRD2022092801302,JNE,17148,28555,0733272200486107,3,6
83,TRD2022092801373,JNE,17148,90224,0733272200487139,2,3
84,TRD2022092801381,JNE,17148,20251,0733272200487501,1,2
85,TRD2022092801382,JNE,17148,91572,0733272200487436,5,7
86,TRD2022092801388,JNE,17148,97117,0733272200490240,2,3
87,TRD2022092801395,JNE,17148,28381,0733272200487485,2,3
88,TRD2022092801407,JNE,17148,93654,0733272200487709,5,7
89,TRD2022092801409,JNE,17148,95115,0733272200487717,2,3
90,TRD2022092801415,JNE,17148,95115,0733272200487691,2,3
91,TRD2022092801451,JNE,17148,43351,0733272200488335,1,2
92,TRD2022092801476,JNE,17148,85229,0733272200489382,2,3
93,TRD2022092801492,JNE,17148,16519,0733272200488723,1,2
94,TRD2022092801495,JNE,17148,78856,0733272200489838,5,7
95,TRD2022092801497,JNE,17148,31711,0733272200489218,2,3
96,TRD2022092801553,JNE,17148,84383,0733272200487147,3,6
97,TRD2022092801584,JNE,17148,90153,0733272200487907,2,3
98,TRD2022092801598,JNE,17148,93419,0733272200487956,5,7
99,TRD2022092801601,JNE,17148,40184,0733272200488004,1,2
100,TRD2022092801610,JNE,17148,34387,0733272200488228,3,6
101,TRD2022092801633,JNE,17148,94973,0733272200488699,5,7
102,TRD2022092801651,JNE,17148,85229,0733272200489192,2,3
103,TRD2022092801654,JNE,17148,74413,0733272200489135,3,5
104,TRD2022092801662,JNE,17148,76141,0733272200489309,3,5
105,TRD2022092801685,JNE,17148,21465,0733272200489606,3,6
106,TRD2022092801697,JNE,17148,96582,0733272200490042,5,7
107,TRD2022092801703,JNE,17148,93724,0733272200494226,5,7
108,TRD2022092801742,JNE,17148,22413,0733272200493988,2,3
109,TRD2022092801745,JNE,17148,23615,0733272200490760,3,6
110,TRD2022092801750,JNE,17148,25161,0733272200491073,1,2
111,TRD2022092801760,JNE,17148,60294,0733272200490810,1,2
112,TRD2022092801782,JNE,17148,93517,0733272200491172,3,5
113,TRD2022092801790,JNE,17148,15123,0733272200491628,1,2
114,TRD2022092801795,JNE,17148,23116,0733272200491560,1,2
115,TRD2022092801830,JNE,17148,35245,0733272200493210,1,2
116,TRD2022092801850,JNE,17148,75683,0733272200492147,3,5
117,TRD2022092801854,JNE,17148,33512,0733272200492618,2,3
118,TRD2022092801873,JNE,17148,37211,0733272200493756,3,6
119,TRD2022092801874,JNE,17148,72275,0733272200492915,5,7
120,TRD2022092801877,JNE,17148,86754,0733272200493780,5,9
121,TRD2022092801880,JNE,17148,28912,0733272200492972,3,6
122,TRD2022092801897,JNE,17148,72275,0733272200493491,5,7
123,TRD2022092801900,JNE,17148,21315,0733272200493889,3,6
124,TRD2022092801973,JNE,17148,79672,0733272200491610,3,5
125,TRD2022092801978,JNE,17148,16514,0733272200493087,1,2
126,TRD2022092802097,JNE,17148,91572,0733272200494382,5,7
127,TRD2022092802131,JNE,17148,15123,0733272200494390,1,2
128,TRD2022092802139,JNE,17148,93724,0733272200494432,5,7
129,TRD2022092802152,JNE,17148,80571,0733272200494937,3,6
130,TRD2022092802624,JNE,17148,21219,0733272200496130,2,3
131,TRD2022092802644,JNE,17148,95115,0733272200495793,2,3
132,TRD2022092802649,JNE,17148,50614,0733272200496296,3,6
133,TRD2022092802695,JNE,17148,87283,0733272200496312,1,10
134,TRD2022092802740,JNE,17148,10720,0733272200496866,1,2
135,TRD2022092802774,JNE,17148,24112,0733272200497237,2,3
136,TRD2022092802775,JNE,17148,97516,0733272200497211,1,10
137,TRD2022092802877,JNE,17148,36139,0733272200498359,1,2
138,TRD2022092802896,JNE,17148,93517,0733272200498540,3,5
139,TRD2022092802921,JNE,17148,78382,0733272200498839,5,7
140,TRD2022092802986,JNE,17148,87112,0733272200499506,3,5
141,TRD2022092802997,JNE,17148,75683,0733272200499563,3,5
142,TRD2022092802999,JNE,17148,93395,0733272200499571,5,7
143,TRD2022092803013,JNE,17148,94473,0733272200499746,5,7
144,TRD2022092803073,JNE,17148,21211,0733272200500451,2,3
145,TRD2022092803102,JNE,17148,94561,0733272200500600,5,7
146,TRD2022092803116,JNE,17148,90111,0733272200502515,2,3
147,TRD2022092803168,JNE,17148,96582,0733272200500733,5,7
148,TRD2022092803205,JNE,17148,78874,0733272200501400,5,7
149,TRD2022092803222,JNE,17148,76121,0733272200502614,1,2
150,TRD2022092803237,JNE,17148,38126,0733272200502861,1,2
151,TRD2022092803270,JNE,17148,60113,0733272200501970,1,2
152,TRD2022092803335,JNE,17148,91966,0733272200500436,5,7
153,TRD2022092803358,JNE,17148,95616,0733272200503513,5,7
154,TRD2022092803397,JNE,17148,91922,0733272200502770,3,5
155,TRD2022092803424,JNE,17148,15810,0733272200503133,1,2
156,TRD2022092803428,JNE,17148,86183,0733272200503786,1,10
157,TRD2022092803451,JNE,17148,50517,0733272200503919,1,2
158,TRD2022092803513,JNE,17148,52115,0733272200504511,2,3
159,TRD2022092803517,JNE,17148,97117,0733272200498615,2,3
160,TRD2022092803554,JNE,17148,95614,0733272200504388,5,7
161,TRD2022092804013,JNE,45556,29274,2534902200708277,1,10
162,TRD2022092804089,JNE,45556,21352,2534902200709069,3,5
163,TRD2022092804099,JNE,45556,28825,2534902200709515,3,5
164,TRD2022092804110,JNE,45556,60151,2534902200709259,1,2
165,TRD2022092804140,JNE,45556,75313,2534902200709192,2,3
166,TRD2022092804146,JNE,45556,90167,2534902200709648,1,2
167,TRD2022092804208,JNE,45556,28555,2534902200709754,5,7
168,TRD2022092804213,JNE,45556,29432,2534902200709838,2,3
169,TRD2022092804241,JNE,45556,75618,2534902200710125,5,7
170,TRD2022092804248,JNE,45556,87254,2534902200710174,1,10
171,TRD2022092804299,JNE,45556,37211,2534902200710661,5,7
172,TRD2022092804340,JNE,45556,78716,2534902200711024,5,7
173,TRD2022092804375,JNE,45556,99963,2534902200711644,4,6
174,TRD2022092804391,JNE,45556,87112,2534902200711511,3,5
175,TRD2022092804423,JNE,45556,29212,2534902200711800,3,5
176,TRD2022092804460,JNE,45556,15540,2534902200712014,1,2
177,TRD2022092804462,JNE,45556,23117,2534902200712006,2,3
178,TRD2022092900863,JNE,45556,72161,2534902200713582,5,7
179,TRD2022092900898,JNE,45556,91835,2534902200713889,3,5
180,TRD2022092900948,JNE,45556,21464,2534902200714168,5,7
181,TRD2022092900979,JNE,45556,33135,2534902200714614,2,3
182,TRD2022092901007,JNE,45556,34555,2534902200715108,5,7
183,TRD2022092901028,JNE,45556,28882,2534902200714945,3,5
184,TRD2022092901031,JNE,17148,95116,0733272200506961,2,3
185,TRD2022092901059,JNE,17148,30132,0733272200507225,1,2
186,TRD2022092901076,JNE,17148,87114,0733272200507407,1,10
187,TRD2022092901112,JNE,17148,87112,0733272200507845,3,5
188,TRD2022092901122,JNE,17148,96583,0733272200509916,3,5
189,TRD2022092901123,JNE,17148,95526,0733272200509809,5,7
190,TRD2022092901133,JNE,17148,26566,0733272200507936,3,6
191,TRD2022092901141,JNE,17148,92117,0733272200509866,2,3
192,TRD2022092901148,JNE,17148,87112,0733272200509841,3,5
193,TRD2022092901150,JNE,17148,85981,0733272200507902,1,10
194,TRD2022092901155,JNE,17148,90224,0733272200508306,2,3
195,TRD2022092901162,JNE,17148,97555,0733272200508082,1,10
196,TRD2022092901173,JNE,17148,86181,0733272200508330,5,9
197,TRD2022092901181,JNE,17148,28381,0733272200508132,2,3
198,TRD2022092901216,JNE,17148,74322,0733272200508249,5,7
199,TRD2022092901222,JNE,17148,28381,0733272200509486,2,3
200,TRD2022092901232,JNE,17148,74113,0733272200508678,3,5
201,TRD2022092901237,JNE,17148,28811,0733272200509064,3,6
202,TRD2022092901276,JNE,17148,91922,0733272200509684,3,5
203,TRD2022092901288,JNE,17148,84372,0733272200509429,3,6
204,TRD2022092901327,JNE,17148,98611,0733272200509031,6,9
205,TRD2022092901720,JNE,17148,95115,0733272200509957,2,3
206,TRD2022092901732,JNE,17148,30756,0733272200510013,3,6
207,TRD2022092901739,JNE,17148,94973,0733272200510096,5,7
208,TRD2022092901932,JNE,17148,34167,0733272200510336,3,6
209,TRD2022092901956,JNE,17148,96265,0733272200510542,5,7
210,TRD2022092901964,JNE,17148,91922,0733272200510666,3,5
211,TRD2022092901979,JNE,17148,24454,0733272200510807,2,3
212,TRD2022092901993,JNE,17148,28381,0733272200510906,2,3
213,TRD2022092902091,JNE,17148,75511,0733272200511920,3,5
214,TRD2022092902142,JNE,17148,75121,0733272200515186,2,3
215,TRD2022092902210,JNE,17148,46181,0733272200513033,2,3
216,TRD2022092902229,JNE,17148,50614,0733272200513173,3,6
217,TRD2022092902323,JNE,17148,21465,0733272200514148,3,6
218,TRD2022092902338,JNE,17148,91835,0733272200514296,3,5
219,TRD2022092902348,JNE,17148,32315,0733272200514338,2,3
220,TRD2022092902416,JNE,17148,50246,0733272200514882,1,2
221,TRD2022092902439,JNE,17148,10720,0733272200515715,1,2
222,TRD2022092902451,JNE,17148,74113,0733272200515202,3,5
223,TRD2022092902532,JNE,17148,20133,0733272200515947,1,2
224,TRD2022092902667,JNE,17148,93234,0733272200517109,2,3
225,TRD2022092902670,JNE,17148,78382,0733272200517364,5,7
226,TRD2022092902697,JNE,17148,50245,0733272200517620,1,2
227,TRD2022092902716,JNE,17148,41314,0733272200517737,1,2
228,TRD2022092902769,JNE,17148,12330,0733272200519444,1,2
229,TRD2022092902848,JNE,17148,33783,0733272200519147,2,3
230,TRD2022092902852,JNE,17148,26111,0733272200518750,2,3
231,TRD2022092902858,JNE,17148,85361,0733272200518859,5,9
232,TRD2022092902876,JNE,17148,83511,0733272200519360,2,3
233,TRD2022092902880,JNE,17148,84181,0733272200519923,3,6
234,TRD2022092902905,JNE,17148,94473,0733272200519527,5,7
235,TRD2022092902959,JNE,17148,35611,0733272200520558,3,6
236,TRD2022092902984,JNE,17148,93662,0733272200520780,5,7
237,TRD2022092902991,JNE,17148,93654,0733272200520848,5,7
238,TRD2022092903026,JNE,17148,72275,0733272200521374,5,7
239,TRD2022092903029,JNE,17148,94973,0733272200521218,5,7
240,TRD2022092903036,JNE,17148,28267,0733272200521291,2,3
241,TRD2022092903058,JNE,17148,21464,0733272200521481,3,6
242,TRD2022092903068,JNE,17148,28811,0733272200521630,3,6
243,TRD2022092903077,JNE,17148,90224,0733272200521739,2,3
244,TRD2022092903131,JNE,17148,78663,0733272200522240,5,7
245,TRD2022092903133,JNE,17148,84272,0733272200522257,1,10
246,TRD2022092903152,JNE,17148,85367,0733272200522406,1,10
247,TRD2022092903207,JNE,17148,73512,0733272200523099,5,7
248,TRD2022092903220,JNE,17148,74113,0733272200524089,3,5
249,TRD2022092903236,JNE,17148,20251,0733272200524006,1,2
250,TRD2022092903240,JNE,17148,94891,0733272200523719,3,5
251,TRD2022092903276,JNE,17148,20251,0733272200525151,1,2
252,TRD2022092903284,JNE,17148,91411,0733272200524063,5,7
253,TRD2022092903294,JNE,17148,84182,0733272200524865,3,6
254,TRD2022092903310,JNE,17148,75556,0733272200524840,1,10
255,TRD2022092903334,JNE,17148,87114,0733272200525391,1,10
256,TRD2022092903363,JNE,17148,30154,0733272200522885,1,2
257,TRD2022092903369,JNE,17148,85772,0733272200522943,5,9
258,TRD2022092903431,JNE,17148,91922,0733272200524410,3,5
259,TRD2022092903476,JNE,17148,86754,0733272200525169,5,9
260,TRD2022092903485,JNE,17148,90224,0733272200525300,2,3
261,TRD2022092903494,JNE,17148,42183,0733272200525508,1,2
262,TRD2022092903506,JNE,17148,50614,0733272200525763,3,6
263,TRD2022092903512,JNE,17148,64395,0733272200525664,3,6
264,TRD2022092903519,JNE,17148,91512,0733272200525961,5,7
265,TRD2022092903541,JNE,17148,91835,0733272200527645,3,5
266,TRD2022092903551,JNE,17148,91835,0733272200526548,3,5
267,TRD2022092903647,JNE,17148,90234,0733272200526902,2,3
268,TRD2022092903710,JNE,45556,50519,2534902200716783,3,6
269,TRD2022092903716,JNE,45556,85681,2534902200715975,5,9
270,TRD2022092903732,JNE,45556,46133,2534902200716098,3,5
271,TRD2022092903753,JNE,45556,93654,2534902200716262,5,7
272,TRD2022092903805,JNE,45556,80863,2534902200716569,3,6
273,TRD2022092904206,JNE,45556,91512,2534902200717567,5,7
274,TRD2022092904247,JNE,45556,33123,2534902200717914,2,3
275,TRD2022092904277,JNE,45556,93561,2534902200718169,5,7
276,TRD2022092904292,JNE,45556,90167,2534902200718409,1,2
277,TRD2022092904314,JNE,45556,59517,2534902200718706,2,3
278,TRD2022092904330,JNE,45556,55281,2534902200720215,3,6
279,TRD2022092904338,JNE,45556,20615,2534902200718755,5,7
280,TRD2022092904397,JNE,45556,68311,2534902200719431,2,3
281,TRD2022092904398,JNE,45556,91996,2534902200719381,5,7
282,TRD2022092904411,JNE,45556,83361,2534902200719340,3,6
283,TRD2022092904419,JNE,45556,78864,2534902200719514,5,7
284,TRD2022092904434,JNE,45556,86754,2534902200719571,5,9
285,TRD2022092904863,JNE,17148,75511,0733272200527991,3,5
286,TRD2022093000314,JNE,17148,16417,0733272200528825,1,2
287,TRD2022093000341,JNE,45556,79672,2534902200721007,3,5
288,TRD2022093000356,JNE,17148,40184,0733272200529039,1,2
289,TRD2022093000752,JNE,45556,90167,2534902200722047,1,2
290,TRD2022093000766,JNE,45556,28555,2534902200722211,5,7
291,TRD2022093000803,JNE,45556,75618,2534902200722583,5,7
292,TRD2022093000857,JNE,17148,97231,0733272200531472,5,7
293,TRD2022093000867,JNE,17148,75618,0733272200530698,5,7
294,TRD2022093000872,JNE,17148,97117,0733272200530086,2,3
295,TRD2022093000887,JNE,17148,97555,0733272200531514,1,10
296,TRD2022093000892,JNE,17148,60264,0733272200530219,1,2
297,TRD2022093000910,JNE,17148,26111,0733272200530508,2,3
298,TRD2022093000928,JNE,17148,95116,0733272200531290,2,3
299,TRD2022093000931,JNE,17148,45452,0733272200531340,2,3
300,TRD2022093000955,JNE,17148,36139,0733272200531654,1,2
301,TRD2022093000957,JNE,17148,74663,0733272200532017,5,7
302,TRD2022093000960,JNE,17148,84314,0733272200532173,2,3
303,TRD2022093000961,JNE,17148,91835,0733272200531936,3,5
304,TRD2022093000988,JNE,17148,28267,0733272200532363,2,3
305,TRD2022093001008,JNE,17148,20511,0733272200533007,2,3
306,TRD2022093001030,JNE,17148,75683,0733272200533478,3,5
307,TRD2022093001040,JNE,17148,95115,0733272200534021,2,3
308,TRD2022093001049,JNE,17148,94616,0733272200533437,5,7
309,TRD2022093001053,JNE,17148,85148,0733272200533494,2,3
310,TRD2022093001054,JNE,17148,24112,0733272200533734,2,3
311,TRD2022093001080,JNE,17148,97555,0733272200530052,1,10
312,TRD2022093001121,JNE,17148,34595,0733272200530821,3,6
313,TRD2022093001125,JNE,17148,93724,0733272200530946,5,7
314,TRD2022093001134,JNE,17148,53231,0733272200531183,1,2
315,TRD2022093001146,JNE,17148,93563,0733272200531381,5,7
316,TRD2022093001153,JNE,17148,92117,0733272200531449,2,3
317,TRD2022093001185,JNE,17148,95125,0733272200532082,2,3
318,TRD2022093001202,JNE,17148,56211,0733272200533031,2,3
319,TRD2022093001227,JNE,17148,95761,0733272200534815,5,7
320,TRD2022093001234,JNE,17148,35353,0733272200532504,3,6
321,TRD2022093001246,JNE,17148,91571,0733272200532751,5,7
322,TRD2022093001250,JNE,17148,20986,0733272200532660,3,6
323,TRD2022093001263,JNE,17148,75618,0733272200532728,5,7
324,TRD2022093001268,JNE,17148,96251,0733272200533163,5,7
325,TRD2022093001309,JNE,17148,94479,0733272200534575,5,7
326,TRD2022093001326,JNE,17148,28381,0733272200534948,2,3
327,TRD2022093001338,JNE,17148,83116,0733272200534807,1,2
328,TRD2022093001406,JNE,17148,86152,0733272200535416,5,9
329,TRD2022093001416,JNE,17148,87112,0733272200535507,3,5
330,TRD2022093001496,JNE,17148,93724,0733272200536547,5,7
331,TRD2022093001530,JNE,17148,93517,0733272200536638,3,5
332,TRD2022093002271,JNE,17148,95115,0733272200537255,2,3
333,TRD2022093002277,JNE,17148,83511,0733272200537198,2,3
334,TRD2022093002341,JNE,17148,44185,0733272200537859,3,6
335,TRD2022093002360,JNE,17148,30127,0733272200538071,1,2
336,TRD2022093002419,JNE,17148,91571,0733272200538592,5,7
337,TRD2022093002420,JNE,17148,92117,0733272200538584,2,3
338,TRD2022093002423,JNE,17148,75618,0733272200538691,5,7
339,TRD2022093002459,JNE,17148,15810,0733272200538964,1,2
340,TRD2022093002460,JNE,17148,94364,0733272200539111,5,7
341,TRD2022093002476,JNE,17148,41314,0733272200539178,1,2
342,TRD2022093002506,JNE,17148,22212,0733272200539509,2,3
343,TRD2022093002530,JNE,17148,24678,0733272200539707,3,6
344,TRD2022093002538,JNE,17148,60199,0733272200539863,1,2
345,TRD2022093002638,JNE,17148,21219,0733272200543352,2,3
346,TRD2022093002656,JNE,17148,90131,0733272200540929,2,3
347,TRD2022093002687,JNE,17148,20144,0733272200541117,1,2
348,TRD2022093002717,JNE,17148,92983,0733272200541729,5,7
349,TRD2022093002776,JNE,17148,28122,0733272200542115,1,2
350,TRD2022093002800,JNE,17148,55294,0733272200542362,2,3
351,TRD2022093002821,JNE,17148,36145,0733272200543220,1,2
352,TRD2022093002843,JNE,17148,13530,0733272200542552,1,2
353,TRD2022093002877,JNE,17148,92981,0733272200542453,3,5
354,TRD2022093002932,JNE,17148,33123,0733272200543774,1,2
355,TRD2022093002947,JNE,17148,41361,0733272200543022,1,2
356,TRD2022093002990,JNE,45556,22978,2534902200724118,5,7
357,TRD2022093003024,JNE,45556,60179,2534902200724324,1,2
358,TRD2022093003049,JNE,45556,86152,2534902200724639,5,9
359,TRD2022093003063,JNE,45556,28381,2534902200724670,3,5
360,TRD2022093003070,JNE,45556,79671,2534902200724902,5,7
361,TRD2022093003076,JNE,45556,75511,2534902200724886,3,5
362,TRD2022093003107,JNE,45556,26566,2534902200725248,5,7
363,TRD2022093003291,JNE,45556,86754,2534902200726600,5,9
364,TRD2022093003297,JNE,45556,91835,2534902200726675,3,5
365,TRD2022093003299,JNE,45556,29661,2534902200726634,5,7
366,TRD2022093003411,JNE,45556,77116,2534902200727863,2,3
367,TRD2022093003920,JNE,17148,33113,0733272200544061,1,2
368,TRD2022093003932,JNE,17148,40121,0733272200544160,1,2
369,TRD2022093004207,JNE,17148,91314,0733272200544483,3,5
370,TRD2022093004214,JNE,17148,40184,0733272200544533,1,2
371,TRD2022100100239,JNE,17148,77211,0733272200545126,5,7
372,TRD2022100100244,JNE,17148,34684,0733272200544921,3,6
373,TRD2022100100296,JNE,17148,91411,0733272200545233,5,7
374,TRD2022100100300,JNE,17148,92571,0733272200545308,5,7
375,TRD2022100100929,JNE,17148,28114,0733272200545779,1,2
376,TRD2022100100936,JNE,17148,90234,0733272200545902,2,3
377,TRD2022100100941,JNE,17148,85711,0733272200546017,3,5
378,TRD2022100100949,JNE,17148,28381,0733272200546215,2,3
379,TRD2022100100987,JNE,17148,92361,0733272200546918,5,7
380,TRD2022100101005,JNE,17148,30114,0733272200547361,1,2
381,TRD2022100101019,JNE,17148,52115,0733272200547742,2,3
382,TRD2022100101020,JNE,17148,85148,0733272200547437,2,3
383,TRD2022100101031,JNE,17148,78714,0733272200547601,5,7
384,TRD2022100101056,JNE,17148,26251,0733272200548195,2,3
385,TRD2022100101059,JNE,17148,28284,0733272200546421,1,2
386,TRD2022100101072,JNE,17148,27684,0733272200546744,3,6
387,TRD2022100101075,JNE,17148,15411,0733272200547684,1,2
388,TRD2022100101085,JNE,17148,27317,0733272200548088,2,3
389,TRD2022100101107,JNE,17148,28462,0733272200547221,3,6
390,TRD2022100101120,JNE,17148,90153,0733272200547411,2,3
391,TRD2022100101125,JNE,17148,95115,0733272200547544,2,3
392,TRD2022100101128,JNE,17148,97862,0733272200547627,5,7
393,TRD2022100101129,JNE,17148,78714,0733272200547635,5,7
394,TRD2022100101158,JNE,45556,85148,2534902200730487,2,3
395,TRD2022100101183,JNE,45556,20144,2534902200730750,2,3
396,TRD2022100101336,JNE,17148,63419,0733272200548534,2,3
397,TRD2022100101361,JNE,17148,95116,0733272200548880,2,3
398,TRD2022100101362,JNE,17148,95418,0733272200548799,5,7
399,TRD2022100101366,JNE,17148,29122,0733272200548823,1,2
400,TRD2022100101441,JNE,17148,87283,0733272200549607,1,10
401,TRD2022100101453,JNE,17148,26573,0733272200549706,3,6
402,TRD2022100101461,JNE,17148,96582,0733272200549763,5,7
403,TRD2022100101464,JNE,17148,22212,0733272200549896,2,3
404,TRD2022100101475,JNE,17148,76121,0733272200549920,1,2
405,TRD2022100101484,JNE,17148,28912,0733272200550050,3,6
406,TRD2022100101485,JNE,17148,37382,0733272200550068,3,6
407,TRD2022100101508,JNE,17148,16519,0733272200552825,1,2
408,TRD2022100101511,JNE,17148,44117,0733272200552759,2,3
409,TRD2022100101516,JNE,17148,21219,0733272200550381,2,3
410,TRD2022100101535,JNE,17148,91411,0733272200552809,5,7
411,TRD2022100101540,JNE,17148,55281,0733272200550407,2,3
412,TRD2022100101561,JNE,17148,84383,0733272200550589,3,6
413,TRD2022100101562,JNE,17148,79675,0733272200552619,5,7
414,TRD2022100101597,JNE,17148,16519,0733272200550894,1,2
415,TRD2022100101609,JNE,17148,86519,0733272200550878,1,10
416,TRD2022100101615,JNE,17148,90123,0733272200551793,2,3
417,TRD2022100101616,JNE,17148,96583,0733272200551157,3,5
418,TRD2022100101649,JNE,17148,16516,0733272200550993,1,2
419,TRD2022100101650,JNE,17148,78124,0733272200552668,1,2
420,TRD2022100101669,JNE,17148,21464,0733272200552445,3,6
421,TRD2022100101702,JNE,17148,29458,0733272200552577,1,2
422,TRD2022100101706,JNE,17148,70239,0733272200551454,1,2
423,TRD2022100101756,JNE,17148,27371,0733272200552544,3,6
424,TRD2022100101761,JNE,17148,55792,0733272200552593,2,3
425,TRD2022100101769,JNE,17148,93234,0733272200552528,2,3
426,TRD2022100101849,JNE,45556,16417,2534902200731204,1,2
427,TRD2022100101864,JNE,45556,21464,2534902200731378,5,7
428,TRD2022100101866,JNE,45556,90153,2534902200731618,1,2
429,TRD2022100101892,JNE,45556,15710,2534902200731626,1,2
430,TRD2022100102135,JNE,45556,91835,2534902200731840,3,5
431,TRD2022100102184,JNE,45556,95115,2534902200732061,2,3
432,TRD2022100102186,JNE,45556,28267,2534902200732103,3,5
433,TRD2022100102190,JNE,45556,40262,2534902200732004,1,2
434,TRD2022100102193,JNE,45556,30147,2534902200732038,2,3
