No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
111,ID Express,78243,20111,45000,iDSTD,reguler
112,ID Express,78243,90111,50000,iDSTD,reguler
113,ID Express,78243,20511,53000,iDSTD,reguler
114,ID Express,78243,74361,62000,iDSTD,reguler
115,ID Express,78243,30111,34000,iDSTD,reguler
116,SiCepat,78243,72211,58000,SIUNT,reguler
117,JNE,78243,24261,74000,OKE19,reguler
118,J&T Express,78243,70611,58000,EZ,reguler
119,J&T Express,78243,91311,64000,EZ,reguler
120,ID Express,78243,30111,34000,iDSTD,reguler
121,SiCepat,78243,27381,57000,SIUNT,reguler
122,J&T Express,78243,31661,53000,EZ,reguler
123,ID Express,78243,94111,60000,iDSTD,reguler
124,J&T Express,78243,23764,63000,EZ,reguler
125,ID Express,78243,70117,46000,iDSTD,reguler
126,JNE,78243,30711,51000,OKE19,reguler
127,J&T Express,78243,77211,54000,EZ,reguler
128,JNE,78243,75683,76000,OKE19,reguler
129,J&T Express,78243,91511,52000,EZ,reguler
130,ID Express,78243,20995,59000,iDSTD,reguler
131,ID Express,78243,90111,50000,iDSTD,reguler
132,J&T Express,78243,20811,43000,EZ,reguler
133,ID Express,78243,35611,51000,iDSTD,reguler
134,J&T Express,78243,37571,52000,EZ,reguler
135,ID Express,78243,22727,59000,iDSTD,reguler
136,ID Express,78243,35611,51000,iDSTD,reguler
137,J&T Express,78243,71513,54000,EZ,reguler
138,SiCepat,78243,36364,52500,SIUNT,reguler
139,ID Express,78243,90111,50000,iDSTD,reguler
140,ID Express,78243,30111,34000,iDSTD,reguler
141,J&T Express,78243,91992,69000,EZ,reguler
142,J&T Express,78243,29319,54000,EZ,reguler
143,SiCepat,78243,26164,57000,SIUNT,reguler
144,ID Express,78243,30111,34000,iDSTD,reguler
145,ID Express,78243,90111,50000,iDSTD,reguler
146,JNE,78243,24261,74000,OKE19,reguler
147,ID Express,78243,20111,45000,iDSTD,reguler
148,JNE,78243,28911,63000,OKE19,reguler
149,J&T Express,78243,90511,64000,EZ,reguler
150,SiCepat,78243,71665,66500,SIUNT,reguler
151,ID Express,78243,35592,46000,iDSTD,reguler
152,J&T Express,78243,32274,53000,EZ,reguler
153,J&T Express,78243,22411,43000,EZ,reguler
154,ID Express,78243,25111,40000,iDSTD,reguler
155,J&T Express,78243,34684,45000,EZ,reguler
156,SiCepat,78243,34157,47000,SIUNT,reguler
157,SiCepat,78243,34111,47000,SIUNT,reguler
158,J&T Express,78243,94971,50000,EZ,reguler
159,ID Express,78243,35611,51000,iDSTD,reguler
160,J&T Express,78243,70611,58000,EZ,reguler
161,J&T Express,78243,39115,43000,EZ,reguler
162,ID Express,78243,20511,53000,iDSTD,reguler
163,J&T Express,78243,23711,59000,EZ,reguler
164,J&T Express,78243,29511,52000,EZ,reguler
165,JNE,78243,78716,14000,OKE19,reguler
166,J&T Express,78243,77152,55000,EZ,reguler
167,SiCepat,78243,22742,63000,SIUNT,reguler
168,J&T Express,78243,94881,90000,EZ,reguler
169,ID Express,78243,36128,34000,iDSTD,reguler
170,ID Express,78243,20111,45000,iDSTD,reguler
171,J&T Express,78243,21411,54000,EZ,reguler
172,SiCepat,78243,28411,56000,SIUNT,reguler
173,JNE,78243,79211,11000,OKE19,reguler
174,JNE,78243,32184,56000,OKE19,reguler
175,J&T Express,78243,91911,52000,EZ,reguler
176,ID Express,78243,20111,45000,iDSTD,reguler
177,J&T Express,78243,95751,95000,EZ,reguler
178,ID Express,78243,75111,55000,iDSTD,reguler
179,ID Express,78243,20111,45000,iDSTD,reguler
180,ID Express,78243,94111,60000,iDSTD,reguler
181,ID Express,78243,94111,60000,iDSTD,reguler
182,SiCepat,78243,78873,13500,SIUNT,reguler
183,J&T Express,78243,20811,43000,EZ,reguler
184,ID Express,78243,35592,46000,iDSTD,reguler
185,J&T Express,78243,94561,57000,EZ,reguler
186,J&T Express,78243,30911,48000,EZ,reguler
187,SiCepat,78243,28383,56000,SIUNT,reguler
188,ID Express,78243,95511,89000,iDSTD,reguler
189,SiCepat,78243,26566,57000,SIUNT,reguler
190,J&T Express,78243,91211,64000,EZ,reguler
191,J&T Express,78243,30911,48000,EZ,reguler
192,ID Express,78243,29427,41000,iDSTD,reguler
193,SiCepat,78243,37162,48000,SIUNT,reguler
194,ID Express,78243,28763,62500,iDSTD,reguler
195,ID Express,78243,20111,45000,iDSTD,reguler
196,J&T Express,78243,93711,89000,EZ,reguler
197,J&T Express,78243,75511,65000,EZ,reguler
198,J&T Express,78243,23711,59000,EZ,reguler
199,J&T Express,78243,21211,54000,EZ,reguler
200,ID Express,78243,28111,40000,iDSTD,reguler
201,SiCepat,78243,24651,66500,SIUNT,reguler
202,ID Express,78243,22711,59000,iDSTD,reguler
203,ID Express,78243,78113,5500,iDSTD,reguler
204,ID Express,78243,35367,51000,iDSTD,reguler
205,J&T Express,78243,74872,69000,EZ,reguler
206,ID Express,78243,73112,45000,iDSTD,reguler
207,J&T Express,78243,93791,63000,EZ,reguler
208,J&T Express,78243,94561,57000,EZ,reguler
209,ID Express,78243,20995,59000,iDSTD,reguler
210,JNE,78243,28911,63000,OKE19,reguler
211,J&T Express,78243,92311,64000,EZ,reguler
212,SiCepat,78243,72211,58000,SIUNT,reguler
213,JNE,78243,30611,51000,OKE19,reguler
214,JNE,78243,30611,51000,OKE19,reguler
215,ID Express,78243,28111,40000,iDSTD,reguler
216,ID Express,78243,90111,50000,iDSTD,reguler
217,JNE,78243,92111,62000,OKE19,reguler
218,ID Express,78243,30111,34000,iDSTD,reguler
219,J&T Express,78243,20811,43000,EZ,reguler
220,J&T Express,78243,31411,48000,EZ,reguler
221,SiCepat,78243,72163,66000,SIUNT,reguler
222,J&T Express,78243,92711,64000,EZ,reguler
223,ID Express,78243,78384,8000,iDSTD,reguler
224,J&T Express,78243,92981,64000,EZ,reguler
225,J&T Express,78243,20811,43000,EZ,reguler
226,J&T Express,78243,33411,55000,EZ,reguler
227,SiCepat,78243,33783,58500,SIUNT,reguler
228,ID Express,78243,96254,85000,iDSTD,reguler
229,J&T Express,78243,94711,78000,EZ,reguler
230,SiCepat,78243,28557,56500,SIUNT,reguler
231,ID Express,78243,28111,40000,iDSTD,reguler
232,J&T Express,78243,75765,64000,EZ,reguler
233,J&T Express,78243,24581,59000,EZ,reguler
234,J&T Express,78243,91992,69000,EZ,reguler
235,J&T Express,78243,91811,64000,EZ,reguler
236,J&T Express,78243,92981,64000,EZ,reguler
237,J&T Express,78243,73712,57000,EZ,reguler
238,J&T Express,78243,92981,64000,EZ,reguler
239,SiCepat,78243,34157,47000,SIUNT,reguler
240,SiCepat,78243,27383,57000,SIUNT,reguler
241,J&T Express,78243,92711,64000,EZ,reguler
242,JNE,78243,30655,56000,OKE19,reguler
243,JNE,78243,28711,58000,OKE19,reguler
244,SiCepat,78243,36514,52500,SIUNT,reguler
245,J&T Express,78243,27511,52000,EZ,reguler
246,SiCepat,78243,34194,47000,SIUNT,reguler
247,SiCepat,78243,27381,57000,SIUNT,reguler
248,J&T Express,78243,38711,54000,EZ,reguler
249,J&T Express,78243,92611,62000,EZ,reguler
250,J&T Express,78243,95862,84000,EZ,reguler
251,ID Express,78243,28763,62500,iDSTD,reguler
252,J&T Express,78243,91311,64000,EZ,reguler
253,J&T Express,78243,31512,39000,EZ,reguler
254,J&T Express,78243,20811,43000,EZ,reguler
255,ID Express,78243,30111,34000,iDSTD,reguler
256,ID Express,78243,28763,62500,iDSTD,reguler
257,JNE,78243,21464,64000,OKE19,reguler
258,J&T Express,78243,29319,54000,EZ,reguler
259,JNE,78243,37311,51000,OKE19,reguler
260,ID Express,78243,90111,50000,iDSTD,reguler
261,ID Express,78243,92917,67500,iDSTD,reguler
262,SiCepat,78243,24653,66500,SIUNT,reguler
263,JNE,78243,38375,64000,OKE19,reguler
264,SiCepat,78243,29662,56500,SIUNT,reguler
265,J&T Express,78243,34511,45000,EZ,reguler
266,ID Express,78243,30111,34000,iDSTD,reguler
267,J&T Express,78243,30911,48000,EZ,reguler
268,ID Express,78243,22756,57500,iDSTD,reguler
269,ID Express,78243,93753,107000,iDSTD,reguler
270,ID Express,78243,35611,51000,iDSTD,reguler
271,J&T Express,78243,30911,48000,EZ,reguler
272,ID Express,78243,29427,41000,iDSTD,reguler
273,ID Express,78243,20111,45000,iDSTD,reguler
274,SiCepat,78243,21255,62500,SIUNT,reguler
275,ID Express,78243,28763,62500,iDSTD,reguler
276,J&T Express,78243,38878,46000,EZ,reguler
277,ID Express,78243,20111,45000,iDSTD,reguler
278,ID Express,78243,25111,40000,iDSTD,reguler
279,ID Express,78243,33684,56000,iDSTD,reguler
280,J&T Express,78243,90611,62000,EZ,reguler
281,J&T Express,78243,90511,64000,EZ,reguler
282,J&T Express,78243,21455,64000,EZ,reguler
283,J&T Express,78243,29111,55000,EZ,reguler
284,ID Express,78243,76111,46000,iDSTD,reguler
285,JNE,78243,21464,64000,OKE19,reguler
286,SiCepat,78243,26164,57000,SIUNT,reguler
287,SiCepat,78243,24651,66500,SIUNT,reguler
288,SiCepat,78243,34157,47000,SIUNT,reguler
289,JNE,78243,31311,51000,OKE19,reguler
290,SiCepat,78243,26164,57000,SIUNT,reguler
291,ID Express,78243,30111,34000,iDSTD,reguler
292,ID Express,78243,30111,34000,iDSTD,reguler
293,J&T Express,78243,90511,64000,EZ,reguler
294,ID Express,78243,94111,60000,iDSTD,reguler
295,ID Express,78243,20111,45000,iDSTD,reguler
296,J&T Express,78243,90811,64000,EZ,reguler
297,JNE,78243,30655,56000,OKE19,reguler
298,SiCepat,78243,34157,47000,SIUNT,reguler
299,J&T Express,78243,33312,57000,EZ,reguler
300,JNE,78243,32184,56000,OKE19,reguler
317,SiCepat,78243,23671,66000,SIUNT,reguler
318,JNE,78243,92111,62000,OKE19,reguler
319,JNE,78243,21464,64000,OKE19,reguler
320,J&T Express,78243,33411,55000,EZ,reguler
321,J&T Express,78243,95711,80000,EZ,reguler
322,SiCepat,78243,21255,62500,SIUNT,reguler
323,ID Express,78243,20511,53000,iDSTD,reguler
324,ID Express,78243,34877,51000,iDSTD,reguler
325,ID Express,78243,92917,67500,iDSTD,reguler
326,ID Express,78243,93111,63000,iDSTD,reguler
327,J&T Express,78243,31411,48000,EZ,reguler
328,J&T Express,78243,91811,64000,EZ,reguler
329,ID Express,78243,35611,51000,iDSTD,reguler
330,ID Express,78243,20111,45000,iDSTD,reguler
331,ID Express,78243,35111,33000,iDSTD,reguler
332,J&T Express,78243,70611,58000,EZ,reguler
333,J&T Express,78243,94511,57000,EZ,reguler
334,ID Express,78243,20111,45000,iDSTD,reguler
335,SiCepat,78243,28383,56000,SIUNT,reguler
336,J&T Express,78243,21111,55000,EZ,reguler
337,SiCepat,78243,28383,56000,SIUNT,reguler
338,J&T Express,78243,24511,59000,EZ,reguler
339,SiCepat,78243,34194,47000,SIUNT,reguler
340,SiCepat,78243,72163,66000,SIUNT,reguler
341,J&T Express,78243,77211,54000,EZ,reguler
342,J&T Express,78243,93572,72000,EZ,reguler
343,ID Express,78243,25111,40000,iDSTD,reguler
344,J&T Express,78243,91211,64000,EZ,reguler
345,J&T Express,78243,22211,54000,EZ,reguler
346,J&T Express,78243,75511,65000,EZ,reguler
347,ID Express,78243,23242,50000,iDSTD,reguler
348,ID Express,78243,22874,65000,iDSTD,reguler
349,JNE,78243,30711,51000,OKE19,reguler
350,ID Express,78243,22711,59000,iDSTD,reguler
351,JNE,78243,23681,74000,OKE19,reguler
352,SiCepat,78243,21161,66500,SIUNT,reguler
353,ID Express,78243,30111,34000,iDSTD,reguler
354,ID Express,78243,20511,53000,iDSTD,reguler
355,ID Express,78243,35111,33000,iDSTD,reguler
356,ID Express,78243,77111,63000,iDSTD,reguler
357,JNE,78243,36611,51000,OKE19,reguler
358,ID Express,78243,20111,45000,iDSTD,reguler
359,J&T Express,78243,93761,85000,EZ,reguler
360,SiCepat,78243,70815,66000,SIUNT,reguler
361,ID Express,78243,35592,46000,iDSTD,reguler
362,J&T Express,78243,20811,43000,EZ,reguler
363,ID Express,78243,35592,46000,iDSTD,reguler
364,J&T Express,78243,27111,40000,EZ,reguler
365,SiCepat,78243,21255,62500,SIUNT,reguler
366,SiCepat,78243,27383,57000,SIUNT,reguler
367,SiCepat,78243,73761,60000,SIUNT,reguler
368,J&T Express,78243,94971,50000,EZ,reguler
369,J&T Express,78243,70611,58000,EZ,reguler
370,J&T Express,78243,27111,40000,EZ,reguler
371,JNE,78243,30711,51000,OKE19,reguler
372,ID Express,78243,95231,64000,iDSTD,reguler
373,ID Express,78243,93562,86000,iDSTD,reguler
374,ID Express,78243,30111,34000,iDSTD,reguler
375,JNE,78243,30655,56000,OKE19,reguler
376,ID Express,78243,23242,50000,iDSTD,reguler
377,J&T Express,78243,75511,65000,EZ,reguler
378,J&T Express,78243,96112,64000,EZ,reguler
379,J&T Express,78243,92711,64000,EZ,reguler
380,J&T Express,78243,25511,40000,EZ,reguler
381,SiCepat,78243,26257,57000,SIUNT,reguler
382,JNE,78243,29211,58000,OKE19,reguler
383,JNE,78243,30611,51000,OKE19,reguler
384,ID Express,78243,95511,89000,iDSTD,reguler
385,J&T Express,78243,24416,65000,EZ,reguler
386,ID Express,78243,20111,45000,iDSTD,reguler
387,ID Express,78243,79465,12000,iDSTD,reguler
388,SiCepat,78243,28383,56000,SIUNT,reguler
389,JNE,78243,28911,63000,OKE19,reguler
390,J&T Express,78243,28811,53000,EZ,reguler
391,ID Express,78243,22756,57500,iDSTD,reguler
392,JNE,78243,78611,11000,OKE19,reguler
393,J&T Express,78243,34511,45000,EZ,reguler
394,ID Express,78243,23242,50000,iDSTD,reguler
395,J&T Express,78243,29319,54000,EZ,reguler
396,J&T Express,78243,22411,43000,EZ,reguler
397,ID Express,78243,20111,45000,iDSTD,reguler
398,J&T Express,78243,92311,64000,EZ,reguler
399,ID Express,78243,70117,46000,iDSTD,reguler
400,JNE,78243,78557,11000,OKE19,reguler
401,ID Express,78243,35111,33000,iDSTD,reguler
402,ID Express,78243,25111,40000,iDSTD,reguler
403,J&T Express,78243,29111,55000,EZ,reguler
404,ID Express,78243,30111,34000,iDSTD,reguler
405,SiCepat,78243,28411,56000,SIUNT,reguler
406,ID Express,78243,25111,40000,iDSTD,reguler
407,SiCepat,78243,24651,66500,SIUNT,reguler
408,ID Express,78243,29427,41000,iDSTD,reguler
409,ID Express,78243,79365,12000,iDSTD,reguler
410,SiCepat,78243,21161,66500,SIUNT,reguler
411,J&T Express,78243,91411,64000,EZ,reguler
412,SiCepat,78243,29662,56500,SIUNT,reguler
413,ID Express,78243,20995,59000,iDSTD,reguler
414,ID Express,78243,29427,41000,iDSTD,reguler
415,J&T Express,78243,92611,62000,EZ,reguler
416,ID Express,78243,29427,41000,iDSTD,reguler
417,J&T Express,78243,94611,68000,EZ,reguler
418,J&T Express,78243,95781,71000,EZ,reguler
419,JNE,78243,28711,58000,OKE19,reguler
420,ID Express,78243,28111,40000,iDSTD,reguler
421,J&T Express,78243,95711,80000,EZ,reguler
422,JNE,78243,37311,51000,OKE19,reguler
423,J&T Express,78243,21411,54000,EZ,reguler
424,J&T Express,78243,32274,53000,EZ,reguler
425,SiCepat,78243,28383,56000,SIUNT,reguler
426,ID Express,78243,20111,45000,iDSTD,reguler
427,ID Express,78243,76111,46000,iDSTD,reguler
428,J&T Express,78243,93572,72000,EZ,reguler
429,SiCepat,78243,91121,63000,SIUNT,reguler
430,J&T Express,78243,24311,64000,EZ,reguler
431,ID Express,78243,22711,59000,iDSTD,reguler
432,ID Express,78243,22511,59000,iDSTD,reguler
433,ID Express,78243,93111,63000,iDSTD,reguler
434,ID Express,78243,77111,63000,iDSTD,reguler
435,JNE,78243,29211,58000,OKE19,reguler
436,J&T Express,78243,20811,43000,EZ,reguler
437,J&T Express,78243,31511,39000,EZ,reguler
438,J&T Express,78243,22111,54000,EZ,reguler
439,SiCepat,78243,25582,55000,SIUNT,reguler
440,J&T Express,78243,30911,48000,EZ,reguler
441,SiCepat,78243,31611,48500,SIUNT,reguler
442,ID Express,78243,25111,40000,iDSTD,reguler
443,ID Express,78243,70714,46000,iDSTD,reguler
444,J&T Express,78243,74511,65000,EZ,reguler
445,J&T Express,78243,92211,64000,EZ,reguler
446,J&T Express,78243,74872,69000,EZ,reguler
447,ID Express,78243,20511,53000,iDSTD,reguler
448,J&T Express,78243,25511,40000,EZ,reguler
449,J&T Express,78243,91853,69000,EZ,reguler
450,SiCepat,78243,28411,56000,SIUNT,reguler
451,JNE,78243,28911,63000,OKE19,reguler
452,J&T Express,78243,71315,54000,EZ,reguler
453,J&T Express,78243,70611,58000,EZ,reguler
454,J&T Express,78243,20811,43000,EZ,reguler
455,J&T Express,78243,93711,89000,EZ,reguler
456,SiCepat,78243,25582,55000,SIUNT,reguler
457,ID Express,78243,25111,40000,iDSTD,reguler
458,ID Express,78243,93562,86000,iDSTD,reguler
459,ID Express,78243,22611,74000,iDSTD,reguler
460,J&T Express,78243,34511,45000,EZ,reguler
461,ID Express,78243,74161,70000,iDSTD,reguler
462,J&T Express,78243,31512,39000,EZ,reguler
463,SiCepat,78243,26164,57000,SIUNT,reguler
464,ID Express,78243,20111,45000,iDSTD,reguler
465,J&T Express,78243,91361,69000,EZ,reguler
466,ID Express,78243,35592,46000,iDSTD,reguler
467,JNE,78243,92111,62000,OKE19,reguler
468,SiCepat,78243,70815,66000,SIUNT,reguler
469,J&T Express,78243,75511,65000,EZ,reguler
470,J&T Express,78243,34611,52000,EZ,reguler
471,ID Express,78243,75311,60000,iDSTD,reguler
472,J&T Express,78243,31661,53000,EZ,reguler
473,ID Express,78243,20111,45000,iDSTD,reguler
474,J&T Express,78243,95811,84000,EZ,reguler
475,J&T Express,78243,93711,89000,EZ,reguler
476,ID Express,78243,25111,40000,iDSTD,reguler
477,JNE,78243,21464,64000,OKE19,reguler
478,J&T Express,78243,94561,57000,EZ,reguler
479,ID Express,78243,35367,51000,iDSTD,reguler
480,J&T Express,78243,93611,68000,EZ,reguler
481,ID Express,78243,20111,45000,iDSTD,reguler
482,J&T Express,78243,92211,64000,EZ,reguler
483,SiCepat,78243,78873,13500,SIUNT,reguler
484,J&T Express,78243,91512,52000,EZ,reguler
485,ID Express,78243,93111,63000,iDSTD,reguler
486,JNE,78243,24184,74000,OKE19,reguler
487,J&T Express,78243,24382,65000,EZ,reguler
488,J&T Express,78243,95711,80000,EZ,reguler
489,ID Express,78243,74161,70000,iDSTD,reguler
490,JNE,78243,78716,14000,OKE19,reguler
491,JNE,78243,37311,51000,OKE19,reguler
492,ID Express,78243,35592,46000,iDSTD,reguler
493,J&T Express,78243,24511,59000,EZ,reguler
494,J&T Express,78243,21111,55000,EZ,reguler
495,ID Express,78243,90111,50000,iDSTD,reguler
496,ID Express,78243,30111,34000,iDSTD,reguler
497,J&T Express,78243,94362,90000,EZ,reguler
498,J&T Express,78243,92511,64000,EZ,reguler
499,J&T Express,78243,23711,59000,EZ,reguler
500,J&T Express,78243,20811,43000,EZ,reguler
