No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
93,J&T Express,30911,78384,59000,EZ,reguler
94,J&T Express,75683,92711,48000,EZ,reguler
95,SiCepat,22611,20711,11500,SIUNT,reguler
96,JNE,30911,34157,40000,OKE19,reguler
97,JNE,30911,35111,30000,OKE19,reguler
98,JNE,75683,71419,46000,OKE19,reguler
99,JNE,30911,38375,45000,OKE19,reguler
100,JNE,30911,37211,42000,OKE19,reguler
101,JNE,30911,38612,40000,OKE19,reguler
102,SiCepat,22611,21455,25000,SIUNT,reguler
103,SiCepat,22611,27511,40000,SIUNT,reguler
104,J&T Express,75683,91811,55000,EZ,reguler
105,SiCepat,22611,26164,40000,SIUNT,reguler
106,SiCepat,22611,20711,11500,SIUNT,reguler
107,J&T Express,75683,91211,56000,EZ,reguler
108,J&T Express,30911,31111,19000,EZ,reguler
109,SiCepat,22611,24111,31000,SIUNT,reguler
110,SiCepat,22611,24786,28500,SIUNT,reguler
111,J&T Express,75683,90111,47000,EZ,reguler
112,JNE,30911,28755,47000,OKE19,reguler
113,ID Express,75683,94111,56000,iDSTD,reguler
114,J&T Express,94892,93411,46000,EZ,reguler
115,J&T Express,75683,71215,35000,EZ,reguler
116,J&T Express,75683,72163,43000,EZ,reguler
117,ID Express,75683,78611,67000,iDSTD,reguler
118,J&T Express,75683,91361,50000,EZ,reguler
119,J&T Express,94892,96362,69000,EZ,reguler
120,JNE,75683,71315,46000,OKE19,reguler
121,J&T Express,75683,90111,47000,EZ,reguler
122,JNE,30911,29427,42000,OKE19,reguler
123,JNE,30911,29427,42000,OKE19,reguler
124,J&T Express,30911,32274,20000,EZ,reguler
125,SiCepat,22611,20511,11500,SIUNT,reguler
126,J&T Express,30911,32156,20000,EZ,reguler
127,JNE,30911,34388,40000,OKE19,reguler
128,J&T Express,30911,30111,12000,EZ,reguler
129,JNE,30911,36514,42000,OKE19,reguler
130,J&T Express,30911,79465,59000,EZ,reguler
131,JNE,94892,94511,24000,OKE19,reguler
132,SiCepat,22611,20995,11500,SIUNT,reguler
133,JNE,75683,75765,38000,OKE19,reguler
134,JNE,30911,33214,39000,OKE19,reguler
135,SiCepat,22611,20511,11500,SIUNT,reguler
136,SiCepat,22611,22311,11500,SIUNT,reguler
137,J&T Express,94892,95231,55000,EZ,reguler
138,J&T Express,75683,91371,50000,EZ,reguler
139,SiCepat,22611,20111,8500,SIUNT,reguler
140,JNE,75683,70117,36000,OKE19,reguler
141,J&T Express,75683,91911,50000,EZ,reguler
142,SiCepat,22611,21411,11500,SIUNT,reguler
143,SiCepat,22611,22271,10500,SIUNT,reguler
144,J&T Express,75683,94356,48000,EZ,reguler
145,J&T Express,94892,96266,58000,EZ,reguler
146,SiCepat,22611,25111,23500,SIUNT,reguler
147,J&T Express,30911,78557,59000,EZ,reguler
148,SiCepat,22611,21255,11500,SIUNT,reguler
149,SiCepat,22611,20711,11500,SIUNT,reguler
150,SiCepat,22611,24651,25000,SIUNT,reguler
151,JNE,75683,71419,46000,OKE19,reguler
152,SiCepat,22611,28557,25000,SIUNT,reguler
153,SiCepat,22611,20111,8500,SIUNT,reguler
154,SiCepat,22611,27511,40000,SIUNT,reguler
155,J&T Express,75683,92917,55000,EZ,reguler
156,JNE,30911,29427,42000,OKE19,reguler
157,SiCepat,22611,20511,11500,SIUNT,reguler
158,JNE,75683,71315,46000,OKE19,reguler
159,JNE,30911,29427,42000,OKE19,reguler
160,J&T Express,75683,75683,15000,EZ,reguler
161,SiCepat,22611,20511,11500,SIUNT,reguler
162,J&T Express,94892,95761,68000,EZ,reguler
163,J&T Express,75683,74361,50000,EZ,reguler
164,J&T Express,30911,27678,40000,EZ,reguler
165,SiCepat,22611,21161,11500,SIUNT,reguler
166,JNE,30911,29319,42000,OKE19,reguler
167,SiCepat,22611,20611,11500,SIUNT,reguler
168,JNE,75683,92111,49000,OKE19,reguler
169,J&T Express,94892,93572,46000,EZ,reguler
170,J&T Express,75683,73712,42000,EZ,reguler
171,JNE,30911,29783,56000,OKE19,reguler
172,SiCepat,22611,28911,34500,SIUNT,reguler
173,J&T Express,75683,75683,15000,EZ,reguler
174,JNE,30911,37571,42000,OKE19,reguler
175,JNE,30911,35111,30000,OKE19,reguler
176,J&T Express,30911,32156,20000,EZ,reguler
177,J&T Express,75683,92981,55000,EZ,reguler
178,J&T Express,22611,26566,40000,EZ,reguler
179,J&T Express,75683,91311,56000,EZ,reguler
180,J&T Express,94892,93611,46000,EZ,reguler
181,ID Express,75683,90911,58000,iDSTD,reguler
182,SiCepat,22611,21411,11500,SIUNT,reguler
183,SiCepat,22611,21455,25000,SIUNT,reguler
184,J&T Express,30911,30111,12000,EZ,reguler
185,J&T Express,75683,73712,42000,EZ,reguler
186,SiCepat,22611,27211,26000,SIUNT,reguler
187,ID Express,75683,76111,24000,iDSTD,reguler
188,JNE,30911,36128,32000,OKE19,reguler
189,J&T Express,75683,90111,47000,EZ,reguler
190,JNE,30911,34157,40000,OKE19,reguler
191,SiCepat,22611,21311,11500,SIUNT,reguler
192,SiCepat,22611,28411,25000,SIUNT,reguler
193,J&T Express,94892,93411,46000,EZ,reguler
194,JNE,30911,39115,40000,OKE19,reguler
195,J&T Express,75683,77111,40000,EZ,reguler
196,JNE,30911,36364,42000,OKE19,reguler
197,JNE,30911,29211,42000,OKE19,reguler
198,SiCepat,22611,24382,31000,SIUNT,reguler
199,JNE,75683,73112,44000,OKE19,reguler
200,J&T Express,75683,92511,56000,EZ,reguler
201,SiCepat,22611,20811,11500,SIUNT,reguler
202,JNE,30911,29211,42000,OKE19,reguler
203,SiCepat,22611,24653,25000,SIUNT,reguler
204,SiCepat,22611,28411,25000,SIUNT,reguler
205,JNE,30911,35611,40000,OKE19,reguler
206,J&T Express,75683,74361,50000,EZ,reguler
207,J&T Express,30911,78873,58000,EZ,reguler
208,J&T Express,22611,25673,40000,EZ,reguler
209,J&T Express,30911,79365,59000,EZ,reguler
210,ID Express,75683,78619,67000,iDSTD,reguler
211,J&T Express,75683,91371,50000,EZ,reguler
212,SiCepat,22611,21161,11500,SIUNT,reguler
213,SiCepat,22611,26164,40000,SIUNT,reguler
214,J&T Express,30911,30111,12000,EZ,reguler
215,J&T Express,30911,33411,49000,EZ,reguler
216,SiCepat,22611,26164,40000,SIUNT,reguler
217,SiCepat,22611,28111,20500,SIUNT,reguler
218,SiCepat,22611,28411,25000,SIUNT,reguler
219,ID Express,75683,90511,52000,iDSTD,reguler
220,SiCepat,22611,22911,11500,SIUNT,reguler
221,JNE,30911,37481,37000,OKE19,reguler
222,JNE,94892,94516,30000,OKE19,reguler
223,SiCepat,22611,25111,23500,SIUNT,reguler
224,SiCepat,22611,20111,8500,SIUNT,reguler
225,JNE,30911,31311,19000,OKE19,reguler
226,SiCepat,22611,28111,20500,SIUNT,reguler
227,SiCepat,22611,27383,40000,SIUNT,reguler
228,SiCepat,22611,24581,25000,SIUNT,reguler
229,JNE,75683,70117,36000,OKE19,reguler
230,JNE,30911,29427,42000,OKE19,reguler
231,J&T Express,30911,33511,53000,EZ,reguler
232,J&T Express,75683,91211,56000,EZ,reguler
233,JNE,75683,92111,49000,OKE19,reguler
234,JNE,75683,75311,15000,OKE19,reguler
235,SiCepat,22611,20111,8500,SIUNT,reguler
236,SiCepat,22611,21411,11500,SIUNT,reguler
237,JNE,30911,36514,42000,OKE19,reguler
238,SiCepat,22611,20111,8500,SIUNT,reguler
239,J&T Express,30911,30111,12000,EZ,reguler
240,J&T Express,94892,93572,46000,EZ,reguler
241,JNE,30911,38711,45000,OKE19,reguler
242,JNE,30911,35611,40000,OKE19,reguler
243,J&T Express,75683,74172,54000,EZ,reguler
244,SiCepat,22611,24476,31000,SIUNT,reguler
245,ID Express,75683,94111,56000,iDSTD,reguler
246,JNE,30911,29211,42000,OKE19,reguler
247,JNE,30911,31311,19000,OKE19,reguler
248,SiCepat,22611,20111,8500,SIUNT,reguler
249,J&T Express,75683,77111,40000,EZ,reguler
250,J&T Express,75683,92981,55000,EZ,reguler
251,JNE,30911,36514,42000,OKE19,reguler
252,JNE,30911,30655,19000,OKE19,reguler
253,SiCepat,22611,25511,26000,SIUNT,reguler
254,SiCepat,22611,21211,11500,SIUNT,reguler
255,JNE,30911,34194,40000,OKE19,reguler
256,JNE,22611,24184,42000,OKE19,reguler
257,JNE,30911,29427,42000,OKE19,reguler
258,J&T Express,75683,92711,48000,EZ,reguler
259,SiCepat,22611,24111,31000,SIUNT,reguler
260,J&T Express,30911,31111,19000,EZ,reguler
261,J&T Express,75683,92412,50000,EZ,reguler
262,SiCepat,22611,24782,28500,SIUNT,reguler
263,J&T Express,30911,32184,19000,EZ,reguler
264,JNE,30911,29427,42000,OKE19,reguler
265,ID Express,75683,77482,47000,iDSTD,reguler
266,SiCepat,22611,21411,11500,SIUNT,reguler
267,SiCepat,22611,22874,16500,SIUNT,reguler
268,SiCepat,22611,24382,31000,SIUNT,reguler
269,J&T Express,94892,93411,46000,EZ,reguler
270,J&T Express,75683,75511,28000,EZ,reguler
271,JNE,30911,38612,40000,OKE19,reguler
272,SiCepat,22611,20511,11500,SIUNT,reguler
273,SiCepat,22611,24413,25000,SIUNT,reguler
274,JNE,30911,29427,42000,OKE19,reguler
275,JNE,30911,37111,42000,OKE19,reguler
276,J&T Express,30911,32274,20000,EZ,reguler
277,J&T Express,30911,31511,19000,EZ,reguler
278,SiCepat,22611,20811,11500,SIUNT,reguler
279,J&T Express,75683,75511,28000,EZ,reguler
280,J&T Express,30911,30111,12000,EZ,reguler
281,J&T Express,75683,92917,55000,EZ,reguler
282,JNE,30911,30711,19000,OKE19,reguler
283,JNE,30911,31654,24000,OKE19,reguler
284,JNE,22611,22211,28000,REG19,reguler
285,JNE,75683,75111,25000,OKE19,reguler
286,J&T Express,75683,92711,48000,EZ,reguler
287,SiCepat,22611,22411,11500,SIUNT,reguler
288,J&T Express,75683,91992,55000,EZ,reguler
289,J&T Express,75683,91992,55000,EZ,reguler
290,ID Express,75683,76271,40000,iDSTD,reguler
291,SiCepat,22611,25511,26000,SIUNT,reguler
292,J&T Express,75683,91711,55000,EZ,reguler
293,SiCepat,22611,21161,11500,SIUNT,reguler
294,JNE,30911,36364,42000,OKE19,reguler
295,J&T Express,30911,32184,19000,EZ,reguler
296,J&T Express,75683,92981,55000,EZ,reguler
297,JNE,30911,34111,35000,OKE19,reguler
298,SiCepat,22611,26257,40000,SIUNT,reguler
299,ID Express,75683,90511,52000,iDSTD,reguler
300,J&T Express,94892,95781,54000,EZ,reguler
301,J&T Express,30911,31214,22000,EZ,reguler
302,J&T Express,22611,26311,40000,EZ,reguler
303,JNE,30911,30655,19000,OKE19,reguler
304,SiCepat,22611,20111,8500,SIUNT,reguler
305,JNE,30911,35611,40000,OKE19,reguler
306,J&T Express,30911,30111,12000,EZ,reguler
307,JNE,30911,36128,32000,OKE19,reguler
308,J&T Express,30911,31214,22000,EZ,reguler
309,JNE,30911,35376,40000,OKE19,reguler
310,JNE,30911,36128,32000,OKE19,reguler
311,J&T Express,75683,94362,62000,EZ,reguler
312,J&T Express,94892,95711,76000,EZ,reguler
313,JNE,30911,35111,30000,OKE19,reguler
314,J&T Express,22611,22611,25000,EZ,reguler
315,SiCepat,22611,28411,25000,SIUNT,reguler
316,SiCepat,22611,20511,11500,SIUNT,reguler
317,J&T Express,75683,92211,42000,EZ,reguler
318,SiCepat,22611,21255,11500,SIUNT,reguler
319,JNE,30911,30711,19000,OKE19,reguler
320,J&T Express,30911,79465,59000,EZ,reguler
321,JNE,30911,31311,19000,OKE19,reguler
322,J&T Express,75683,91992,55000,EZ,reguler
323,J&T Express,30911,30911,7000,EZ,reguler
324,J&T Express,75683,72163,43000,EZ,reguler
325,J&T Express,30911,30911,7000,EZ,reguler
326,ID Express,75683,90911,58000,iDSTD,reguler
327,J&T Express,75683,92711,48000,EZ,reguler
328,J&T Express,94892,93411,46000,EZ,reguler
329,J&T Express,94892,93671,59000,EZ,reguler
330,JNE,75683,75765,38000,OKE19,reguler
331,SiCepat,22611,28763,34500,SIUNT,reguler
332,SiCepat,22611,27211,26000,SIUNT,reguler
333,J&T Express,30911,31511,19000,EZ,reguler
334,SiCepat,22611,22727,11500,SIUNT,reguler
335,JNE,30911,30655,19000,OKE19,reguler
336,SiCepat,22611,28811,25000,SIUNT,reguler
337,J&T Express,30911,31511,19000,EZ,reguler
338,J&T Express,30911,78384,59000,EZ,reguler
339,JNE,30911,35111,30000,OKE19,reguler
340,J&T Express,75683,91853,50000,EZ,reguler
341,JNE,30911,34764,40000,OKE19,reguler
342,J&T Express,75683,91853,50000,EZ,reguler
343,SiCepat,22611,20111,8500,SIUNT,reguler
344,SiCepat,22611,28111,20500,SIUNT,reguler
345,ID Express,75683,78611,67000,iDSTD,reguler
346,JNE,30911,28383,42000,OKE19,reguler
347,JNE,30911,37311,37000,OKE19,reguler
348,JNE,30911,34194,40000,OKE19,reguler
349,JNE,75683,73112,44000,OKE19,reguler
350,J&T Express,94892,96254,69000,EZ,reguler
351,J&T Express,75683,91211,56000,EZ,reguler
352,J&T Express,94892,94681,30000,EZ,reguler
353,JNE,22611,22756,29000,REG19,reguler
354,J&T Express,75683,73761,38000,EZ,reguler
355,J&T Express,75683,73761,38000,EZ,reguler
356,J&T Express,30911,79365,59000,EZ,reguler
357,J&T Express,30911,78384,59000,EZ,reguler
358,SiCepat,22611,22111,11500,SIUNT,reguler
359,J&T Express,30911,78557,59000,EZ,reguler
360,J&T Express,75683,78716,56000,EZ,reguler
361,J&T Express,22611,25673,40000,EZ,reguler
362,JNE,30911,36611,37000,OKE19,reguler
363,J&T Express,94892,93791,46000,EZ,reguler
364,J&T Express,30911,78873,58000,EZ,reguler
365,SiCepat,22611,28557,25000,SIUNT,reguler
366,JNE,30911,31654,24000,OKE19,reguler
367,SiCepat,22611,23242,21000,SIUNT,reguler
368,J&T Express,75683,74361,50000,EZ,reguler
369,JNE,30911,35111,30000,OKE19,reguler
370,JNE,30911,35592,40000,OKE19,reguler
371,SiCepat,22611,20511,11500,SIUNT,reguler
372,JNE,75683,75311,15000,OKE19,reguler
373,J&T Express,75683,73712,42000,EZ,reguler
374,SiCepat,22611,20111,8500,SIUNT,reguler
375,SiCepat,22611,20511,11500,SIUNT,reguler
376,SiCepat,22611,20111,8500,SIUNT,reguler
377,J&T Express,75683,90111,47000,EZ,reguler
378,JNE,30911,29211,42000,OKE19,reguler
379,J&T Express,75683,92711,48000,EZ,reguler
380,SiCepat,22611,21255,11500,SIUNT,reguler
381,J&T Express,75683,92211,42000,EZ,reguler
382,J&T Express,30911,78243,45000,EZ,reguler
383,JNE,75683,92111,49000,OKE19,reguler
384,JNE,30911,33214,39000,OKE19,reguler
385,J&T Express,30911,31111,19000,EZ,reguler
386,SiCepat,22611,24311,25000,SIUNT,reguler
387,JNE,30911,33214,39000,OKE19,reguler
388,SiCepat,22611,25511,26000,SIUNT,reguler
389,J&T Express,94892,96112,64000,EZ,reguler
390,SiCepat,22611,21411,11500,SIUNT,reguler
391,JNE,30911,38118,35000,OKE19,reguler
392,SiCepat,22611,20111,8500,SIUNT,reguler
393,JNE,30911,33783,39000,OKE19,reguler
394,J&T Express,75683,92711,48000,EZ,reguler
395,SiCepat,22611,21161,11500,SIUNT,reguler
396,SiCepat,22611,24476,31000,SIUNT,reguler
397,JNE,75683,70611,46000,OKE19,reguler
398,JNE,30911,34511,40000,OKE19,reguler
399,ID Express,75683,77211,48000,iDSTD,reguler
400,JNE,30911,31311,19000,OKE19,reguler
401,SiCepat,22611,23671,25000,SIUNT,reguler
402,JNE,30911,31654,24000,OKE19,reguler
403,J&T Express,75683,75511,28000,EZ,reguler
404,JNE,30911,29427,42000,OKE19,reguler
405,SiCepat,22611,21255,11500,SIUNT,reguler
406,SiCepat,22611,24651,25000,SIUNT,reguler
407,JNE,30911,29662,56000,OKE19,reguler
408,SiCepat,22611,22811,16500,SIUNT,reguler
409,ID Express,75683,76111,24000,iDSTD,reguler
410,SiCepat,22611,26164,40000,SIUNT,reguler
411,JNE,30911,30711,19000,OKE19,reguler
412,SiCepat,22611,28557,25000,SIUNT,reguler
413,J&T Express,75683,74361,50000,EZ,reguler
414,JNE,30911,34611,40000,OKE19,reguler
415,JNE,30911,34157,40000,OKE19,reguler
416,JNE,30911,37571,42000,OKE19,reguler
417,SiCepat,22611,20995,11500,SIUNT,reguler
418,JNE,30911,36364,42000,OKE19,reguler
419,JNE,75683,73112,44000,OKE19,reguler
420,JNE,30911,37211,42000,OKE19,reguler
421,JNE,30911,37481,37000,OKE19,reguler
422,J&T Express,30911,33511,53000,EZ,reguler
423,SiCepat,22611,20111,8500,SIUNT,reguler
424,SiCepat,22611,22711,11500,SIUNT,reguler
425,JNE,75683,75111,25000,OKE19,reguler
426,J&T Express,30911,78384,59000,EZ,reguler
427,SiCepat,22611,22742,11500,SIUNT,reguler
428,SiCepat,22611,24786,28500,SIUNT,reguler
429,J&T Express,30911,78873,58000,EZ,reguler
430,SiCepat,22611,20811,11500,SIUNT,reguler
431,JNE,75683,71513,46000,OKE19,reguler
432,J&T Express,75683,71153,54000,EZ,reguler
433,J&T Express,22611,26311,40000,EZ,reguler
434,J&T Express,30911,27678,40000,EZ,reguler
435,J&T Express,30911,79465,59000,EZ,reguler
436,JNE,75683,75765,38000,OKE19,reguler
437,SiCepat,22611,22411,11500,SIUNT,reguler
438,SiCepat,22611,22411,11500,SIUNT,reguler
439,SiCepat,22611,28111,20500,SIUNT,reguler
440,J&T Express,94892,95953,74000,EZ,reguler
441,J&T Express,75683,92711,48000,EZ,reguler
442,SiCepat,22611,24311,25000,SIUNT,reguler
443,J&T Express,94892,93611,46000,EZ,reguler
444,SiCepat,22611,20711,11500,SIUNT,reguler
445,JNE,30911,78391,53000,OKE19,reguler
446,SiCepat,22611,24476,31000,SIUNT,reguler
447,J&T Express,94892,93881,46000,EZ,reguler
448,SiCepat,22611,28557,25000,SIUNT,reguler
449,JNE,75683,72211,46000,OKE19,reguler
450,SiCepat,22611,27411,26000,SIUNT,reguler
451,SiCepat,22611,20111,8500,SIUNT,reguler
452,JNE,22611,22876,35000,REG19,reguler
453,SiCepat,22611,22742,11500,SIUNT,reguler
454,J&T Express,75683,75511,28000,EZ,reguler
455,SiCepat,22611,23654,31000,SIUNT,reguler
456,J&T Express,30911,32184,19000,EZ,reguler
457,J&T Express,75683,91511,56000,EZ,reguler
458,SiCepat,22611,24413,25000,SIUNT,reguler
459,SiCepat,22611,25511,26000,SIUNT,reguler
460,SiCepat,22611,28411,25000,SIUNT,reguler
461,J&T Express,30911,79465,59000,EZ,reguler
462,J&T Express,22611,26566,40000,EZ,reguler
463,J&T Express,75683,92711,48000,EZ,reguler
464,ID Express,30911,79211,59000,iDSTD,reguler
465,J&T Express,75683,92311,58000,EZ,reguler
466,J&T Express,75683,77311,27000,EZ,reguler
467,JNE,30911,29319,42000,OKE19,reguler
468,JNE,75683,75111,25000,OKE19,reguler
469,ID Express,30911,29111,55000,iDSTD,reguler
470,SiCepat,22611,21161,11500,SIUNT,reguler
471,JNE,30911,34157,40000,OKE19,reguler
472,J&T Express,75683,72163,43000,EZ,reguler
473,JNE,75683,92111,49000,OKE19,reguler
474,SiCepat,22611,20111,8500,SIUNT,reguler
475,SiCepat,22611,21161,11500,SIUNT,reguler
476,SiCepat,22611,24261,31000,SIUNT,reguler
477,J&T Express,94892,96362,69000,EZ,reguler
478,J&T Express,30911,32184,19000,EZ,reguler
479,J&T Express,30911,30111,12000,EZ,reguler
480,J&T Express,94892,93611,46000,EZ,reguler
481,SiCepat,22611,25511,26000,SIUNT,reguler
482,J&T Express,75683,92711,48000,EZ,reguler
483,JNE,30911,35111,30000,OKE19,reguler
484,JNE,30911,29427,42000,OKE19,reguler
485,JNE,30911,29427,42000,OKE19,reguler
486,JNE,30911,29427,42000,OKE19,reguler
487,J&T Express,75683,91311,56000,EZ,reguler
488,SiCepat,22611,20111,8500,SIUNT,reguler
489,SiCepat,22611,20511,11500,SIUNT,reguler
490,J&T Express,30911,78384,59000,EZ,reguler
491,J&T Express,30911,78243,45000,EZ,reguler
492,J&T Express,75683,90711,48000,EZ,reguler
493,J&T Express,94892,96266,58000,EZ,reguler
494,SiCepat,22611,24311,25000,SIUNT,reguler
495,JNE,30911,38956,45000,OKE19,reguler
496,J&T Express,30911,79365,59000,EZ,reguler
497,SiCepat,22611,20111,8500,SIUNT,reguler
498,J&T Express,94892,95411,74000,EZ,reguler
499,JNE,30911,36514,42000,OKE19,reguler
500,JNE,30911,28383,42000,OKE19,reguler
501,JNE,30911,34157,40000,OKE19,reguler
502,JNE,30911,33123,34000,OKE19,reguler
503,SiCepat,22611,28111,20500,SIUNT,reguler
504,SiCepat,22611,28911,34500,SIUNT,reguler
505,SiCepat,22611,26164,40000,SIUNT,reguler
506,J&T Express,30911,79465,59000,EZ,reguler
507,J&T Express,30911,30911,7000,EZ,reguler
508,JNE,30911,39115,40000,OKE19,reguler
509,ID Express,75683,77482,47000,iDSTD,reguler
510,SiCepat,22611,26164,40000,SIUNT,reguler
511,J&T Express,75683,74361,50000,EZ,reguler
512,SiCepat,22611,22742,11500,SIUNT,reguler
513,JNE,30911,29427,42000,OKE19,reguler
514,J&T Express,75683,91211,56000,EZ,reguler
515,J&T Express,75683,94561,69000,EZ,reguler
516,J&T Express,30911,30111,12000,EZ,reguler
517,SiCepat,22611,28711,34500,SIUNT,reguler
518,SiCepat,22611,21211,11500,SIUNT,reguler
519,J&T Express,75683,70815,47000,EZ,reguler
520,J&T Express,75683,74363,50000,EZ,reguler
521,J&T Express,75683,74361,50000,EZ,reguler
522,JNE,22611,23711,37000,OKE19,reguler
523,SiCepat,22611,28411,25000,SIUNT,reguler
524,JNE,75683,75765,38000,OKE19,reguler
525,J&T Express,75683,92711,48000,EZ,reguler
526,J&T Express,30911,79111,53000,EZ,reguler
527,J&T Express,94892,95378,74000,EZ,reguler
528,SiCepat,22611,24511,25000,SIUNT,reguler
529,JNE,30911,30711,19000,OKE19,reguler
530,JNE,30911,38956,45000,OKE19,reguler
531,JNE,22611,24184,42000,OKE19,reguler
532,J&T Express,75683,91211,56000,EZ,reguler
533,SiCepat,22611,24511,25000,SIUNT,reguler
534,JNE,94892,94516,30000,OKE19,reguler
535,J&T Express,94892,95996,54000,EZ,reguler
536,J&T Express,94892,95411,74000,EZ,reguler
537,JNE,30911,30655,19000,OKE19,reguler
538,J&T Express,75683,75683,15000,EZ,reguler
539,JNE,30911,29427,42000,OKE19,reguler
540,JNE,30911,29319,42000,OKE19,reguler
541,J&T Express,75683,92311,58000,EZ,reguler
542,SiCepat,22611,24111,31000,SIUNT,reguler
543,J&T Express,75683,92711,48000,EZ,reguler
544,JNE,30911,30611,19000,OKE19,reguler
545,J&T Express,30911,79365,59000,EZ,reguler
546,SiCepat,22611,24511,25000,SIUNT,reguler
547,SiCepat,22611,20511,11500,SIUNT,reguler
548,JNE,30911,29427,42000,OKE19,reguler
