No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
85,JNE,96254,95611,48000,OKE19,reguler
86,J&T Express,74413,78611,42000,EZ,reguler
87,J&T Express,96254,94356,67000,EZ,reguler
88,J&T Express,74413,72211,30000,EZ,reguler
89,J&T Express,74413,74511,22000,EZ,reguler
90,SiCepat,22611,22874,16500,SIUNT,reguler
91,JNE,96254,95611,48000,OKE19,reguler
92,J&T Express,74413,70611,27000,EZ,reguler
93,SiCepat,22611,20111,8500,SIUNT,reguler
94,SiCepat,22611,20811,11500,SIUNT,reguler
95,J&T Express,96254,96266,33000,EZ,reguler
96,JNE,90911,90511,9000,OKE19,reguler
97,J&T Express,96254,94356,67000,EZ,reguler
98,JNE,96254,94711,60000,OKE19,reguler
99,JNE,22611,22756,29000,REG19,reguler
100,JNE,30711,30655,15000,OKE19,reguler
101,JNE,96254,95781,48000,OKE19,reguler
102,J&T Express,74413,79111,42000,EZ,reguler
103,JNE,90911,75683,89000,OKE19,reguler
104,ID Express,30711,29427,40000,iDSTD,reguler
105,JNE,90911,91611,15000,OKE19,reguler
106,SiCepat,22611,25111,23500,SIUNT,reguler
107,J&T Express,74413,76143,34000,EZ,reguler
108,J&T Express,96254,94511,68000,EZ,reguler
109,J&T Express,74413,70611,27000,EZ,reguler
110,JNE,30711,33123,34000,OKE19,reguler
111,JNE,30711,32274,20000,OKE19,reguler
112,JNE,30711,30611,15000,OKE19,reguler
113,JNE,30711,30655,15000,OKE19,reguler
114,J&T Express,30711,34194,38000,EZ,reguler
115,JNE,22611,23711,37000,OKE19,reguler
116,JNE,90911,91611,15000,OKE19,reguler
117,JNE,90911,93611,60000,OKE19,reguler
118,ID Express,30711,29427,40000,iDSTD,reguler
119,J&T Express,30711,34157,38000,EZ,reguler
120,JNE,90911,92711,20000,OKE19,reguler
121,SiCepat,22611,20511,11500,SIUNT,reguler
122,JNE,30711,30111,15000,OKE19,reguler
123,J&T Express,74413,71215,30000,EZ,reguler
124,JNE,90911,91611,15000,OKE19,reguler
125,SiCepat,22611,28111,20500,SIUNT,reguler
126,SiCepat,22611,28911,34500,SIUNT,reguler
127,SiCepat,22611,29511,34000,SIUNT,reguler
128,SiCepat,22611,25111,23500,SIUNT,reguler
129,SiCepat,22611,20711,11500,SIUNT,reguler
130,JNE,30711,38571,45000,OKE19,reguler
131,SiCepat,22611,28411,25000,SIUNT,reguler
132,SiCepat,22611,20111,8500,SIUNT,reguler
133,J&T Express,30711,32184,15000,EZ,reguler
134,J&T Express,22611,22611,25000,EZ,reguler
135,SiCepat,22611,23671,25000,SIUNT,reguler
136,J&T Express,30711,32184,15000,EZ,reguler
137,JNE,90911,92211,15000,OKE19,reguler
138,JNE,30711,28383,42000,OKE19,reguler
139,JNE,96254,77311,94000,OKE19,reguler
140,SiCepat,22611,22727,11500,SIUNT,reguler
141,ID Express,30711,29427,40000,iDSTD,reguler
142,SiCepat,22611,24261,31000,SIUNT,reguler
143,JNE,30711,35111,30000,OKE19,reguler
144,JNE,30711,30655,15000,OKE19,reguler
145,J&T Express,90911,92111,14000,EZ,reguler
146,SiCepat,22611,20111,8500,SIUNT,reguler
147,J&T Express,30711,32184,15000,EZ,reguler
148,JNE,96254,96211,15000,OKE19,reguler
149,J&T Express,74413,71215,30000,EZ,reguler
150,SiCepat,22611,22811,16500,SIUNT,reguler
151,J&T Express,74413,70117,22000,EZ,reguler
152,SiCepat,22611,21161,11500,SIUNT,reguler
153,JNE,90911,91811,15000,OKE19,reguler
154,JNE,30711,36611,37000,OKE19,reguler
155,JNE,30711,37481,37000,OKE19,reguler
156,J&T Express,74413,73881,32000,EZ,reguler
157,SiCepat,22611,28811,25000,SIUNT,reguler
158,SiCepat,22611,22742,11500,SIUNT,reguler
159,SiCepat,22611,20111,8500,SIUNT,reguler
160,J&T Express,30711,34764,38000,EZ,reguler
161,SiCepat,22611,20995,11500,SIUNT,reguler
162,J&T Express,74413,78716,41000,EZ,reguler
163,JNE,30711,33123,34000,OKE19,reguler
164,J&T Express,30711,34194,38000,EZ,reguler
165,SiCepat,22611,28763,34500,SIUNT,reguler
166,ID Express,30711,29427,40000,iDSTD,reguler
167,J&T Express,30711,35376,38000,EZ,reguler
168,J&T Express,90911,92111,14000,EZ,reguler
169,SiCepat,22611,25111,23500,SIUNT,reguler
170,JNE,30711,36611,37000,OKE19,reguler
171,JNE,30711,30655,15000,OKE19,reguler
172,JNE,90911,90111,9000,OKE19,reguler
173,JNE,30711,30911,20000,OKE19,reguler
174,SiCepat,22611,28557,25000,SIUNT,reguler
175,JNE,30711,36364,42000,OKE19,reguler
176,JNE,90911,90511,9000,OKE19,reguler
177,JNE,30711,33783,39000,OKE19,reguler
178,SiCepat,22611,23671,25000,SIUNT,reguler
179,JNE,90911,91611,15000,OKE19,reguler
180,JNE,30711,30111,15000,OKE19,reguler
181,JNE,90911,92611,15000,OKE19,reguler
182,SiCepat,22611,23764,31000,SIUNT,reguler
183,J&T Express,30711,32184,15000,EZ,reguler
184,JNE,30711,37211,42000,OKE19,reguler
185,SiCepat,22611,27211,26000,SIUNT,reguler
186,J&T Express,74413,73881,32000,EZ,reguler
187,SiCepat,22611,20111,8500,SIUNT,reguler
188,JNE,96254,96211,15000,OKE19,reguler
189,SiCepat,22611,24111,31000,SIUNT,reguler
190,JNE,96254,94711,60000,OKE19,reguler
191,JNE,90911,93811,49000,OKE19,reguler
192,SiCepat,22611,25111,23500,SIUNT,reguler
193,SiCepat,22611,24786,28500,SIUNT,reguler
194,J&T Express,30711,30711,7000,EZ,reguler
195,SiCepat,22611,24653,25000,SIUNT,reguler
196,SiCepat,22611,24782,28500,SIUNT,reguler
197,J&T Express,90911,94111,36000,EZ,reguler
198,JNE,30711,32274,20000,OKE19,reguler
199,SiCepat,22611,23242,21000,SIUNT,reguler
200,JNE,90911,91411,20000,OKE19,reguler
201,SiCepat,22611,24111,31000,SIUNT,reguler
202,JNE,90911,92412,15000,OKE19,reguler
203,J&T Express,74413,70714,22000,EZ,reguler
204,JNE,22611,23711,37000,OKE19,reguler
205,JNE,74413,73513,15000,OKE19,reguler
206,JNE,74413,78557,43000,OKE19,reguler
207,SiCepat,22611,22742,11500,SIUNT,reguler
208,SiCepat,22611,28411,25000,SIUNT,reguler
209,JNE,96254,94516,69000,OKE19,reguler
210,SiCepat,22611,23242,21000,SIUNT,reguler
211,SiCepat,22611,21411,11500,SIUNT,reguler
212,J&T Express,74413,74361,17000,EZ,reguler
213,SiCepat,22611,22311,11500,SIUNT,reguler
214,JNE,96254,95761,48000,OKE19,reguler
215,SiCepat,22611,20511,11500,SIUNT,reguler
216,SiCepat,22611,21255,11500,SIUNT,reguler
217,JNE,30711,37211,42000,OKE19,reguler
218,SiCepat,22611,21211,11500,SIUNT,reguler
219,J&T Express,74413,73761,25000,EZ,reguler
220,SiCepat,22611,28411,25000,SIUNT,reguler
221,SiCepat,22611,28811,25000,SIUNT,reguler
222,J&T Express,30711,34157,38000,EZ,reguler
223,ID Express,30711,29427,40000,iDSTD,reguler
224,JNE,96254,95781,48000,OKE19,reguler
225,J&T Express,30711,35376,38000,EZ,reguler
226,J&T Express,30711,34157,38000,EZ,reguler
227,SiCepat,22611,28755,34500,SIUNT,reguler
228,SiCepat,22611,22411,11500,SIUNT,reguler
229,SiCepat,22611,21411,11500,SIUNT,reguler
230,JNE,30711,30111,15000,OKE19,reguler
231,ID Express,30711,29427,40000,iDSTD,reguler
232,JNE,90911,92711,20000,OKE19,reguler
233,JNE,30711,36364,42000,OKE19,reguler
234,JNE,90911,92917,20000,OKE19,reguler
235,J&T Express,30711,35611,38000,EZ,reguler
236,JNE,96254,95611,48000,OKE19,reguler
237,JNE,30711,36128,32000,OKE19,reguler
238,SiCepat,22611,25111,23500,SIUNT,reguler
239,JNE,30711,31311,15000,OKE19,reguler
240,J&T Express,96254,94561,68000,EZ,reguler
241,JNE,30711,31214,20000,OKE19,reguler
242,JNE,30711,30611,15000,OKE19,reguler
243,SiCepat,22611,25673,40000,SIUNT,reguler
244,SiCepat,22611,22911,11500,SIUNT,reguler
245,JNE,30711,37311,37000,OKE19,reguler
246,JNE,30711,33123,34000,OKE19,reguler
247,J&T Express,90911,92111,14000,EZ,reguler
248,J&T Express,74413,70714,22000,EZ,reguler
249,SiCepat,22611,28911,34500,SIUNT,reguler
250,JNE,30711,30655,15000,OKE19,reguler
251,SiCepat,22611,26257,40000,SIUNT,reguler
252,J&T Express,74413,75111,30000,EZ,reguler
253,SiCepat,22611,23764,31000,SIUNT,reguler
254,SiCepat,22611,24413,25000,SIUNT,reguler
255,JNE,90911,91561,20000,OKE19,reguler
256,JNE,90911,92311,15000,OKE19,reguler
257,J&T Express,90911,94611,63000,EZ,reguler
258,SiCepat,22611,28711,34500,SIUNT,reguler
259,J&T Express,74413,72163,30000,EZ,reguler
260,J&T Express,74413,73671,28000,EZ,reguler
261,JNE,30711,30911,20000,OKE19,reguler
262,J&T Express,30711,34157,38000,EZ,reguler
263,J&T Express,30711,31411,15000,EZ,reguler
264,SiCepat,22611,20511,11500,SIUNT,reguler
265,J&T Express,96254,94511,68000,EZ,reguler
266,JNE,90911,93511,49000,OKE19,reguler
267,SiCepat,22611,20111,8500,SIUNT,reguler
268,J&T Express,30711,29662,55000,EZ,reguler
269,JNE,30711,32274,20000,OKE19,reguler
270,JNE,90911,90111,9000,OKE19,reguler
271,J&T Express,30711,34157,38000,EZ,reguler
272,JNE,30711,30611,15000,OKE19,reguler
273,JNE,30711,29211,42000,OKE19,reguler
274,JNE,30711,37571,42000,OKE19,reguler
275,SiCepat,22611,28111,20500,SIUNT,reguler
276,J&T Express,90911,92111,14000,EZ,reguler
277,JNE,96254,95996,48000,OKE19,reguler
278,SiCepat,22611,20111,8500,SIUNT,reguler
279,SiCepat,22611,26164,40000,SIUNT,reguler
280,SiCepat,22611,28811,25000,SIUNT,reguler
281,JNE,90911,90911,6000,CTC19,reguler
282,SiCepat,22611,21211,11500,SIUNT,reguler
283,JNE,30711,30111,15000,OKE19,reguler
284,J&T Express,30711,34194,38000,EZ,reguler
285,JNE,90911,93711,60000,OKE19,reguler
286,JNE,30711,29319,42000,OKE19,reguler
287,JNE,30711,36128,32000,OKE19,reguler
288,J&T Express,74413,75111,30000,EZ,reguler
289,J&T Express,74413,70815,26000,EZ,reguler
290,JNE,96254,95811,39000,OKE19,reguler
291,JNE,90911,92511,20000,OKE19,reguler
292,JNE,30711,32274,20000,OKE19,reguler
293,JNE,90911,92981,15000,OKE19,reguler
294,J&T Express,30711,35592,38000,EZ,reguler
295,J&T Express,30711,34157,38000,EZ,reguler
296,SiCepat,22611,25111,23500,SIUNT,reguler
297,J&T Express,30711,35611,38000,EZ,reguler
298,SiCepat,22611,20995,11500,SIUNT,reguler
299,J&T Express,96254,95953,38000,EZ,reguler
300,JNE,96254,94881,69000,OKE19,reguler
301,JNE,30711,37311,37000,OKE19,reguler
302,SiCepat,22611,26164,40000,SIUNT,reguler
303,J&T Express,74413,76111,28000,EZ,reguler
304,J&T Express,90911,92111,14000,EZ,reguler
305,J&T Express,30711,34157,38000,EZ,reguler
306,J&T Express,74413,73761,25000,EZ,reguler
307,SiCepat,22611,23511,25000,SIUNT,reguler
308,JNE,30711,30911,20000,OKE19,reguler
309,SiCepat,22611,28411,25000,SIUNT,reguler
310,SiCepat,22611,24416,25000,SIUNT,reguler
311,SiCepat,22611,20511,11500,SIUNT,reguler
312,SiCepat,22611,22711,11500,SIUNT,reguler
313,J&T Express,90911,94111,36000,EZ,reguler
314,J&T Express,74413,70611,27000,EZ,reguler
315,J&T Express,74413,79111,42000,EZ,reguler
316,JNE,74413,73112,15000,OKE19,reguler
317,JNE,96254,95996,48000,OKE19,reguler
318,JNE,90911,91611,15000,OKE19,reguler
319,SiCepat,22611,28111,20500,SIUNT,reguler
320,J&T Express,74413,75111,30000,EZ,reguler
321,SiCepat,22611,22727,11500,SIUNT,reguler
322,SiCepat,22611,29511,34000,SIUNT,reguler
323,JNE,90911,93611,60000,OKE19,reguler
324,SiCepat,22611,28557,25000,SIUNT,reguler
325,JNE,74413,71315,31000,OKE19,reguler
326,JNE,90911,92711,20000,OKE19,reguler
327,JNE,30711,29783,56000,OKE19,reguler
328,JNE,90911,90511,9000,OKE19,reguler
329,SiCepat,22611,20811,11500,SIUNT,reguler
330,SiCepat,22611,21161,11500,SIUNT,reguler
331,JNE,30711,30911,20000,OKE19,reguler
332,SiCepat,22611,24476,31000,SIUNT,reguler
333,J&T Express,30711,34194,38000,EZ,reguler
334,JNE,90911,75683,89000,OKE19,reguler
335,J&T Express,74413,78243,29000,EZ,reguler
336,J&T Express,96254,95711,38000,EZ,reguler
337,JNE,30711,36514,42000,OKE19,reguler
338,JNE,90911,90711,20000,OKE19,reguler
339,JNE,90911,75683,89000,OKE19,reguler
340,J&T Express,30711,35592,38000,EZ,reguler
341,JNE,22611,22861,35000,REG19,reguler
342,J&T Express,74413,72211,30000,EZ,reguler
343,JNE,30711,38612,40000,OKE19,reguler
344,JNE,90911,90911,6000,CTC19,reguler
345,SiCepat,22611,23764,31000,SIUNT,reguler
346,JNE,30711,36611,37000,OKE19,reguler
347,ID Express,30711,29427,40000,iDSTD,reguler
348,J&T Express,22611,26311,40000,EZ,reguler
349,JNE,30711,29211,42000,OKE19,reguler
350,SiCepat,22611,28763,34500,SIUNT,reguler
351,SiCepat,22611,22511,11500,SIUNT,reguler
352,SiCepat,22611,23764,31000,SIUNT,reguler
353,J&T Express,30711,32184,15000,EZ,reguler
354,SiCepat,22611,26257,40000,SIUNT,reguler
355,J&T Express,96254,94511,68000,EZ,reguler
356,JNE,96254,94711,60000,OKE19,reguler
357,JNE,30711,28383,42000,OKE19,reguler
358,J&T Express,22611,27681,40000,EZ,reguler
359,SiCepat,22611,20111,8500,SIUNT,reguler
360,J&T Express,74413,78619,42000,EZ,reguler
361,J&T Express,30711,35592,38000,EZ,reguler
362,J&T Express,74413,70117,22000,EZ,reguler
363,SiCepat,22611,22742,11500,SIUNT,reguler
364,JNE,74413,73513,15000,OKE19,reguler
365,J&T Express,30711,34511,38000,EZ,reguler
366,SiCepat,22611,27383,40000,SIUNT,reguler
367,JNE,90911,92917,20000,OKE19,reguler
368,SiCepat,22611,20111,8500,SIUNT,reguler
369,J&T Express,90911,92111,14000,EZ,reguler
370,J&T Express,74413,76271,36000,EZ,reguler
371,JNE,22611,23711,37000,OKE19,reguler
372,J&T Express,74413,76111,28000,EZ,reguler
373,J&T Express,30711,34157,38000,EZ,reguler
374,J&T Express,90911,92111,14000,EZ,reguler
375,JNE,30711,31311,15000,OKE19,reguler
376,JNE,90911,93411,49000,OKE19,reguler
377,SiCepat,22611,20111,8500,SIUNT,reguler
378,J&T Express,96254,95711,38000,EZ,reguler
379,JNE,22611,22211,28000,REG19,reguler
380,J&T Express,74413,74361,17000,EZ,reguler
381,J&T Express,30711,35611,38000,EZ,reguler
382,SiCepat,22611,28111,20500,SIUNT,reguler
383,JNE,22611,22756,29000,REG19,reguler
384,JNE,30711,39115,40000,OKE19,reguler
385,JNE,74413,79365,50000,OKE19,reguler
386,J&T Express,30711,34684,38000,EZ,reguler
387,JNE,96254,96211,15000,OKE19,reguler
388,J&T Express,74413,71513,28000,EZ,reguler
389,SiCepat,22611,28411,25000,SIUNT,reguler
390,JNE,96254,96112,24000,OKE19,reguler
391,JNE,30711,30611,15000,OKE19,reguler
392,JNE,30711,36514,42000,OKE19,reguler
393,J&T Express,30711,34611,38000,EZ,reguler
394,JNE,90911,92211,15000,OKE19,reguler
395,JNE,22611,22211,28000,REG19,reguler
396,JNE,96254,94516,69000,OKE19,reguler
397,SiCepat,22611,20511,11500,SIUNT,reguler
398,JNE,30711,30111,15000,OKE19,reguler
399,SiCepat,22611,21311,11500,SIUNT,reguler
400,J&T Express,30711,35367,38000,EZ,reguler
401,JNE,96254,95231,25000,OKE19,reguler
402,J&T Express,74413,75511,41000,EZ,reguler
403,SiCepat,22611,24382,31000,SIUNT,reguler
404,JNE,96254,96362,31000,OKE19,reguler
405,JNE,30711,34111,35000,OKE19,reguler
406,SiCepat,22611,27211,26000,SIUNT,reguler
407,SiCepat,22611,22727,11500,SIUNT,reguler
408,J&T Express,30711,31111,15000,EZ,reguler
409,SiCepat,22611,28111,20500,SIUNT,reguler
410,SiCepat,22611,22311,11500,SIUNT,reguler
411,JNE,90911,91811,15000,OKE19,reguler
412,JNE,30711,30655,15000,OKE19,reguler
413,SiCepat,22611,24413,25000,SIUNT,reguler
414,JNE,90911,90111,9000,OKE19,reguler
415,SiCepat,22611,22742,11500,SIUNT,reguler
416,J&T Express,90911,94611,63000,EZ,reguler
417,JNE,30711,31214,20000,OKE19,reguler
418,SiCepat,22611,28711,34500,SIUNT,reguler
419,SiCepat,22611,24352,25000,SIUNT,reguler
420,JNE,30711,36514,42000,OKE19,reguler
421,J&T Express,74413,75111,30000,EZ,reguler
422,SiCepat,22611,26164,40000,SIUNT,reguler
423,SiCepat,22611,21211,11500,SIUNT,reguler
424,SiCepat,22611,22411,11500,SIUNT,reguler
425,JNE,90911,93611,60000,OKE19,reguler
426,SiCepat,22611,28763,34500,SIUNT,reguler
427,JNE,90911,92711,20000,OKE19,reguler
428,J&T Express,74413,74511,22000,EZ,reguler
429,JNE,90911,92711,20000,OKE19,reguler
430,JNE,30711,30111,15000,OKE19,reguler
431,J&T Express,30711,34157,38000,EZ,reguler
432,SiCepat,22611,28763,34500,SIUNT,reguler
433,SiCepat,22611,21255,11500,SIUNT,reguler
434,SiCepat,22611,20511,11500,SIUNT,reguler
435,J&T Express,30711,35376,38000,EZ,reguler
436,SiCepat,22611,28711,34500,SIUNT,reguler
437,SiCepat,22611,27383,40000,SIUNT,reguler
438,SiCepat,22611,20711,11500,SIUNT,reguler
439,JNE,90911,91992,20000,OKE19,reguler
440,JNE,30711,30611,15000,OKE19,reguler
441,SiCepat,22611,21455,25000,SIUNT,reguler
442,SiCepat,22611,26257,40000,SIUNT,reguler
443,J&T Express,30711,30711,7000,EZ,reguler
444,J&T Express,74413,74361,17000,EZ,reguler
445,SiCepat,22611,21411,11500,SIUNT,reguler
446,JNE,30711,32156,20000,OKE19,reguler
447,J&T Express,96254,94971,40000,EZ,reguler
448,J&T Express,22611,22611,25000,EZ,reguler
449,SiCepat,22611,20811,11500,SIUNT,reguler
450,SiCepat,22611,20111,8500,SIUNT,reguler
451,J&T Express,90911,93111,29000,EZ,reguler
452,J&T Express,74413,78716,41000,EZ,reguler
453,JNE,30711,35111,30000,OKE19,reguler
454,SiCepat,22611,28411,25000,SIUNT,reguler
455,J&T Express,30711,31661,18000,EZ,reguler
456,SiCepat,22611,20511,11500,SIUNT,reguler
457,SiCepat,22611,28763,34500,SIUNT,reguler
459,JNE,96254,95231,25000,OKE19,reguler
460,ID Express,30711,29427,40000,iDSTD,reguler
461,JNE,90911,91121,17000,OKE19,reguler
462,J&T Express,96254,95711,38000,EZ,reguler
463,JNE,30711,34111,35000,OKE19,reguler
464,JNE,90911,91311,15000,OKE19,reguler
465,JNE,96254,95411,48000,OKE19,reguler
466,JNE,30711,38118,35000,OKE19,reguler
467,SiCepat,22611,20811,11500,SIUNT,reguler
468,JNE,30711,36514,42000,OKE19,reguler
469,J&T Express,74413,75511,41000,EZ,reguler
470,JNE,90911,92211,15000,OKE19,reguler
471,J&T Express,74413,74361,17000,EZ,reguler
472,JNE,30711,30111,15000,OKE19,reguler
473,J&T Express,74413,78384,36000,EZ,reguler
474,SiCepat,22611,24382,31000,SIUNT,reguler
475,JNE,30711,33312,39000,OKE19,reguler
476,J&T Express,96254,94561,68000,EZ,reguler
477,JNE,74413,78557,43000,OKE19,reguler
478,J&T Express,30711,34194,38000,EZ,reguler
479,SiCepat,22611,21255,11500,SIUNT,reguler
480,ID Express,30711,29427,40000,iDSTD,reguler
481,J&T Express,22611,22611,25000,EZ,reguler
482,SiCepat,22611,20511,11500,SIUNT,reguler
483,J&T Express,74413,76271,36000,EZ,reguler
484,J&T Express,90911,93111,29000,EZ,reguler
485,J&T Express,30711,35367,38000,EZ,reguler
486,J&T Express,90911,94111,36000,EZ,reguler
487,SiCepat,22611,22111,11500,SIUNT,reguler
488,SiCepat,22611,29511,34000,SIUNT,reguler
489,J&T Express,74413,71153,30000,EZ,reguler
490,JNE,30711,39112,40000,OKE19,reguler
491,JNE,96254,95611,48000,OKE19,reguler
492,SiCepat,22611,24261,31000,SIUNT,reguler
493,SiCepat,22611,21255,11500,SIUNT,reguler
494,JNE,30711,30111,15000,OKE19,reguler
495,JNE,30711,34877,40000,OKE19,reguler
496,JNE,30711,30655,15000,OKE19,reguler
497,J&T Express,30711,34764,38000,EZ,reguler
498,JNE,90911,91371,29000,OKE19,reguler
499,J&T Express,30711,30711,7000,EZ,reguler
500,J&T Express,30711,35592,38000,EZ,reguler
501,J&T Express,74413,76111,28000,EZ,reguler
502,J&T Express,30711,34511,38000,EZ,reguler
503,JNE,90911,92711,20000,OKE19,reguler
504,JNE,30711,36514,42000,OKE19,reguler
505,JNE,96254,77311,94000,OKE19,reguler
506,JNE,96254,77311,94000,OKE19,reguler
507,J&T Express,96254,94561,68000,EZ,reguler
508,J&T Express,30711,35367,38000,EZ,reguler
509,JNE,30711,36514,42000,OKE19,reguler
510,SiCepat,22611,28755,34500,SIUNT,reguler
511,JNE,30711,38118,35000,OKE19,reguler
512,JNE,96254,77311,94000,OKE19,reguler
513,SiCepat,22611,24111,31000,SIUNT,reguler
514,J&T Express,22611,22611,25000,EZ,reguler
515,J&T Express,74413,78852,32000,EZ,reguler
516,JNE,30711,38571,45000,OKE19,reguler
517,J&T Express,74413,79513,42000,EZ,reguler
518,JNE,30711,34388,40000,OKE19,reguler
519,SiCepat,22611,20511,11500,SIUNT,reguler
520,JNE,96254,95611,48000,OKE19,reguler
521,JNE,90911,91211,20000,OKE19,reguler
522,SiCepat,22611,29511,34000,SIUNT,reguler
523,SiCepat,22611,28711,34500,SIUNT,reguler
524,JNE,74413,71419,31000,OKE19,reguler
525,SiCepat,22611,22811,16500,SIUNT,reguler
526,SiCepat,22611,28711,34500,SIUNT,reguler
527,J&T Express,96254,77482,128000,EZ,reguler
528,SiCepat,22611,20511,11500,SIUNT,reguler
529,SiCepat,22611,21255,11500,SIUNT,reguler
530,JNE,30711,33123,34000,OKE19,reguler
531,J&T Express,90911,92111,14000,EZ,reguler
532,JNE,30711,30655,15000,OKE19,reguler
533,SiCepat,22611,28911,34500,SIUNT,reguler
534,J&T Express,90911,93111,29000,EZ,reguler
535,JNE,90911,90611,15000,OKE19,reguler
536,SiCepat,22611,20111,8500,SIUNT,reguler
537,JNE,30711,37162,42000,OKE19,reguler
538,ID Express,30711,29427,40000,iDSTD,reguler
539,JNE,74413,79365,50000,OKE19,reguler
540,JNE,90911,90111,9000,OKE19,reguler
541,J&T Express,74413,76111,28000,EZ,reguler
542,SiCepat,22611,27211,26000,SIUNT,reguler
543,SiCepat,22611,24581,25000,SIUNT,reguler
544,JNE,90911,93671,60000,OKE19,reguler
545,ID Express,30711,29427,40000,iDSTD,reguler
546,J&T Express,74413,75111,30000,EZ,reguler
547,JNE,30711,36514,42000,OKE19,reguler
548,J&T Express,30711,34157,38000,EZ,reguler
549,J&T Express,30711,29111,50000,EZ,reguler
550,SiCepat,22611,20511,11500,SIUNT,reguler
551,SiCepat,22611,24311,25000,SIUNT,reguler
