Id,provinceName,City Name,Latitude,Longitude,postalCode
99,Lampung,Bandar Lampung,-5.427139,105.257972,35111
125,Aceh,Banda Aceh,5.54829,95.323755,23242
21,Gorontalo,Gorontalo,0.54854,123.070209,96112
170,Sulawesi Selatan,Parepare,-4.016054,119.620803,91121
24,Jambi,Batang Hari,-1.338478,103.649899,36611
103,Lampung,Lampung Timur,-5.118196,105.708374,34194
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
209,Sulawesi Tenggara,Buton Tengah,-4.133168,122.518497,93771
28,Jambi,Merangin,-2.34895,102.126105,37311
141,Riau,Kampar,0.291466,101.143107,28411
42,Kalimantan Barat,Pontianak,-0.099983,109.330533,78243
270,Sumatera Utara,Labuhan Batu Selatan,1.978433,100.095751,21464
246,Sumatera Selatan,Lahat,-3.798075,103.516954,31411
93,Kepulauan Riau,Bintan,1.138098,104.429359,29111
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
262,Sumatera Utara,Batu Bara,3.287994,99.507255,21255
202,Sulawesi Tenggara,Konawe Utara,-3.493091,122.805502,93571
238,Sumatera Barat,Sawah Lunto,-0.687642,100.783294,27411
29,Jambi,Muaro Jambi,-1.602238,103.610513,36364
5,Bangka Belitung,Belitung,-2.741736,107.625053,33411
186,Sulawesi Tengah,Parigi Moutong,0.53997,119.710356,94561
129,Aceh,Langsa,4.487456,97.960922,24416
274,Sumatera Utara,Medan,3.595196,98.672222,20111
27,Jambi,Kerinci,-2.04188,101.986481,37162
26,Jambi,Jambi,-1.610122,103.613122,36128
287,Sumatera Utara,Simalungun,2.971524,99.000226,21161
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
53,Kalimantan Selatan,Banjarmasin,-3.320299,114.591866,70117
87,Kalimantan Utara,Bulungan,2.890445,117.986957,77211
49,Kalimantan Barat,Mempawah,0.906239,109.188004,78391
260,Sumatera Selatan,Musi Rawas Utara,-2.372244,103.030468,31654
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
185,Sulawesi Tengah,Palu,-0.883391,119.481491,94111
3,Bangka Belitung,Bangka Selatan,-3.084776,106.109833,33783
10,Bengkulu,Bengkulu Tengah,-3.792366,102.277413,38375
260,Sumatera Selatan,Musi Rawas Utara,-2.372244,103.030468,31654
138,Riau,Dumai,1.678102,101.449121,28811
79,Kalimantan Timur,Bontang,0.12296,117.471188,75311
18,Gorontalo,Boalemo,0.648322,122.494283,96362
137,Riau,Bengkalis,1.488894,102.264307,28711
81,Kalimantan Timur,Kutai Kartanegara,-0.214494,116.959885,75511
253,Sumatera Selatan,Ogan Komering Ulu,-4.002411,103.873268,32156
2,Bangka Belitung,Bangka Barat,-1.997875,105.222326,33312
287,Sumatera Utara,Simalungun,2.971524,99.000226,21161
65,Kalimantan Tengah,Barito Utara,-0.889685,115.137965,73881
215,Sulawesi Utara,Kepulauan Sangihe,3.645085,125.615066,95811
220,Sulawesi Utara,Minahasa,1.195111,124.954394,95611
48,Kalimantan Barat,Sintang,0.06395,111.492913,78611
183,Sulawesi Tengah,Donggala,-0.423099,119.841901,94356
60,Kalimantan Selatan,Tanah Bumbu,-3.448552,115.61463,72211
66,Kalimantan Tengah,Gunung Mas,-2.464237,112.862867,74511
277,Sumatera Utara,Nias Selatan,0.760118,97.702262,22874
220,Sulawesi Utara,Minahasa,1.195111,124.954394,95611
51,Kalimantan Selatan,Banjar,-3.47219,114.8638,70611
274,Sumatera Utara,Medan,3.595196,98.672222,20111
272,Sumatera Utara,Langkat,3.792181,98.385996,20811
23,Gorontalo,Pohuwato,0.739309,121.991675,96266
167,Sulawesi Selatan,Maros,-5.055282,119.630989,90511
183,Sulawesi Tengah,Donggala,-0.423099,119.841901,94356
180,Sulawesi Tengah,Banggai,-1.71458,123.250741,94711
280,Sumatera Utara,Padang Lawas Utara,1.6203,99.492513,22756
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
213,Sulawesi Utara,Bolaang Mongondow Timur,0.94251,125.268593,95781
47,Kalimantan Barat,Singkawang,0.90931,108.984931,79111
82,Kalimantan Timur,Kutai Timur,-1.81616,117.614852,75683
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
173,Sulawesi Selatan,Sidenreng Rappang/Rapang,-3.894785,119.926524,91611
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
84,Kalimantan Timur,Penajam Paser Utara,-1.180361,116.441559,76143
182,Sulawesi Tengah,Buol,1.251668,121.838729,94511
51,Kalimantan Selatan,Banjar,-3.47219,114.8638,70611
7,Bangka Belitung,Pangkal Pinang,-2.129178,106.109733,33123
254,Sumatera Selatan,Ogan Komering Ulu Selatan,-4.235329,103.530487,32274
251,Sumatera Selatan,Ogan Ilir,-3.446469,104.618896,30611
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
103,Lampung,Lampung Timur,-5.118196,105.708374,34194
118,Aceh,Aceh Selatan,3.311304,97.222096,23711
173,Sulawesi Selatan,Sidenreng Rappang/Rapang,-3.894785,119.926524,91611
203,Sulawesi Tenggara,Muna,-4.897745,122.600079,93611
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
55,Kalimantan Selatan,Hulu Sungai Selatan,-2.808934,115.222296,71215
173,Sulawesi Selatan,Sidenreng Rappang/Rapang,-3.894785,119.926524,91611
144,Riau,Pekanbaru,0.534482,101.447679,28111
146,Riau,Rokan Hilir,1.950618,100.825648,28911
143,Riau,Kuantan Singingi,-0.45251,101.45289,29511
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
263,Sumatera Utara,Binjai,3.601034,98.485377,20711
9,Bengkulu,Bengkulu Selatan,-4.222318,103.012315,38571
141,Riau,Kampar,0.291466,101.143107,28411
274,Sumatera Utara,Medan,3.595196,98.672222,20111
255,Sumatera Selatan,Ogan Komering Ulu Timur,-3.60614,103.975773,32184
290,Sumatera Utara,Tapanuli Tengah,1.815388,98.883182,22611
131,Aceh,Nagan Raya,4.155772,96.504502,23671
255,Sumatera Selatan,Ogan Komering Ulu Timur,-3.60614,103.975773,32184
176,Sulawesi Selatan,Takalar,-5.354139,119.534573,92211
145,Riau,Pelalawan,0.160037,102.258579,28383
78,Kalimantan Timur,Berau,2.652081,117.442193,77311
281,Sumatera Utara,Padang Sidempuan,1.369063,99.273018,22727
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
127,Aceh,Bireuen,5.16914,96.789803,24261
99,Lampung,Bandar Lampung,-5.427139,105.257972,35111
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
274,Sumatera Utara,Medan,3.595196,98.672222,20111
255,Sumatera Selatan,Ogan Komering Ulu Timur,-3.60614,103.975773,32184
20,Gorontalo,Gorontalo,0.550606,123.056555,96211
55,Kalimantan Selatan,Hulu Sungai Selatan,-2.808934,115.222296,71215
266,Sumatera Utara,Gunungsitoli,1.277031,97.635925,22811
53,Kalimantan Selatan,Banjarmasin,-3.320299,114.591866,70117
287,Sumatera Utara,Simalungun,2.971524,99.000226,21161
177,Sulawesi Selatan,Tana Toraja,-3.086371,119.904811,91811
24,Jambi,Batang Hari,-1.338478,103.649899,36611
30,Jambi,Sarolangun,-2.329868,102.485574,37481
65,Kalimantan Tengah,Barito Utara,-0.889685,115.137965,73881
138,Riau,Dumai,1.678102,101.449121,28811
289,Sumatera Utara,Tapanuli Selatan,-1.7854,99.100706,22742
274,Sumatera Utara,Medan,3.595196,98.672222,20111
113,Lampung,Way Kanan,-4.112872,104.488548,34764
285,Sumatera Utara,Serdang Bedagai,3.432974,99.112736,20995
36,Kalimantan Barat,Kapuas Hulu,0.918956,112.926506,78716
7,Bangka Belitung,Pangkal Pinang,-2.129178,106.109733,33123
103,Lampung,Lampung Timur,-5.118196,105.708374,34194
148,Riau,Siak,0.759398,101.923919,28763
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
109,Lampung,Pringsewu,-5.364748,104.972015,35376
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
24,Jambi,Batang Hari,-1.338478,103.649899,36611
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
166,Sulawesi Selatan,Makassar,-5.147665,119.432731,90111
244,Sumatera Selatan,Banyuasin,-2.434015,104.583599,30911
147,Riau,Rokan Hulu,0.881609,100.655658,28557
29,Jambi,Muaro Jambi,-1.602238,103.610513,36364
167,Sulawesi Selatan,Maros,-5.055282,119.630989,90511
3,Bangka Belitung,Bangka Selatan,-3.084776,106.109833,33783
131,Aceh,Nagan Raya,4.155772,96.504502,23671
173,Sulawesi Selatan,Sidenreng Rappang/Rapang,-3.894785,119.926524,91611
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
174,Sulawesi Selatan,Sinjai,-5.161904,120.250178,92611
115,Aceh,Aceh Barat Daya,3.779372,97.609232,23764
255,Sumatera Selatan,Ogan Komering Ulu Timur,-3.60614,103.975773,32184
25,Jambi,Bungo,-1.346301,101.842768,37211
243,Sumatera Barat,Tanah Datar,-0.453214,100.531948,27211
65,Kalimantan Tengah,Barito Utara,-0.889685,115.137965,73881
274,Sumatera Utara,Medan,3.595196,98.672222,20111
20,Gorontalo,Gorontalo,0.550606,123.056555,96211
132,Aceh,Pidie,5.150908,95.980123,24111
180,Sulawesi Tengah,Banggai,-1.71458,123.250741,94711
201,Sulawesi Tenggara,Konawe Selatan,-4.155098,122.583667,93811
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
119,Aceh,Aceh Singkil,2.494228,97.917348,24786
249,Sumatera Selatan,Musi Banyuasin,-2.689627,104.380374,30711
128,Aceh,Gayo Lues,3.986971,97.317543,24653
136,Aceh,Subulussalam,2.645205,97.973209,24782
185,Sulawesi Tengah,Palu,-0.883391,119.481491,94111
254,Sumatera Selatan,Ogan Komering Ulu Selatan,-4.235329,103.530487,32274
125,Aceh,Banda Aceh,5.54829,95.323755,23242
149,Sulawesi Barat,Majene,-3.146651,118.912008,91411
132,Aceh,Pidie,5.150908,95.980123,24111
156,Sulawesi Selatan,Bantaeng,-5.516169,119.931403,92412
52,Kalimantan Selatan,Banjarbaru,-3.438548,114.744257,70714
118,Aceh,Aceh Selatan,3.311304,97.222096,23711
67,Kalimantan Tengah,Kapuas,-3.196033,114.390253,73513
45,Kalimantan Barat,Sanggau,0.13477,110.592349,78557
289,Sumatera Utara,Tapanuli Selatan,-1.7854,99.100706,22742
141,Riau,Kampar,0.291466,101.143107,28411
190,Sulawesi Tengah,Toli-Toli,0.888926,120.764719,94516
125,Aceh,Banda Aceh,5.54829,95.323755,23242
269,Sumatera Utara,Labuhan Batu,2.256043,100.043743,21411
70,Kalimantan Tengah,Kotawaringin Timur,-2.04596,112.297125,74361
293,Sumatera Utara,Toba Samosir,2.371365,99.143379,22311
214,Sulawesi Utara,Bolaang Mongondow Utara,0.896073,124.529053,95761
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
262,Sumatera Utara,Batu Bara,3.287994,99.507255,21255
25,Jambi,Bungo,-1.346301,101.842768,37211
261,Sumatera Utara,Asahan,2.766106,99.047137,21211
63,Kalimantan Tengah,Barito Selatan,-2.981434,114.570154,73761
141,Riau,Kampar,0.291466,101.143107,28411
138,Riau,Dumai,1.678102,101.449121,28811
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
213,Sulawesi Utara,Bolaang Mongondow Timur,0.94251,125.268593,95781
109,Lampung,Pringsewu,-5.364748,104.972015,35376
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
142,Riau,Kepulauan Meranti,0.936412,102.700215,28755
291,Sumatera Utara,Tapanuli Utara,2.06944,99.858572,22411
269,Sumatera Utara,Labuhan Batu,2.256043,100.043743,21411
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
29,Jambi,Muaro Jambi,-1.602238,103.610513,36364
165,Sulawesi Selatan,Luwu Utara,-2.382177,119.944564,92917
110,Lampung,Tanggamus,-5.351673,104.751878,35611
220,Sulawesi Utara,Minahasa,1.195111,124.954394,95611
26,Jambi,Jambi,-1.610122,103.613122,36128
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
248,Sumatera Selatan,Muara Enim,-3.549068,103.85882,31311
186,Sulawesi Tengah,Parigi Moutong,0.53997,119.710356,94561
259,Sumatera Selatan,Penukal Abab Lematang Ilir,-4.031489,103.097979,31214
251,Sumatera Selatan,Ogan Ilir,-3.446469,104.618896,30611
237,Sumatera Barat,Pesisir Selatan,-1.301821,100.211183,25673
273,Sumatera Utara,Mandailing Natal,0.847732,99.250065,22911
28,Jambi,Merangin,-2.34895,102.126105,37311
7,Bangka Belitung,Pangkal Pinang,-2.129178,106.109733,33123
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
52,Kalimantan Selatan,Banjarbaru,-3.438548,114.744257,70714
146,Riau,Rokan Hilir,1.950618,100.825648,28911
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
229,Sumatera Barat,Lima Puluh Koto/Kota,-0.059909,100.634706,26257
85,Kalimantan Timur,Samarinda,-0.502106,117.153709,75111
115,Aceh,Aceh Barat Daya,3.779372,97.609232,23764
123,Aceh,Aceh Timur,4.676605,97.90675,24413
152,Sulawesi Barat,Mamuju Utara,-1.498526,119.239087,91561
162,Sulawesi Selatan,Jeneponto,-5.582748,119.641924,92311
187,Sulawesi Tengah,Poso,-1.39572,120.756019,94611
137,Riau,Bengkalis,1.488894,102.264307,28711
58,Kalimantan Selatan,Kotabaru,-3.267211,116.225153,72163
64,Kalimantan Tengah,Barito Timur,-1.888314,115.025442,73671
244,Sumatera Selatan,Banyuasin,-2.434015,104.583599,30911
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
246,Sumatera Selatan,Lahat,-3.798075,103.516954,31411
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
182,Sulawesi Tengah,Buol,1.251668,121.838729,94511
198,Sulawesi Tenggara,Kolaka,-4.079712,121.897202,93511
274,Sumatera Utara,Medan,3.595196,98.672222,20111
94,Kepulauan Riau,Karimun,0.903537,103.401594,29662
254,Sumatera Selatan,Ogan Komering Ulu Selatan,-4.235329,103.530487,32274
166,Sulawesi Selatan,Makassar,-5.147665,119.432731,90111
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
251,Sumatera Selatan,Ogan Ilir,-3.446469,104.618896,30611
139,Riau,Indragiri Hilir,-0.170646,102.530555,29211
34,Jambi,Tebo,-1.578579,102.349139,37571
144,Riau,Pekanbaru,0.534482,101.447679,28111
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
222,Sulawesi Utara,Minahasa Tenggara,1.324793,124.97396,95996
274,Sumatera Utara,Medan,3.595196,98.672222,20111
225,Sumatera Barat,Agam,-0.254882,100.233707,26164
138,Riau,Dumai,1.678102,101.449121,28811
179,Sulawesi Selatan,Wajo,-3.783826,120.104919,90911
261,Sumatera Utara,Asahan,2.766106,99.047137,21211
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
103,Lampung,Lampung Timur,-5.118196,105.708374,34194
195,Sulawesi Tenggara,Buton,-5.17652,122.302107,93711
140,Riau,Indragiri Hulu,0.862682,102.731788,29319
26,Jambi,Jambi,-1.610122,103.613122,36128
85,Kalimantan Timur,Samarinda,-0.502106,117.153709,75111
61,Kalimantan Selatan,Tanah Laut,-3.850749,116.270774,70815
215,Sulawesi Utara,Kepulauan Sangihe,3.645085,125.615066,95811
159,Sulawesi Selatan,Bulukumba,-5.425673,120.203804,92511
254,Sumatera Selatan,Ogan Komering Ulu Selatan,-4.235329,103.530487,32274
164,Sulawesi Selatan,Luwu Timur,-3.350617,120.347328,92981
101,Lampung,Lampung Selatan,-5.51985,104.939981,35592
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
110,Lampung,Tanggamus,-5.351673,104.751878,35611
285,Sumatera Utara,Serdang Bedagai,3.432974,99.112736,20995
221,Sulawesi Utara,Minahasa Selatan,1.070894,124.813615,95953
181,Sulawesi Tengah,Banggai Kepulauan,0.800005,123.080234,94881
28,Jambi,Merangin,-2.34895,102.126105,37311
225,Sumatera Barat,Agam,-0.254882,100.233707,26164
77,Kalimantan Timur,Balikpapan,-1.267638,116.827905,76111
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
63,Kalimantan Tengah,Barito Selatan,-2.981434,114.570154,73761
134,Aceh,Sabang,5.885638,95.323753,23511
244,Sumatera Selatan,Banyuasin,-2.434015,104.583599,30911
141,Riau,Kampar,0.291466,101.143107,28411
129,Aceh,Langsa,4.487456,97.960922,24416
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
279,Sumatera Utara,Padang Lawas,1.454282,99.246087,22711
185,Sulawesi Tengah,Palu,-0.883391,119.481491,94111
51,Kalimantan Selatan,Banjar,-3.47219,114.8638,70611
47,Kalimantan Barat,Singkawang,0.90931,108.984931,79111
73,Kalimantan Tengah,Palangka Raya,-2.204763,113.924411,73112
222,Sulawesi Utara,Minahasa Tenggara,1.324793,124.97396,95996
173,Sulawesi Selatan,Sidenreng Rappang/Rapang,-3.894785,119.926524,91611
144,Riau,Pekanbaru,0.534482,101.447679,28111
85,Kalimantan Timur,Samarinda,-0.502106,117.153709,75111
281,Sumatera Utara,Padang Sidempuan,1.369063,99.273018,22727
143,Riau,Kuantan Singingi,-0.45251,101.45289,29511
203,Sulawesi Tenggara,Muna,-4.897745,122.600079,93611
147,Riau,Rokan Hulu,0.881609,100.655658,28557
56,Kalimantan Selatan,Hulu Sungai Tengah,-2.455097,115.224386,71315
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
97,Kepulauan Riau,Natuna,4.115287,108.146791,29783
167,Sulawesi Selatan,Maros,-5.055282,119.630989,90511
272,Sumatera Utara,Langkat,3.792181,98.385996,20811
287,Sumatera Utara,Simalungun,2.971524,99.000226,21161
244,Sumatera Selatan,Banyuasin,-2.434015,104.583599,30911
120,Aceh,Aceh Tamiang,4.065084,97.967821,24476
103,Lampung,Lampung Timur,-5.118196,105.708374,34194
82,Kalimantan Timur,Kutai Timur,-1.81616,117.614852,75683
42,Kalimantan Barat,Pontianak,-0.099983,109.330533,78243
211,Sulawesi Utara,Bolaang Mongondow (Bolmong),0.73363,124.710273,95711
33,Jambi,Tanjung Jabung Timur,-1.292884,103.879452,36514
157,Sulawesi Selatan,Barru,-4.231866,119.672071,90711
82,Kalimantan Timur,Kutai Timur,-1.81616,117.614852,75683
101,Lampung,Lampung Selatan,-5.51985,104.939981,35592
278,Sumatera Utara,Nias Utara,1.1157,97.597712,22861
60,Kalimantan Selatan,Tanah Bumbu,-3.448552,115.61463,72211
11,Bengkulu,Bengkulu Utara,-3.142545,101.173582,38612
179,Sulawesi Selatan,Wajo,-3.783826,120.104919,90911
115,Aceh,Aceh Barat Daya,3.779372,97.609232,23764
24,Jambi,Batang Hari,-1.338478,103.649899,36611
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
234,Sumatera Barat,Pasaman,0.148999,99.654716,26311
139,Riau,Indragiri Hilir,-0.170646,102.530555,29211
148,Riau,Siak,0.759398,101.923919,28763
286,Sumatera Utara,Sibolga,1.736818,98.784193,22511
115,Aceh,Aceh Barat Daya,3.779372,97.609232,23764
255,Sumatera Selatan,Ogan Komering Ulu Timur,-3.60614,103.975773,32184
229,Sumatera Barat,Lima Puluh Koto/Kota,-0.059909,100.634706,26257
182,Sulawesi Tengah,Buol,1.251668,121.838729,94511
180,Sulawesi Tengah,Banggai,-1.71458,123.250741,94711
145,Riau,Pelalawan,0.160037,102.258579,28383
242,Sumatera Barat,Solok Selatan,-1.183242,100.638436,27681
274,Sumatera Utara,Medan,3.595196,98.672222,20111
41,Kalimantan Barat,Melawi,0.59733,111.58168,78619
101,Lampung,Lampung Selatan,-5.51985,104.939981,35592
53,Kalimantan Selatan,Banjarmasin,-3.320299,114.591866,70117
289,Sumatera Utara,Tapanuli Selatan,-1.7854,99.100706,22742
67,Kalimantan Tengah,Kapuas,-3.196033,114.390253,73513
104,Lampung,Lampung Utara,-4.975167,105.25509,34511
240,Sumatera Barat,Solok,-0.792548,100.652947,27383
165,Sulawesi Selatan,Luwu Utara,-2.382177,119.944564,92917
274,Sumatera Utara,Medan,3.595196,98.672222,20111
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
83,Kalimantan Timur,Paser,-1.701166,116.322919,76271
118,Aceh,Aceh Selatan,3.311304,97.222096,23711
77,Kalimantan Timur,Balikpapan,-1.267638,116.827905,76111
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
248,Sumatera Selatan,Muara Enim,-3.549068,103.85882,31311
200,Sulawesi Tenggara,Konawe,-4.166719,122.2521,93411
274,Sumatera Utara,Medan,3.595196,98.672222,20111
211,Sulawesi Utara,Bolaang Mongondow (Bolmong),0.73363,124.710273,95711
264,Sumatera Utara,Dairi,2.932329,98.132973,22211
70,Kalimantan Tengah,Kotawaringin Timur,-2.04596,112.297125,74361
110,Lampung,Tanggamus,-5.351673,104.751878,35611
144,Riau,Pekanbaru,0.534482,101.447679,28111
280,Sumatera Utara,Padang Lawas Utara,1.6203,99.492513,22756
16,Bengkulu,Rejang Lebong,-3.385216,102.759482,39115
40,Kalimantan Barat,Landak,0.319192,110.04717,79365
105,Lampung,Mesuji,-4.003371,105.39169,34684
20,Gorontalo,Gorontalo,0.550606,123.056555,96211
59,Kalimantan Selatan,Tabalong,-1.747828,115.915417,71513
141,Riau,Kampar,0.291466,101.143107,28411
21,Gorontalo,Gorontalo,0.54854,123.070209,96112
251,Sumatera Selatan,Ogan Ilir,-3.446469,104.618896,30611
32,Jambi,Tanjung Jabung Barat,-1.25072,103.38945,36514
111,Lampung,Tulang Bawang,-4.522042,105.205173,34611
176,Sulawesi Selatan,Takalar,-5.354139,119.534573,92211
264,Sumatera Utara,Dairi,2.932329,98.132973,22211
190,Sulawesi Tengah,Toli-Toli,0.888926,120.764719,94516
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
288,Sumatera Utara,Tanjung Balai,2.961995,99.800549,21311
107,Lampung,Pesawaran,-5.487725,105.119718,35367
219,Sulawesi Utara,Manado,1.493416,124.841685,95231
81,Kalimantan Timur,Kutai Kartanegara,-0.214494,116.959885,75511
116,Aceh,Aceh Besar,5.506105,95.36854,24382
18,Gorontalo,Boalemo,0.648322,122.494283,96362
106,Lampung,Metro,-5.113594,105.305088,34111
243,Sumatera Barat,Tanah Datar,-0.453214,100.531948,27211
281,Sumatera Utara,Padang Sidempuan,1.369063,99.273018,22727
258,Sumatera Selatan,Prabumulih,-3.43947,104.242479,31111
144,Riau,Pekanbaru,0.534482,101.447679,28111
293,Sumatera Utara,Toba Samosir,2.371365,99.143379,22311
177,Sulawesi Selatan,Tana Toraja,-3.086371,119.904811,91811
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
123,Aceh,Aceh Timur,4.676605,97.90675,24413
166,Sulawesi Selatan,Makassar,-5.147665,119.432731,90111
289,Sumatera Utara,Tapanuli Selatan,-1.7854,99.100706,22742
187,Sulawesi Tengah,Poso,-1.39572,120.756019,94611
259,Sumatera Selatan,Penukal Abab Lematang Ilir,-4.031489,103.097979,31214
137,Riau,Bengkalis,1.488894,102.264307,28711
130,Aceh,Lhokseumawe,5.186948,97.133471,24352
33,Jambi,Tanjung Jabung Timur,-1.292884,103.879452,36514
85,Kalimantan Timur,Samarinda,-0.502106,117.153709,75111
225,Sumatera Barat,Agam,-0.254882,100.233707,26164
261,Sumatera Utara,Asahan,2.766106,99.047137,21211
267,Sumatera Utara,Humbang Hasundutan,2.33024,98.663552,22411
203,Sulawesi Tenggara,Muna,-4.897745,122.600079,93611
148,Riau,Siak,0.759398,101.923919,28763
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
66,Kalimantan Tengah,Gunung Mas,-2.464237,112.862867,74511
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
102,Lampung,Lampung Tengah,-4.884785,105.198391,34157
148,Riau,Siak,0.759398,101.923919,28763
262,Sumatera Utara,Batu Bara,3.287994,99.507255,21255
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
109,Lampung,Pringsewu,-5.364748,104.972015,35376
137,Riau,Bengkalis,1.488894,102.264307,28711
240,Sumatera Barat,Solok,-0.792548,100.652947,27383
263,Sumatera Utara,Binjai,3.601034,98.485377,20711
163,Sulawesi Selatan,Luwu,-2.811711,120.124027,91992
251,Sumatera Selatan,Ogan Ilir,-3.446469,104.618896,30611
