No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
86,ID Express,60191,78611,49000,iDSTD,reguler
87,ID Express,60191,94356,65000,iDSTD,reguler
88,J&T Express,60191,72211,38000,EZ,reguler
89,ID Express,60191,74511,55000,iDSTD,reguler
90,J&T Express,14440,22874,52000,EZ,reguler
91,J&T Express,60191,95611,87000,EZ,reguler
92,J&T Express,60191,70611,38000,EZ,reguler
93,ID Express,14440,20111,36000,iDSTD,reguler
94,J&T Express,14440,20811,44000,EZ,reguler
95,SiCepat,60191,96266,52500,SIUNT,reguler
96,SiCepat,60191,90511,51500,SIUNT,reguler
97,ID Express,60191,94356,65000,iDSTD,reguler
98,J&T Express,60191,94711,61000,EZ,reguler
99,J&T Express,14440,22756,47000,EZ,reguler
100,JNE,14440,30655,30000,OKE19,reguler
101,J&T Express,60191,95781,87000,EZ,reguler
102,JNE,14440,79111,47000,OKE19,reguler
103,ID Express,60191,75683,56000,iDSTD,reguler
104,J&T Express,14440,29427,32000,EZ,reguler
105,J&T Express,60191,91611,47000,EZ,reguler
106,ID Express,14440,25111,34000,iDSTD,reguler
107,J&T Express,60191,76143,47000,EZ,reguler
108,J&T Express,60191,94511,69000,EZ,reguler
109,J&T Express,60191,70611,38000,EZ,reguler
110,JNE,14440,33123,25000,OKE19,reguler
111,JNE,14440,32274,30000,OKE19,reguler
112,JNE,14440,30611,25000,OKE19,reguler
113,JNE,14440,30655,30000,OKE19,reguler
114,JNE,14440,34194,28000,OKE19,reguler
115,JNE,14440,23711,54000,OKE19,reguler
116,J&T Express,60191,91611,47000,EZ,reguler
117,J&T Express,60191,93611,79000,EZ,reguler
118,J&T Express,14440,29427,32000,EZ,reguler
119,JNE,14440,34157,28000,OKE19,reguler
120,SiCepat,60191,92711,51500,SIUNT,reguler
121,ID Express,14440,20511,36000,iDSTD,reguler
122,JNE,14440,30111,20000,OKE19,reguler
123,JNE,60191,71215,43000,OKE19,reguler
124,J&T Express,60191,91611,47000,EZ,reguler
125,ID Express,14440,28111,34000,iDSTD,reguler
126,J&T Express,14440,28911,42000,EZ,reguler
127,J&T Express,14440,29511,41000,EZ,reguler
128,ID Express,14440,25111,34000,iDSTD,reguler
129,SiCepat,14440,20711,39500,SIUNT,reguler
130,J&T Express,14440,38571,41000,EZ,reguler
131,J&T Express,14440,28411,42000,EZ,reguler
132,ID Express,14440,20111,36000,iDSTD,reguler
133,JNE,14440,32184,30000,OKE19,reguler
134,J&T Express,14440,22611,47000,EZ,reguler
135,JNE,14440,23671,59000,OKE19,reguler
136,JNE,14440,32184,30000,OKE19,reguler
137,SiCepat,60191,92211,51500,SIUNT,reguler
138,J&T Express,14440,28383,42000,EZ,reguler
139,JNE,60191,77311,54000,OKE19,reguler
140,J&T Express,14440,22727,42000,EZ,reguler
141,J&T Express,14440,29427,32000,EZ,reguler
142,JNE,14440,24261,59000,OKE19,reguler
143,JNE,14440,35111,17000,OKE19,reguler
144,JNE,14440,30655,30000,OKE19,reguler
145,JNE,60191,92111,45000,OKE19,reguler
146,ID Express,14440,20111,36000,iDSTD,reguler
147,JNE,14440,32184,30000,OKE19,reguler
148,J&T Express,60191,96211,77000,EZ,reguler
149,JNE,60191,71215,43000,OKE19,reguler
150,SiCepat,14440,22811,45000,SIUNT,reguler
151,ID Express,60191,70117,29000,iDSTD,reguler
152,J&T Express,14440,21161,44000,EZ,reguler
153,J&T Express,60191,91811,47000,EZ,reguler
154,JNE,14440,36611,30000,OKE19,reguler
155,JNE,14440,37481,30000,OKE19,reguler
156,J&T Express,60191,73881,45000,EZ,reguler
157,J&T Express,14440,28811,42000,EZ,reguler
158,SiCepat,14440,22742,43000,SIUNT,reguler
159,ID Express,14440,20111,36000,iDSTD,reguler
160,JNE,14440,34764,28000,OKE19,reguler
161,J&T Express,14440,20995,43000,EZ,reguler
162,SiCepat,60191,78716,50000,SIUNT,reguler
163,JNE,14440,33123,25000,OKE19,reguler
164,JNE,14440,34194,28000,OKE19,reguler
165,J&T Express,14440,28763,41000,EZ,reguler
166,J&T Express,14440,29427,32000,EZ,reguler
167,JNE,14440,35376,28000,OKE19,reguler
168,JNE,60191,92111,45000,OKE19,reguler
169,ID Express,14440,25111,34000,iDSTD,reguler
170,JNE,14440,36611,30000,OKE19,reguler
171,JNE,14440,30655,30000,OKE19,reguler
172,ID Express,60191,90111,39000,iDSTD,reguler
173,JNE,14440,30911,30000,OKE19,reguler
174,J&T Express,14440,28557,42000,EZ,reguler
175,JNE,14440,36364,35000,OKE19,reguler
176,SiCepat,60191,90511,51500,SIUNT,reguler
177,JNE,14440,33783,30000,OKE19,reguler
178,JNE,14440,23671,59000,OKE19,reguler
179,J&T Express,60191,91611,47000,EZ,reguler
180,JNE,14440,30111,20000,OKE19,reguler
181,SiCepat,60191,92611,51500,SIUNT,reguler
182,JNE,14440,23764,54000,OKE19,reguler
183,JNE,14440,32184,30000,OKE19,reguler
184,JNE,14440,37211,35000,OKE19,reguler
185,SiCepat,14440,27211,40000,SIUNT,reguler
186,J&T Express,60191,73881,45000,EZ,reguler
187,ID Express,14440,20111,36000,iDSTD,reguler
188,J&T Express,60191,96211,77000,EZ,reguler
189,JNE,14440,24111,54000,OKE19,reguler
190,J&T Express,60191,94711,61000,EZ,reguler
191,J&T Express,60191,93811,71000,EZ,reguler
192,ID Express,14440,25111,34000,iDSTD,reguler
193,J&T Express,14440,24786,53000,EZ,reguler
194,JNE,14440,30711,25000,OKE19,reguler
195,JNE,14440,24653,59000,OKE19,reguler
196,J&T Express,14440,24782,53000,EZ,reguler
197,ID Express,60191,94111,53000,iDSTD,reguler
198,JNE,14440,32274,30000,OKE19,reguler
199,J&T Express,14440,23242,42000,EZ,reguler
200,J&T Express,60191,91411,55000,EZ,reguler
201,JNE,14440,24111,54000,OKE19,reguler
202,J&T Express,60191,92412,47000,EZ,reguler
203,ID Express,60191,70714,33000,iDSTD,reguler
204,JNE,14440,23711,54000,OKE19,reguler
205,JNE,60191,73513,47000,OKE19,reguler
206,JNE,14440,78557,47000,OKE19,reguler
207,SiCepat,14440,22742,43000,SIUNT,reguler
208,J&T Express,14440,28411,42000,EZ,reguler
209,J&T Express,60191,94516,69000,EZ,reguler
210,J&T Express,14440,23242,42000,EZ,reguler
211,SiCepat,14440,21411,45000,SIUNT,reguler
212,ID Express,60191,74361,41000,iDSTD,reguler
213,SiCepat,14440,22311,45000,SIUNT,reguler
214,J&T Express,60191,95761,87000,EZ,reguler
215,ID Express,14440,20511,36000,iDSTD,reguler
216,SiCepat,14440,21255,45000,SIUNT,reguler
217,JNE,14440,37211,35000,OKE19,reguler
218,ID Express,14440,21211,45000,iDSTD,reguler
219,SiCepat,60191,73761,38000,SIUNT,reguler
220,J&T Express,14440,28411,42000,EZ,reguler
221,J&T Express,14440,28811,42000,EZ,reguler
222,JNE,14440,34157,28000,OKE19,reguler
223,J&T Express,14440,29427,32000,EZ,reguler
224,J&T Express,60191,95781,87000,EZ,reguler
225,JNE,14440,35376,28000,OKE19,reguler
226,JNE,14440,34157,28000,OKE19,reguler
227,J&T Express,14440,28755,41000,EZ,reguler
228,ID Express,14440,22411,45000,iDSTD,reguler
229,SiCepat,14440,21411,45000,SIUNT,reguler
230,JNE,14440,30111,20000,OKE19,reguler
231,J&T Express,14440,29427,32000,EZ,reguler
232,SiCepat,60191,92711,51500,SIUNT,reguler
233,JNE,14440,36364,35000,OKE19,reguler
234,SiCepat,60191,92917,53000,SIUNT,reguler
235,JNE,14440,35611,28000,OKE19,reguler
236,J&T Express,60191,95611,87000,EZ,reguler
237,JNE,14440,36128,25000,OKE19,reguler
238,ID Express,14440,25111,34000,iDSTD,reguler
239,JNE,14440,31311,25000,OKE19,reguler
240,J&T Express,60191,94561,69000,EZ,reguler
241,JNE,14440,31214,30000,OKE19,reguler
242,JNE,14440,30611,25000,OKE19,reguler
243,SiCepat,14440,25673,42000,SIUNT,reguler
244,J&T Express,14440,22911,47000,EZ,reguler
245,JNE,14440,37311,30000,OKE19,reguler
246,JNE,14440,33123,25000,OKE19,reguler
247,JNE,60191,92111,45000,OKE19,reguler
248,ID Express,60191,70714,33000,iDSTD,reguler
249,J&T Express,14440,28911,42000,EZ,reguler
250,JNE,14440,30655,30000,OKE19,reguler
251,J&T Express,14440,26257,42000,EZ,reguler
252,ID Express,60191,75111,42000,iDSTD,reguler
253,JNE,14440,23764,54000,OKE19,reguler
254,JNE,14440,24413,54000,OKE19,reguler
255,SiCepat,60191,91561,50500,SIUNT,reguler
256,SiCepat,60191,92311,51500,SIUNT,reguler
257,J&T Express,60191,94611,69000,EZ,reguler
258,J&T Express,14440,28711,42000,EZ,reguler
259,J&T Express,60191,72163,46000,EZ,reguler
260,J&T Express,60191,73671,45000,EZ,reguler
261,JNE,14440,30911,30000,OKE19,reguler
262,JNE,14440,34157,28000,OKE19,reguler
263,JNE,14440,31411,30000,OKE19,reguler
264,ID Express,14440,20511,36000,iDSTD,reguler
265,J&T Express,60191,94511,69000,EZ,reguler
266,J&T Express,60191,93511,71000,EZ,reguler
267,ID Express,14440,20111,36000,iDSTD,reguler
268,JNE,14440,29662,55000,OKE19,reguler
269,JNE,14440,32274,30000,OKE19,reguler
270,ID Express,60191,90111,39000,iDSTD,reguler
271,JNE,14440,34157,28000,OKE19,reguler
272,JNE,14440,30611,25000,OKE19,reguler
273,J&T Express,14440,29211,42000,EZ,reguler
274,JNE,14440,37571,35000,OKE19,reguler
275,ID Express,14440,28111,34000,iDSTD,reguler
276,JNE,60191,92111,45000,OKE19,reguler
277,J&T Express,60191,95996,87000,EZ,reguler
278,ID Express,14440,20111,36000,iDSTD,reguler
279,ID Express,14440,26164,40000,iDSTD,reguler
280,J&T Express,14440,28811,42000,EZ,reguler
281,SiCepat,60191,90911,52500,SIUNT,reguler
282,ID Express,14440,21211,45000,iDSTD,reguler
283,JNE,14440,30111,20000,OKE19,reguler
284,JNE,14440,34194,28000,OKE19,reguler
285,J&T Express,60191,93711,79000,EZ,reguler
286,J&T Express,14440,29319,41000,EZ,reguler
287,JNE,14440,36128,25000,OKE19,reguler
288,ID Express,60191,75111,42000,iDSTD,reguler
289,J&T Express,60191,70815,45000,EZ,reguler
290,J&T Express,60191,95811,79000,EZ,reguler
291,SiCepat,60191,92511,52500,SIUNT,reguler
292,JNE,14440,32274,30000,OKE19,reguler
293,J&T Express,60191,92981,47000,EZ,reguler
294,SiCepat,14440,35592,22000,SIUNT,reguler
295,JNE,14440,34157,28000,OKE19,reguler
296,ID Express,14440,25111,34000,iDSTD,reguler
297,JNE,14440,35611,28000,OKE19,reguler
298,J&T Express,14440,20995,43000,EZ,reguler
299,ID Express,60191,95953,84500,iDSTD,reguler
300,J&T Express,60191,94881,69000,EZ,reguler
301,JNE,14440,37311,30000,OKE19,reguler
302,ID Express,14440,26164,40000,iDSTD,reguler
303,ID Express,60191,76111,39000,iDSTD,reguler
304,JNE,60191,92111,45000,OKE19,reguler
305,JNE,14440,34157,28000,OKE19,reguler
306,SiCepat,60191,73761,38000,SIUNT,reguler
307,J&T Express,14440,23511,53000,EZ,reguler
308,JNE,14440,30911,30000,OKE19,reguler
309,J&T Express,14440,28411,42000,EZ,reguler
310,JNE,14440,24416,54000,OKE19,reguler
311,ID Express,14440,20511,36000,iDSTD,reguler
312,J&T Express,14440,22711,42000,EZ,reguler
313,ID Express,60191,94111,53000,iDSTD,reguler
314,J&T Express,60191,70611,38000,EZ,reguler
315,JNE,14440,79111,47000,OKE19,reguler
316,ID Express,60191,73112,33000,iDSTD,reguler
317,J&T Express,60191,95996,87000,EZ,reguler
318,J&T Express,60191,91611,47000,EZ,reguler
319,ID Express,14440,28111,34000,iDSTD,reguler
320,ID Express,60191,75111,42000,iDSTD,reguler
321,J&T Express,14440,22727,42000,EZ,reguler
322,J&T Express,14440,29511,41000,EZ,reguler
323,J&T Express,60191,93611,79000,EZ,reguler
324,J&T Express,14440,28557,42000,EZ,reguler
325,J&T Express,60191,71315,38000,EZ,reguler
326,SiCepat,60191,92711,51500,SIUNT,reguler
327,JNE,14440,29783,55000,OKE19,reguler
328,SiCepat,60191,90511,51500,SIUNT,reguler
329,J&T Express,14440,20811,44000,EZ,reguler
330,J&T Express,14440,21161,44000,EZ,reguler
331,JNE,14440,30911,30000,OKE19,reguler
332,JNE,14440,24476,59000,OKE19,reguler
333,JNE,14440,34194,28000,OKE19,reguler
334,ID Express,60191,75683,56000,iDSTD,reguler
335,ID Express,14440,78243,36000,iDSTD,reguler
336,J&T Express,60191,95711,79000,EZ,reguler
337,JNE,14440,36514,35000,OKE19,reguler
338,SiCepat,60191,90711,51500,SIUNT,reguler
339,ID Express,60191,75683,56000,iDSTD,reguler
340,SiCepat,14440,35592,22000,SIUNT,reguler
341,J&T Express,14440,22861,69000,EZ,reguler
342,J&T Express,60191,72211,38000,EZ,reguler
343,JNE,14440,38612,39000,OKE19,reguler
344,SiCepat,60191,90911,52500,SIUNT,reguler
345,JNE,14440,23764,54000,OKE19,reguler
346,JNE,14440,36611,30000,OKE19,reguler
347,J&T Express,14440,29427,32000,EZ,reguler
348,ID Express,14440,26311,40000,iDSTD,reguler
349,J&T Express,14440,29211,42000,EZ,reguler
350,J&T Express,14440,28763,41000,EZ,reguler
351,J&T Express,14440,22511,42000,EZ,reguler
352,JNE,14440,23764,54000,OKE19,reguler
353,JNE,14440,32184,30000,OKE19,reguler
354,SiCepat,14440,26257,42000,SIUNT,reguler
355,J&T Express,60191,94511,69000,EZ,reguler
356,J&T Express,60191,94711,61000,EZ,reguler
357,J&T Express,14440,28383,42000,EZ,reguler
358,J&T Express,14440,27681,42000,EZ,reguler
359,ID Express,14440,20111,36000,iDSTD,reguler
360,ID Express,60191,78619,49000,iDSTD,reguler
361,SiCepat,14440,35592,22000,SIUNT,reguler
362,ID Express,60191,70117,29000,iDSTD,reguler
363,SiCepat,14440,22742,43000,SIUNT,reguler
364,JNE,60191,73513,47000,OKE19,reguler
365,JNE,14440,34511,28000,OKE19,reguler
366,SiCepat,14440,27383,42000,SIUNT,reguler
367,SiCepat,60191,92917,53000,SIUNT,reguler
368,ID Express,14440,20111,36000,iDSTD,reguler
369,JNE,60191,92111,45000,OKE19,reguler
370,SiCepat,60191,76271,58500,SIUNT,reguler
371,JNE,14440,23711,54000,OKE19,reguler
372,ID Express,60191,76111,39000,iDSTD,reguler
373,JNE,14440,34157,28000,OKE19,reguler
374,JNE,60191,92111,45000,OKE19,reguler
375,JNE,14440,31311,25000,OKE19,reguler
376,J&T Express,60191,93411,71000,EZ,reguler
377,ID Express,14440,20111,36000,iDSTD,reguler
378,J&T Express,60191,95711,79000,EZ,reguler
379,J&T Express,14440,22211,44000,EZ,reguler
380,ID Express,60191,74361,41000,iDSTD,reguler
381,JNE,14440,35611,28000,OKE19,reguler
382,ID Express,14440,28111,34000,iDSTD,reguler
383,J&T Express,14440,22756,47000,EZ,reguler
384,JNE,14440,39115,39000,OKE19,reguler
385,J&T Express,14440,79365,48000,EZ,reguler
386,JNE,14440,34684,28000,OKE19,reguler
387,J&T Express,60191,96211,77000,EZ,reguler
388,JNE,60191,71513,43000,OKE19,reguler
389,J&T Express,14440,28411,42000,EZ,reguler
390,ID Express,60191,96112,69000,iDSTD,reguler
391,JNE,14440,30611,25000,OKE19,reguler
392,JNE,14440,36514,35000,OKE19,reguler
393,JNE,14440,34611,28000,OKE19,reguler
394,SiCepat,60191,92211,51500,SIUNT,reguler
395,J&T Express,14440,22211,44000,EZ,reguler
396,J&T Express,60191,94516,69000,EZ,reguler
397,ID Express,14440,20511,36000,iDSTD,reguler
398,JNE,14440,30111,20000,OKE19,reguler
399,SiCepat,14440,21311,47000,SIUNT,reguler
400,JNE,14440,35367,28000,OKE19,reguler
401,ID Express,60191,95231,71000,iDSTD,reguler
402,J&T Express,60191,75511,51000,EZ,reguler
403,JNE,14440,24382,54000,OKE19,reguler
404,ID Express,60191,96362,84500,iDSTD,reguler
405,JNE,14440,34111,23000,OKE19,reguler
406,SiCepat,14440,27211,40000,SIUNT,reguler
407,J&T Express,14440,22727,42000,EZ,reguler
408,JNE,14440,31111,25000,OKE19,reguler
409,ID Express,14440,28111,34000,iDSTD,reguler
410,SiCepat,14440,22311,45000,SIUNT,reguler
411,J&T Express,60191,91811,47000,EZ,reguler
412,JNE,14440,30655,30000,OKE19,reguler
413,JNE,14440,24413,54000,OKE19,reguler
414,ID Express,60191,90111,39000,iDSTD,reguler
415,SiCepat,14440,22742,43000,SIUNT,reguler
416,J&T Express,60191,94611,69000,EZ,reguler
417,JNE,14440,31214,30000,OKE19,reguler
418,J&T Express,14440,28711,42000,EZ,reguler
419,J&T Express,14440,24352,53000,EZ,reguler
420,JNE,14440,36514,35000,OKE19,reguler
421,ID Express,60191,75111,42000,iDSTD,reguler
422,ID Express,14440,26164,40000,iDSTD,reguler
423,ID Express,14440,21211,45000,iDSTD,reguler
424,ID Express,14440,22411,45000,iDSTD,reguler
425,J&T Express,60191,93611,79000,EZ,reguler
426,J&T Express,14440,28763,41000,EZ,reguler
427,SiCepat,60191,92711,51500,SIUNT,reguler
428,ID Express,60191,74511,55000,iDSTD,reguler
429,SiCepat,60191,92711,51500,SIUNT,reguler
430,JNE,14440,30111,20000,OKE19,reguler
431,JNE,14440,34157,28000,OKE19,reguler
432,J&T Express,14440,28763,41000,EZ,reguler
433,SiCepat,14440,21255,45000,SIUNT,reguler
434,ID Express,14440,20511,36000,iDSTD,reguler
435,JNE,14440,35376,28000,OKE19,reguler
436,J&T Express,14440,28711,42000,EZ,reguler
437,J&T Express,14440,27383,42000,EZ,reguler
438,SiCepat,14440,20711,39500,SIUNT,reguler
439,J&T Express,60191,91992,52000,EZ,reguler
440,JNE,14440,30611,25000,OKE19,reguler
441,SiCepat,14440,21455,45000,SIUNT,reguler
442,J&T Express,14440,26257,42000,EZ,reguler
443,JNE,14440,30711,25000,OKE19,reguler
444,ID Express,60191,74361,41000,iDSTD,reguler
445,SiCepat,14440,21411,45000,SIUNT,reguler
446,JNE,14440,32156,30000,OKE19,reguler
447,J&T Express,60191,94971,69000,EZ,reguler
448,J&T Express,14440,22611,47000,EZ,reguler
449,J&T Express,14440,20811,44000,EZ,reguler
450,ID Express,14440,20111,36000,iDSTD,reguler
451,ID Express,60191,93111,63000,iDSTD,reguler
452,SiCepat,60191,78716,50000,SIUNT,reguler
453,JNE,14440,35111,17000,OKE19,reguler
454,J&T Express,14440,28411,42000,EZ,reguler
455,JNE,14440,31661,30000,OKE19,reguler
456,ID Express,14440,20511,36000,iDSTD,reguler
457,J&T Express,14440,28763,41000,EZ,reguler
458,ID Express,14440,26311,40000,iDSTD,reguler
459,ID Express,60191,95231,71000,iDSTD,reguler
460,J&T Express,14440,29427,32000,EZ,reguler
461,J&T Express,60191,91121,47000,EZ,reguler
462,J&T Express,60191,95711,79000,EZ,reguler
463,JNE,14440,34111,23000,OKE19,reguler
464,J&T Express,60191,91311,47000,EZ,reguler
465,SiCepat,60191,95411,80000,SIUNT,reguler
466,JNE,14440,38118,34000,OKE19,reguler
467,J&T Express,14440,20811,44000,EZ,reguler
468,JNE,14440,36514,35000,OKE19,reguler
469,J&T Express,60191,75511,51000,EZ,reguler
470,SiCepat,60191,92211,51500,SIUNT,reguler
471,ID Express,60191,74361,41000,iDSTD,reguler
472,JNE,14440,30111,20000,OKE19,reguler
473,ID Express,14440,78384,36000,iDSTD,reguler
474,JNE,14440,24382,54000,OKE19,reguler
475,JNE,14440,33312,30000,OKE19,reguler
476,J&T Express,60191,94561,69000,EZ,reguler
477,JNE,14440,78557,47000,OKE19,reguler
478,JNE,14440,34194,28000,OKE19,reguler
479,SiCepat,14440,21255,45000,SIUNT,reguler
480,J&T Express,14440,29427,32000,EZ,reguler
481,J&T Express,14440,22611,47000,EZ,reguler
482,ID Express,14440,20511,36000,iDSTD,reguler
483,SiCepat,60191,76271,58500,SIUNT,reguler
484,ID Express,60191,93111,63000,iDSTD,reguler
485,JNE,14440,35367,28000,OKE19,reguler
486,ID Express,60191,94111,53000,iDSTD,reguler
487,SiCepat,14440,22111,44000,SIUNT,reguler
488,J&T Express,14440,29511,41000,EZ,reguler
489,SiCepat,60191,71153,43500,SIUNT,reguler
490,JNE,14440,39112,39000,OKE19,reguler
491,J&T Express,60191,95611,87000,EZ,reguler
492,JNE,14440,24261,59000,OKE19,reguler
493,SiCepat,14440,21255,45000,SIUNT,reguler
494,JNE,14440,30111,20000,OKE19,reguler
495,JNE,14440,34877,28000,OKE19,reguler
496,JNE,14440,30655,30000,OKE19,reguler
497,JNE,14440,34764,28000,OKE19,reguler
498,J&T Express,60191,91371,55000,EZ,reguler
499,JNE,14440,30711,25000,OKE19,reguler
500,SiCepat,14440,35592,22000,SIUNT,reguler
501,ID Express,60191,76111,39000,iDSTD,reguler
502,JNE,14440,34511,28000,OKE19,reguler
503,SiCepat,60191,92711,51500,SIUNT,reguler
504,JNE,14440,36514,35000,OKE19,reguler
505,JNE,60191,77311,54000,OKE19,reguler
506,JNE,60191,77311,54000,OKE19,reguler
507,J&T Express,60191,94561,69000,EZ,reguler
508,JNE,14440,35367,28000,OKE19,reguler
509,JNE,14440,36514,35000,OKE19,reguler
510,J&T Express,14440,28755,41000,EZ,reguler
511,JNE,14440,38118,34000,OKE19,reguler
512,JNE,60191,77311,54000,OKE19,reguler
513,JNE,14440,24111,54000,OKE19,reguler
514,J&T Express,14440,22611,47000,EZ,reguler
515,J&T Express,14440,78852,48000,EZ,reguler
516,J&T Express,14440,38571,41000,EZ,reguler
517,JNE,14440,79513,47000,OKE19,reguler
518,JNE,14440,34388,28000,OKE19,reguler
519,ID Express,14440,20511,36000,iDSTD,reguler
520,J&T Express,60191,95611,87000,EZ,reguler
521,SiCepat,60191,91211,52500,SIUNT,reguler
522,J&T Express,14440,29511,41000,EZ,reguler
523,J&T Express,14440,28711,42000,EZ,reguler
524,J&T Express,60191,71419,38000,EZ,reguler
525,SiCepat,14440,22811,45000,SIUNT,reguler
526,J&T Express,14440,28711,42000,EZ,reguler
527,ID Express,60191,77482,68000,iDSTD,reguler
528,ID Express,14440,20511,36000,iDSTD,reguler
529,SiCepat,14440,21255,45000,SIUNT,reguler
530,JNE,14440,33123,25000,OKE19,reguler
531,JNE,60191,92111,45000,OKE19,reguler
532,JNE,14440,30655,30000,OKE19,reguler
533,J&T Express,14440,28911,42000,EZ,reguler
534,ID Express,60191,93111,63000,iDSTD,reguler
535,J&T Express,60191,90611,47000,EZ,reguler
536,ID Express,14440,20111,36000,iDSTD,reguler
537,JNE,14440,37162,35000,OKE19,reguler
538,J&T Express,14440,29427,32000,EZ,reguler
539,J&T Express,14440,79365,48000,EZ,reguler
540,ID Express,60191,90111,39000,iDSTD,reguler
541,ID Express,60191,76111,39000,iDSTD,reguler
542,SiCepat,14440,27211,40000,SIUNT,reguler
543,SiCepat,14440,24581,56000,SIUNT,reguler
544,SiCepat,60191,93671,72000,SIUNT,reguler
545,J&T Express,14440,29427,32000,EZ,reguler
546,ID Express,60191,75111,42000,iDSTD,reguler
547,JNE,14440,36514,35000,OKE19,reguler
548,JNE,14440,34157,28000,OKE19,reguler
549,J&T Express,14440,29111,41000,EZ,reguler
550,ID Express,14440,20511,36000,iDSTD,reguler
551,J&T Express,14440,24311,53000,EZ,reguler
552,JNE,14440,24111,54000,OKE19,reguler
553,JNE,14440,38612,39000,OKE19,reguler
