No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api
138,TRD2022070900512,JNE,45556,36555,2534902200023149,5,7
139,TRD2022070900525,JNE,45556,57475,2534902200022950,3,6
140,TRD2022070900529,JNE,45556,78822,2534902200022893,5,7
141,TRD2022070900530,JNE,45556,20223,2534902200022398,2,3
142,TRD2022070900533,JNE,45556,39125,2534902200024170,3,5
143,TRD2022070900534,JNE,45556,95997,2534902200023974,5,7
144,TRD2022070900535,JNE,45556,75385,2534902200024337,5,7
145,TRD2022070900536,JNE,45556,92352,2534902200023479,5,7
146,TRD2022070900538,JNE,45556,22521,2534902200023370,3,5
147,TRD2022070900542,JNE,45556,70245,2534902200023743,2,3
148,TRD2022070900545,JNE,45556,22461,2534902200024105,5,7
149,TRD2022070900546,JNE,45556,25176,2534902200021705,2,3
150,TRD2022070900549,JNE,45556,23353,2534902200023198,5,7
151,TRD2022070900550,JNE,45556,91815,2534902200024345,5,7
152,TRD2022070900551,JNE,45556,21454,2534902200024584,5,7
153,TRD2022070900554,JNE,45556,90561,2534902200024857,5,7
154,TRD2022070900556,JNE,45556,26572,2534902200022240,5,7
155,TRD2022070900557,JNE,45556,97464,2534902200024816,1,10
156,TRD2022070900561,JNE,45556,78353,2534902200021796,5,7
157,TRD2022070900563,JNE,45556,29255,2534902200023966,1,10
158,TRD2022070900565,JNE,45556,11120,2534902200022307,1,2
159,TRD2022070900566,JNE,45556,94146,2534902200021721,2,3
160,TRD2022070900580,JNE,45556,92211,2534902200022687,5,7
161,TRD2022070900586,JNE,45556,23126,2534902200024097,2,3
162,TRD2022070900592,JNE,45556,22474,2534902200023461,3,5
163,TRD2022070900593,JNE,45556,31315,2534902200021945,4,6
164,TRD2022070900596,JNE,45556,24472,2534902200024659,5,7
165,TRD2022070900610,JNE,45556,75557,2534902200021986,1,10
166,TRD2022070900611,JNE,45556,75558,2534902200023453,1,10
167,TRD2022070900618,JNE,45556,28557,2534902200023123,3,5
168,TRD2022070900619,JNE,45556,91914,2534902200022315,3,5
169,TRD2022070900628,JNE,45556,24563,2534902200023065,5,7
170,TRD2022070900635,JNE,45556,52365,2534902200024618,3,6
171,TRD2022070900636,JNE,45556,22417,2534902200024311,3,5
172,TRD2022070900639,JNE,45556,29353,2534902200022943,5,7
173,TRD2022070900643,JNE,45556,71152,2534902200022117,5,7
174,TRD2022070900646,JNE,45556,29255,2534902200022414,1,10
175,TRD2022070900647,JNE,45556,93413,2534902200023446,3,5
176,TRD2022070900650,JNE,45556,38386,2534902200023412,5,7
177,TRD2022070900652,JNE,45556,93756,2534902200023024,1,10
178,TRD2022070900655,JNE,45556,94476,2534902200023420,5,7
179,TRD2022070900656,JNE,45556,79181,2534902200023644,5,7
180,TRD2022070900715,JNE,45556,77483,2534902200025557,5,7
181,TRD2022070900731,JNE,45556,28464,2534902200025961,5,7
182,TRD2022070900733,JNE,45556,22871,2534902200024899,1,10
183,TRD2022070900745,JNE,45556,80352,2534902200025698,3,6
184,TRD2022070900757,JNE,45556,99511,2534902200024923,4,6
185,TRD2022070900764,JNE,45556,15315,2534902200025243,1,2
186,TRD2022070900767,JNE,45556,93915,2534902200025508,5,7
187,TRD2022070900775,JNE,45556,55664,2534902200025045,3,6
188,TRD2022070900779,JNE,45556,59464,2534902200025912,3,6
189,TRD2022070900782,JNE,45556,91514,2534902200025250,3,5
190,TRD2022070900788,JNE,45556,69153,2534902200025060,3,6
191,TRD2022070900790,JNE,45556,17146,2534902200025623,1,2
192,TRD2022070900803,JNE,45556,33362,2534902200025300,3,5
193,TRD2022070900804,JNE,45556,21362,2534902200025565,3,5
194,TRD2022071100347,JNE,45556,30657,2534902200026753,4,6
195,TRD2022071100351,JNE,45556,70245,2534902200029716,2,3
196,TRD2022071100381,JNE,45556,84455,2534902200028023,3,6
197,TRD2022071100383,JNE,45556,90143,2534902200028775,1,2
198,TRD2022071100401,JNE,45556,29439,2534902200028106,2,3
199,TRD2022071100414,JNE,45556,20152,2534902200028395,2,3
200,TRD2022071100433,JNE,45556,52363,2534902200029021,3,6
201,TRD2022071100440,JNE,45556,90552,2534902200027660,5,7
202,TRD2022071100442,JNE,45556,75655,2534902200028734,5,7
203,TRD2022071100444,JNE,45556,78871,2534902200027058,5,7
204,TRD2022071100449,JNE,45556,85651,2534902200029203,5,9
205,TRD2022071100453,JNE,45556,28686,2534902200027157,5,7
206,TRD2022071100459,JNE,45556,91514,2534902200027090,3,5
207,TRD2022071100463,JNE,45556,17511,2534902200026829,1,2
208,TRD2022071100464,JNE,45556,17146,2534902200027223,1,2
209,TRD2022071100480,JNE,45556,78391,2534902200029690,5,7
210,TRD2022071100483,JNE,45556,14150,2534902200028825,1,2
211,TRD2022071100486,JNE,45556,60293,2534902200028718,1,2
212,TRD2022071100495,JNE,45556,90244,2534902200027686,5,7
213,TRD2022071100518,JNE,45556,96264,2534902200027405,5,7
214,TRD2022071100541,JNE,45556,10330,2534902200028833,1,2
215,TRD2022071100552,JNE,45556,86682,2534902200029401,1,10
216,TRD2022071100557,JNE,45556,41161,2534902200026563,2,3
217,TRD2022071100565,JNE,45556,11120,2534902200026696,1,2
218,TRD2022071100574,JNE,45556,28463,2534902200028080,5,7
219,TRD2022071100599,JNE,45556,24261,2534902200026654,5,7
220,TRD2022071100604,JNE,45556,23661,2534902200027108,5,7
221,TRD2022071100621,JNE,45556,61271,2534902200026704,1,2
222,TRD2022071100638,JNE,45556,90225,2534902200027371,5,7
223,TRD2022071100644,JNE,45556,92221,2534902200027629,5,7
224,TRD2022071100657,JNE,45556,21273,2534902200030318,5,7
225,TRD2022071100665,JNE,45556,11120,2534902200028320,1,2
226,TRD2022071100666,JNE,45556,85717,2534902200030169,5,9
227,TRD2022071100669,JNE,45556,99616,2534902200030037,6,9
228,TRD2022071100683,JNE,45556,62355,2534902200028627,3,6
229,TRD2022071100685,JNE,45556,52451,2534902200027124,3,6
230,TRD2022071100687,JNE,45556,22163,2534902200027074,5,7
231,TRD2022071100696,JNE,45556,91871,2534902200027694,5,7
232,TRD2022071100703,JNE,45556,25132,2534902200030185,2,3
233,TRD2022071100707,JNE,45556,15122,2534902200026928,1,2
234,TRD2022071100709,JNE,45556,78813,2534902200028742,5,7
235,TRD2022071100716,JNE,45556,90516,2534902200028031,5,7
236,TRD2022071100726,JNE,45556,16969,2534902200026126,1,2
237,TRD2022071100727,JNE,45556,27778,2534902200029856,5,7
238,TRD2022071100744,JNE,45556,95231,2534902200026043,2,3
239,TRD2022071100754,JNE,45556,90653,2534902200028403,5,7
240,TRD2022071100767,JNE,45556,45273,2534902200030250,2,3
241,TRD2022071200352,JNE,45556,29438,2534902200031191,2,3
242,TRD2022071200356,JNE,45556,90143,2534902200032009,1,2
243,TRD2022071200358,JNE,45556,91651,2534902200031365,5,7
244,TRD2022071200365,JNE,45556,20853,2534902200030896,5,7
245,TRD2022071200369,JNE,45556,83554,2534902200031597,3,6
246,TRD2022071200373,JNE,45556,24477,2534902200031050,5,7
247,TRD2022071200374,JNE,45556,23373,2534902200032728,5,7
248,TRD2022071200377,JNE,45556,93463,2534902200031761,5,7
249,TRD2022071200386,JNE,45556,22391,2534902200031415,5,7
250,TRD2022071200387,JNE,45556,70671,2534902200031324,5,7
251,TRD2022071200389,JNE,45556,94711,2534902200031886,3,5
252,TRD2022071200392,JNE,45556,69263,2534902200031647,3,6
253,TRD2022071200398,JNE,45556,73618,2534902200032413,5,7
254,TRD2022071200407,JNE,45556,95715,2534902200031035,3,5
255,TRD2022071200420,JNE,45556,74152,2534902200032322,5,7
256,TRD2022071200424,JNE,45556,69254,2534902200031613,3,6
257,TRD2022071200425,JNE,45556,12770,2534902200031282,1,2
258,TRD2022071200426,JNE,45556,60195,2534902200032454,1,2
259,TRD2022071200429,JNE,45556,21129,2534902200032165,3,5
260,TRD2022071200438,JNE,45556,73991,2534902200032363,5,7
261,TRD2022071200439,JNE,45556,30711,2534902200032686,3,5
262,TRD2022071200449,JNE,45556,20853,2534902200031514,5,7
263,TRD2022071200455,JNE,45556,93115,2534902200032587,2,3
264,TRD2022071200468,JNE,45556,24471,2534902200032538,5,7
265,TRD2022071200473,JNE,45556,20771,2534902200032694,5,7
266,TRD2022071200474,JNE,45556,23893,2534902200031159,1,10
267,TRD2022071200479,JNE,45556,91373,2534902200032462,5,7
268,TRD2022071200480,JNE,45556,93231,2534902200032751,2,3
269,TRD2022071200499,JNE,45556,93915,2534902200030821,5,7
270,TRD2022071200500,JNE,45556,79357,2534902200030771,5,7
271,TRD2022071200512,JNE,45556,20581,2534902200032116,5,7
272,TRD2022071200513,JNE,45556,93461,2534902200032181,5,7
273,TRD2022071200514,JNE,45556,28464,2534902200030888,5,7
274,TRD2022071200515,JNE,45556,25661,2534902200030953,5,7
275,TRD2022071200517,JNE,45556,38962,2534902200031845,5,7
276,TRD2022071200519,JNE,45556,78617,2534902200032223,3,5
277,TRD2022071200522,JNE,45556,76114,2534902200031019,2,3
278,TRD2022071200525,JNE,45556,78767,2534902200032298,5,7
279,TRD2022071200530,JNE,45556,94226,2534902200030979,2,3
280,TRD2022071200537,JNE,45556,92755,2534902200032124,5,7
281,TRD2022071200543,JNE,45556,11330,2534902200031399,1,2
282,TRD2022071200546,JNE,45556,93231,2534902200032090,2,3
283,TRD2022071200607,JNE,45556,20371,2534902200033916,5,7
284,TRD2022071200611,JNE,45556,29256,2534902200034708,5,7
285,TRD2022071200634,JNE,45556,27681,2534902200034773,5,7
286,TRD2022071200636,JNE,45556,14150,2534902200034401,1,2
287,TRD2022071200651,JNE,45556,91999,2534902200033296,5,7
288,TRD2022071200659,JNE,45556,83663,2534902200032967,3,6
289,TRD2022071200660,JNE,45556,80225,2534902200033635,1,2
290,TRD2022071200667,JNE,45556,84316,2534902200033502,3,6
291,TRD2022071200685,JNE,45556,77263,2534902200033247,5,7
292,TRD2022071200690,JNE,45556,16911,2534902200034161,1,2
293,TRD2022071200697,JNE,45556,90231,2534902200034005,1,2
294,TRD2022071200700,JNE,45556,20136,2534902200033940,2,3
295,TRD2022071200713,JNE,45556,80811,2534902200034120,2,3
296,TRD2022071200727,JNE,45556,75381,2534902200034658,5,7
297,TRD2022071200735,JNE,45556,15820,2534902200032850,1,2
298,TRD2022071200746,JNE,45556,75552,2534902200032777,5,7
299,TRD2022071200763,JNE,45556,93231,2534902200034518,2,3
300,TRD2022071200789,JNE,45556,22871,2534902200033684,1,10
301,TRD2022071200790,JNE,45556,78361,2534902200033569,5,7
302,TRD2022071200883,JNE,45556,55225,2534902200034971,1,2
303,TRD2022071200884,JNE,45556,93118,2534902200035556,2,3
304,TRD2022071200885,JNE,45556,91563,2534902200034997,5,7
305,TRD2022071200892,JNE,45556,97713,2534902200035333,5,7
306,TRD2022071200902,JNE,45556,52181,2534902200034922,3,6
307,TRD2022071200918,JNE,45556,13910,2534902200035028,1,2
308,TRD2022071200926,JNE,45556,93123,2534902200035515,2,3
309,TRD2022071300298,JNE,45556,24183,2534902200038717,5,7
310,TRD2022071300301,JNE,45556,36611,2534902200037586,3,5
311,TRD2022071300303,JNE,45556,93885,2534902200036166,5,7
312,TRD2022071300308,JNE,45556,78871,2534902200038592,5,7
313,TRD2022071300310,JNE,45556,24151,2534902200037438,5,7
314,TRD2022071300312,JNE,45556,32384,2534902200036943,4,6
315,TRD2022071300313,JNE,45556,75382,2534902200037701,3,5
316,TRD2022071300316,JNE,45556,20773,2534902200037008,5,7
317,TRD2022071300318,JNE,45556,85717,2534902200035697,5,9
318,TRD2022071300320,JNE,45556,41311,2534902200037396,1,2
319,TRD2022071300322,JNE,45556,21167,2534902200038832,5,7
320,TRD2022071300323,JNE,45556,30755,2534902200037842,4,6
321,TRD2022071300325,JNE,45556,36761,2534902200035713,5,7
322,TRD2022071300332,JNE,45556,68453,2534902200036976,3,6
323,TRD2022071300334,JNE,45556,83661,2534902200036174,3,6
324,TRD2022071300336,JNE,45556,97713,2534902200035788,5,7
325,TRD2022071300338,JNE,45556,21256,2534902200037412,5,7
326,TRD2022071300341,JNE,45556,85551,2534902200037016,1,10
327,TRD2022071300346,JNE,45556,27373,2534902200038659,5,7
328,TRD2022071300351,JNE,45556,86111,2534902200035754,5,9
329,TRD2022071300352,JNE,45556,28983,2534902200038881,1,10
330,TRD2022071300353,JNE,45556,29427,2534902200036356,2,3
331,TRD2022071300376,JNE,45556,72213,2534902200038469,5,7
332,TRD2022071300378,JNE,45556,75118,2534902200038428,2,3
333,TRD2022071300380,JNE,45556,87217,2534902200036455,3,5
334,TRD2022071300381,JNE,45556,72274,2534902200037339,5,7
335,TRD2022071300385,JNE,45556,77482,2534902200036661,5,7
336,TRD2022071300391,JNE,45556,13450,2534902200036703,1,2
337,TRD2022071300392,JNE,45556,61155,2534902200036893,3,6
338,TRD2022071300393,JNE,45556,33173,2534902200036745,5,7
339,TRD2022071300398,JNE,45556,78813,2534902200036299,5,7
340,TRD2022071300405,JNE,45556,93781,2534902200037941,5,7
341,TRD2022071300412,JNE,45556,78873,2534902200036042,5,7
342,TRD2022071300414,JNE,45556,77312,2534902200038873,3,5
343,TRD2022071300416,JNE,45556,27681,2534902200037735,5,7
344,TRD2022071300417,JNE,45556,59154,2534902200035978,3,6
345,TRD2022071300420,JNE,45556,70815,2534902200037313,5,7
346,TRD2022071300421,JNE,45556,56484,2534902200036687,2,3
347,TRD2022071300428,JNE,45556,94233,2534902200036240,2,3
348,TRD2022071300432,JNE,45556,20762,2534902200036620,5,7
349,TRD2022071300436,JNE,45556,70654,2534902200038733,5,7
350,TRD2022071300438,JNE,45556,74162,2534902200038162,5,7
351,TRD2022071300441,JNE,45556,28382,2534902200036422,5,7
352,TRD2022071300442,JNE,45556,21464,2534902200038725,5,7
353,TRD2022071300446,JNE,45556,20613,2534902200037982,5,7
354,TRD2022071300450,JNE,45556,77554,2534902200037750,3,5
355,TRD2022071300452,JNE,45556,22458,2534902200037594,5,7
356,TRD2022071300453,JNE,45556,24458,2534902200036604,5,7
357,TRD2022071300454,JNE,45556,23652,2534902200037297,5,7
358,TRD2022071300460,JNE,45556,28991,2534902200038808,1,10
359,TRD2022071300461,JNE,45556,93819,2534902200036786,3,5
360,TRD2022071300462,JNE,45556,28382,2534902200036760,5,7
361,TRD2022071300465,JNE,45556,78813,2534902200038253,5,7
362,TRD2022071300466,JNE,45556,91221,2534902200038782,5,7
363,TRD2022071300467,JNE,45556,20361,2534902200038758,5,7
364,TRD2022071300470,JNE,45556,35594,2534902200035739,5,7
365,TRD2022071300473,JNE,45556,44186,2534902200036836,5,7
366,TRD2022071300474,JNE,45556,73111,2534902200036133,2,3
367,TRD2022071300475,JNE,45556,28992,2534902200037644,5,7
368,TRD2022071300479,JNE,45556,30975,2534902200035861,4,6
369,TRD2022071300481,JNE,45556,78767,2534902200038352,5,7
370,TRD2022071300484,JNE,45556,26161,2534902200036075,5,7
371,TRD2022071300485,JNE,45556,90915,2534902200037255,5,7
372,TRD2022071300486,JNE,45556,29352,2534902200038154,5,7
373,TRD2022071300494,JNE,45556,21263,2534902200038139,5,7
374,TRD2022071300496,JNE,45556,43262,2534902200037719,5,7
375,TRD2022071300499,JNE,45556,29255,2534902200037123,1,10
376,TRD2022071300504,JNE,45556,62271,2534902200037230,3,6
377,TRD2022071300505,JNE,45556,78862,2534902200036349,5,7
378,TRD2022071300507,JNE,45556,95513,2534902200038279,3,5
379,TRD2022071300509,JNE,45556,22811,2534902200038865,3,5
380,TRD2022071300511,JNE,45556,93716,2534902200037990,3,5
381,TRD2022071300512,JNE,45556,28559,2534902200038337,5,7
382,TRD2022071300515,JNE,45556,91414,2534902200038626,5,7
383,TRD2022071300518,JNE,45556,28559,2534902200037107,5,7
384,TRD2022071300525,JNE,45556,82163,2534902200038287,3,6
385,TRD2022071300526,JNE,45556,77483,2534902200037677,5,7
386,TRD2022071300527,JNE,45556,22395,2534902200037073,5,7
387,TRD2022071300529,JNE,45556,83619,2534902200036695,2,3
388,TRD2022071300530,JNE,45556,95545,2534902200038824,3,5
389,TRD2022071300543,JNE,45556,79211,2534902200037180,3,5
390,TRD2022071300548,JNE,45556,21451,2534902200036026,5,7
391,TRD2022071300550,JNE,45556,17151,2534902200037545,1,2
392,TRD2022071300551,JNE,45556,75561,2534902200036224,5,7
393,TRD2022071300554,JNE,45556,76283,2534902200037958,5,7
394,TRD2022071300555,JNE,45556,94554,2534902200038246,5,7
395,TRD2022071300559,JNE,45556,29431,2534902200037628,2,3
396,TRD2022071300563,JNE,45556,41271,2534902200038642,4,5
397,TRD2022071300570,JNE,45556,92411,2534902200038667,3,5
398,TRD2022071300571,JNE,45556,95231,2534902200036000,2,3
399,TRD2022071300572,JNE,45556,69491,2534902200036216,1,10
400,TRD2022071300576,JNE,45556,20215,2534902200036182,2,3
401,TRD2022071300578,JNE,45556,31214,2534902200037214,4,6
402,TRD2022071300579,JNE,45556,94573,2534902200038790,5,7
403,TRD2022071300584,JNE,45556,38361,2534902200037743,5,7
404,TRD2022071300593,,45556,98315,2534902200038816,,
405,TRD2022071300594,JNE,45556,92161,2534902200036828,5,7
406,TRD2022071300595,JNE,45556,77152,2534902200036638,5,7
407,TRD2022071300598,JNE,45556,91373,2534902200036471,5,7
408,TRD2022071300599,JNE,45556,21183,2534902200037776,5,7
409,TRD2022071300611,JNE,45556,86381,2534902200037057,5,9
410,TRD2022071300612,JNE,45556,68194,2534902200038857,3,6
411,TRD2022071300613,JNE,45556,94565,2534902200036380,5,7
412,TRD2022071300617,JNE,45556,93655,2534902200037610,5,7
413,TRD2022071300622,JNE,45556,91671,2534902200038501,5,7
414,TRD2022071300624,JNE,45556,23381,2534902200037040,5,7
415,TRD2022071300625,JNE,45556,22872,2534902200036315,1,10
416,TRD2022071300694,JNE,45556,23361,2534902200039392,5,7
417,TRD2022071300698,JNE,45556,46156,2534902200039152,5,7
418,TRD2022071300705,JNE,45556,20371,2534902200039442,5,7
419,TRD2022071300707,JNE,45556,31627,2534902200039822,3,5
420,TRD2022071300716,JNE,45556,77372,2534902200038998,5,7
421,TRD2022071300719,JNE,45556,37553,2534902200039806,5,7
422,TRD2022071300732,JNE,45556,93118,2534902200039210,2,3
423,TRD2022071300745,JNE,45556,74355,2534902200039749,5,7
424,TRD2022071300754,JNE,45556,20243,2534902200039848,2,3
425,TRD2022071300755,JNE,45556,21471,2534902200039897,5,7
426,TRD2022071300759,JNE,45556,20747,2534902200039079,3,5
427,TRD2022071300760,JNE,45556,93118,2534902200039889,2,3
428,TRD2022071300766,JNE,45556,29784,2534902200039319,1,10
429,TRD2022071300768,JNE,45556,20852,2534902200039541,5,7
430,TRD2022071300774,JNE,45556,28464,2534902200039616,5,7
431,TRD2022071300778,JNE,45556,38571,2534902200039483,5,7
432,TRD2022071300783,JNE,45556,57254,2534902200039418,3,6
433,TRD2022071300859,JNE,45556,75557,2534902200040747,1,10
434,TRD2022071300881,JNE,45556,96138,2534902200039954,2,3
