No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
43,TRD2022120201402,Jelambar Baru,11460,Gunung Silanu,92352,2,4,UDRREG
44,TRD2022120201401,Jelambar Baru,11460,Gunung Tinggi,20353,2,4,UDRREG
45,TRD2022120201378,Jelambar Baru,11460,Harapan Baru,17123,2,4,UDRREG
46,TRD2022120201386,Jelambar Baru,11460,Hulawa,96181,2,4,UDRREG
47,TRD2022120201428,Jelambar Baru,11460,Joho,64161,2,4,UDRREG
48,TRD2022120201410,Jelambar Baru,11460,Kalibaru,16414,2,4,UDRREG
49,TRD2022120201413,Jelambar Baru,11460,Kaliputu,59312,2,4,UDRREG
50,TRD2022120201442,Jelambar Baru,11460,Kaliputu,59312,2,4,UDRREG
51,TRD2022120201358,Jelambar Baru,11460,Karangsari,52253,2,4,UDRREG
52,TRD2022120201363,Jelambar Baru,11460,Karya Bakti,23893,2,4,UDRREG
53,TRD2022120201433,Jelambar Baru,11460,Kawatuna,94233,2,4,UDRREG
54,TRD2022120201415,Jelambar Baru,11460,Kebun Bunga,30151,2,4,UDRREG
55,TRD2022120201399,Jelambar Baru,11460,Kebun Teluk Panji,21464,2,4,UDRREG
56,TRD2022120201396,Jelambar Baru,11460,Kemala Raja,32111,2,4,UDRREG
57,TRD2022120201430,Jelambar Baru,11460,Kendalrejo,66183,2,4,UDRREG
58,TRD2022120201379,Jelambar Baru,11460,Koja (Utara-Selatan),14210,1,2,UDRREG
59,TRD2022120201431,Jelambar Baru,11460,Krukut,16514,2,4,UDRREG
60,TRD2022120201416,Jelambar Baru,11460,Kuripan,59566,2,4,UDRREG
61,TRD2022120201347,Jelambar Baru,11460,Lariang,91571,2,4,UDRREG
62,TRD2022120201424,Jelambar Baru,11460,Lenteng Agung,12630,1,2,UDRREG
63,TRD2022120201418,Jelambar Baru,11460,Lodtunduh,80582,2,4,UDRREG
64,TRD2022120201366,Jelambar Baru,11460,Lolo,76251,2,4,UDRREG
65,TRD2022120201443,Jelambar Baru,11460,Long Sepayang,77456,2,4,UDRREG
66,TRD2022120201411,Jelambar Baru,11460,Lowa,93573,2,4,UDRREG
67,TRD2022120201421,Jelambar Baru,11460,Lubuk Pandan,25584,2,4,UDRREG
68,TRD2022120201376,Jelambar Baru,11460,Manado Tua Satu,95231,2,4,UDRREG
69,TRD2022120201380,Jelambar Baru,11460,Margajaya,16116,2,4,UDRREG
70,TRD2022120201432,Jelambar Baru,11460,Margajaya,16116,2,4,UDRREG
71,TRD2022120201361,Jelambar Baru,11460,Medan Sinembah,20362,2,4,UDRREG
72,TRD2022120201362,Jelambar Baru,11460,Megaluh,61457,2,4,UDRREG
73,TRD2022120201359,Jelambar Baru,11460,Mulya Bakti,37262,2,4,UDRREG
74,TRD2022120201423,Jelambar Baru,11460,Nagasaribu III,22475,2,4,UDRREG
75,TRD2022120201392,Jelambar Baru,11460,Ngadirejo,51273,2,4,UDRREG
76,TRD2022120201404,Jelambar Baru,11460,Pacentan,69172,2,4,UDRREG
77,TRD2022120201357,Jelambar Baru,11460,Padaherang,42277,2,4,UDRREG
78,TRD2022120201436,Jelambar Baru,11460,Pasawahan,44151,2,4,UDRREG
79,TRD2022120201435,Jelambar Baru,11460,Payung Sekaki,28558,2,4,UDRREG
80,TRD2022120201425,Jelambar Baru,11460,Pekuwon,54363,2,4,UDRREG
81,TRD2022120201403,Jelambar Baru,11460,Pelita Jaya,31611,2,4,UDRREG
82,TRD2022120201408,Jelambar Baru,11460,Pondong Baru,76281,2,4,UDRREG
83,TRD2022120201419,Jelambar Baru,11460,Rengas,15412,2,4,UDRREG
84,TRD2022120201349,Jelambar Baru,11460,Rulung Herok/Helok,35362,2,4,UDRREG
85,TRD2022120201400,Jelambar Baru,11460,Sabamban,74363,2,4,UDRREG
86,TRD2022120201409,Jelambar Baru,11460,Sabungan,21465,2,4,UDRREG
87,TRD2022120201426,Jelambar Baru,11460,Satriamekar,17510,2,4,UDRREG
88,TRD2022120201365,Jelambar Baru,11460,Sijungkit,22773,2,4,UDRREG
89,TRD2022120201377,Jelambar Baru,11460,Suka Mulya,78561,2,4,UDRREG
90,TRD2022120201371,Jelambar Baru,11460,Sukanagara,44178,2,4,UDRREG
91,TRD2022120201398,Jelambar Baru,11460,Sukodadi,30154,2,4,UDRREG
92,TRD2022120201355,Jelambar Baru,11460,Tanjung Leidong,21475,2,4,UDRREG
93,TRD2022120201351,Jelambar Baru,11460,Tegal Harum,80361,2,4,UDRREG
94,TRD2022120201440,Jelambar Baru,11460,Tolotio,96251,2,4,UDRREG
95,TRD2022120201383,Jelambar Baru,11460,Traji,56254,2,4,UDRREG
96,TRD2022120201439,Jelambar Baru,11460,Trate,61114,2,4,UDRREG
97,TRD2022120201374,Jelambar Baru,11460,Wedomartani,55584,2,4,UDRREG
98,TRD2022120300628,Jelambar Baru,11460,Alalak Tengah,70126,2,4,UDRREG
99,TRD2022120300602,Jelambar Baru,11460,Amplas,20229,2,4,UDRREG
100,TRD2022120300588,Jelambar Baru,11460,Ancol,14430,1,2,UDRREG
101,TRD2022120300613,Jelambar Baru,11460,Antang,90234,2,4,UDRREG
102,TRD2022120300564,Jelambar Baru,11460,Aur Gading,37481,2,4,UDRREG
103,TRD2022120300647,Jelambar Baru,11460,Bagendung,42419,2,4,UDRREG
104,TRD2022120300625,Jelambar Baru,11460,Bagendung,42419,2,4,UDRREG
105,TRD2022120300557,Jelambar Baru,11460,Bakaran Batu,21421,2,4,UDRREG
106,TRD2022120300606,Jelambar Baru,11460,Balokang,46312,2,4,UDRREG
107,TRD2022120300563,Jelambar Baru,11460,Bambu Apus,13890,1,2,UDRREG
108,TRD2022120300614,Jelambar Baru,11460,Bambu Apus,13890,1,2,UDRREG
109,TRD2022120300587,Jelambar Baru,11460,Banaran,57313,2,4,UDRREG
110,TRD2022120300560,Jelambar Baru,11460,Bandar Agung,31414,2,4,UDRREG
111,TRD2022120300603,Jelambar Baru,11460,Bandar Agung,31414,2,4,UDRREG
112,TRD2022120300633,Jelambar Baru,11460,Bandengan,59432,2,4,UDRREG
113,TRD2022120300577,Jelambar Baru,11460,Bandengan,59432,2,4,UDRREG
114,TRD2022120300635,Jelambar Baru,11460,Bandengan,51143,2,4,UDRREG
115,TRD2022120300637,Jelambar Baru,11460,Bangunjiwo,55184,2,4,UDRREG
116,TRD2022120300649,Jelambar Baru,11460,Bantengan,63181,2,4,UDRREG
117,TRD2022120300607,Jelambar Baru,11460,Banyumanik,50264,2,4,UDRREG
118,TRD2022120300632,Jelambar Baru,11460,Banyuurip,56211,2,4,UDRREG
119,TRD2022120300572,Jelambar Baru,11460,Batu Ampar,76136,2,4,UDRREG
120,TRD2022120300601,Jelambar Baru,11460,Batu Madinding,22983,2,4,UDRREG
121,TRD2022120300582,Jelambar Baru,11460,Batu Putih,83365,2,4,UDRREG
122,TRD2022120300595,Jelambar Baru,11460,Blang Malo,24166,2,4,UDRREG
123,TRD2022120300580,Jelambar Baru,11460,Bone Kancitala,93663,2,4,UDRREG
124,TRD2022120300555,Jelambar Baru,11460,Bongas,52357,2,4,UDRREG
125,TRD2022120300645,Jelambar Baru,11460,Bugis,75121,2,4,UDRREG
126,TRD2022120300561,Jelambar Baru,11460,Bumi Amas,79211,2,4,UDRREG
127,TRD2022120300596,Jelambar Baru,11460,Bumi Mas,34381,2,4,UDRREG
128,TRD2022120300636,Jelambar Baru,11460,Bunga Tanjung,21367,2,4,UDRREG
129,TRD2022120300646,Jelambar Baru,11460,Bungeng,92361,2,4,UDRREG
130,TRD2022120300569,Jelambar Baru,11460,Bunut,74162,2,4,UDRREG
131,TRD2022120300597,Jelambar Baru,11460,Cakung Barat,13910,1,2,UDRREG
132,TRD2022120300566,Jelambar Baru,11460,Cakung Barat,13910,1,2,UDRREG
133,TRD2022120300559,Jelambar Baru,11460,Cempaka Putih,36134,2,4,UDRREG
134,TRD2022120300590,Jelambar Baru,11460,Cempaka Putih Barat,10520,1,2,UDRREG
135,TRD2022120300627,Jelambar Baru,11460,Cilincing,14120,1,2,UDRREG
136,TRD2022120300631,Jelambar Baru,11460,Curugmanis,42171,2,4,UDRREG
137,TRD2022120300641,Jelambar Baru,11460,Dadirejo,54174,2,4,UDRREG
138,TRD2022120300634,Jelambar Baru,11460,Darat Sekip,78117,2,4,UDRREG
139,TRD2022120300581,Jelambar Baru,11460,Dukuh Ringin (Dukuhwringin),52419,2,4,UDRREG
140,TRD2022120300575,Jelambar Baru,11460,Faobata,86419,2,4,UDRREG
141,TRD2022120300643,Jelambar Baru,11460,Gembong,15610,2,4,UDRREG
142,TRD2022120300558,Jelambar Baru,11460,Gendongan,50743,2,4,UDRREG
143,TRD2022120300638,Jelambar Baru,11460,Grogol Indah,42166,2,4,UDRREG
144,TRD2022120300585,Jelambar Baru,11460,Helumo,96525,2,4,UDRREG
145,TRD2022120300630,Jelambar Baru,11460,Inaton,95781,2,4,UDRREG
146,TRD2022120300629,Jelambar Baru,11460,Jajag,68486,2,4,UDRREG
147,TRD2022120300586,Jelambar Baru,11460,Jatirejo,50223,2,4,UDRREG
148,TRD2022120300591,Jelambar Baru,11460,Joglo,11640,1,2,UDRREG
149,TRD2022120300565,Jelambar Baru,11460,Kampung Baru,35141,2,4,UDRREG
150,TRD2022120300608,Jelambar Baru,11460,Karawaci,15115,2,4,UDRREG
151,TRD2022120300562,Jelambar Baru,11460,Kebasen,52194,2,4,UDRREG
152,TRD2022120300648,Jelambar Baru,11460,Kedungpane,50211,2,4,UDRREG
153,TRD2022120300599,Jelambar Baru,11460,Kisaran Naga,21219,2,4,UDRREG
154,TRD2022120300570,Jelambar Baru,11460,Koha Timur,95661,2,4,UDRREG
155,TRD2022120300598,Jelambar Baru,11460,Kulim,28286,2,4,UDRREG
156,TRD2022120300617,Jelambar Baru,11460,Kurungdahu,42251,2,4,UDRREG
157,TRD2022120300592,Jelambar Baru,11460,Labuhan Deli,20254,2,4,UDRREG
158,TRD2022120300650,Jelambar Baru,11460,Lengkong,40287,2,4,UDRREG
159,TRD2022120300644,Jelambar Baru,11460,Limbanganbarat,44186,2,4,UDRREG
160,TRD2022120300640,Jelambar Baru,11460,Maburai,71571,2,4,UDRREG
161,TRD2022120300619,Jelambar Baru,11460,Mataram Timur,83121,2,4,UDRREG
162,TRD2022120300622,Jelambar Baru,11460,Mekarsari,41163,2,4,UDRREG
163,TRD2022120300574,Jelambar Baru,11460,Mekarsari,16452,2,4,UDRREG
164,TRD2022120300615,Jelambar Baru,11460,Minomartani,55581,2,4,UDRREG
165,TRD2022120300616,Jelambar Baru,11460,Mondoteko,59219,2,4,UDRREG
166,TRD2022120300623,Jelambar Baru,11460,Nambuhan,58114,2,4,UDRREG
167,TRD2022120300611,Jelambar Baru,11460,Namu Gajah,20136,2,4,UDRREG
168,TRD2022120300579,Jelambar Baru,11460,Nanggerang,16320,2,4,UDRREG
169,TRD2022120300578,Jelambar Baru,11460,Nanggerang,16320,2,4,UDRREG
170,TRD2022120300567,Jelambar Baru,11460,Pancoran Mas,16436,2,4,UDRREG
171,TRD2022120300600,Jelambar Baru,11460,Pangkalan Bemban,79452,2,4,UDRREG
172,TRD2022120300610,Jelambar Baru,11460,Panjer,80225,2,4,UDRREG
173,TRD2022120300605,Jelambar Baru,11460,Parung Serab,15153,2,4,UDRREG
174,TRD2022120300621,Jelambar Baru,11460,Pasir Impun,40191,2,4,UDRREG
175,TRD2022120300556,Jelambar Baru,11460,Pematang Pudu,28784,2,4,UDRREG
176,TRD2022120300609,Jelambar Baru,11460,Poris Gaga,15122,2,4,UDRREG
177,TRD2022120300576,Jelambar Baru,11460,Purwadana,41361,2,4,UDRREG
178,TRD2022120300589,Jelambar Baru,11460,Ranotana,95116,2,4,UDRREG
179,TRD2022120300639,Jelambar Baru,11460,Rantau Katang,74352,2,4,UDRREG
180,TRD2022120300620,Jelambar Baru,11460,Rengas,15412,2,4,UDRREG
181,TRD2022120300604,Jelambar Baru,11460,Sangiang Jaya,15132,2,4,UDRREG
182,TRD2022120300594,Jelambar Baru,11460,Sangkar Nihuta,22312,2,4,UDRREG
183,TRD2022120300583,Jelambar Baru,11460,Sario Kotabaru,95115,2,4,UDRREG
184,TRD2022120300612,Jelambar Baru,11460,Seberang Tembilahan Barat,29212,2,4,UDRREG
185,TRD2022120300593,Jelambar Baru,11460,Sialang,37352,2,4,UDRREG
186,TRD2022120300626,Jelambar Baru,11460,Takulat,71552,2,4,UDRREG
187,TRD2022120300618,Jelambar Baru,11460,Tambaksari Kidul,53182,2,4,UDRREG
188,TRD2022120300568,Jelambar Baru,11460,Tanjung Ayun Sakti,29124,2,4,UDRREG
189,TRD2022120300573,Jelambar Baru,11460,Tapandullu,91512,2,4,UDRREG
190,TRD2022120300642,Jelambar Baru,11460,Telukwetan,59462,2,4,UDRREG
191,TRD2022120300584,Jelambar Baru,11460,Tempelrejo,57271,2,4,UDRREG
192,TRD2022120300571,Jelambar Baru,11460,Ulunggolaka,93512,2,4,UDRREG
193,TRD2022120300624,Jelambar Baru,11460,Uwuran Satu,95954,2,4,UDRREG
194,TRD2022120503762,Jelambar Baru,11460,Ampenan Selatan,83114,2,4,UDRREG
195,TRD2022120503818,Jelambar Baru,11460,Anduonohu,93231,2,4,UDRREG
196,TRD2022120503794,Jelambar Baru,11460,Api Api,76284,2,4,UDRREG
197,TRD2022120503733,Jelambar Baru,11460,Atep,95694,2,4,UDRREG
198,TRD2022120503791,Jelambar Baru,11460,Aur Kuning,26131,2,4,UDRREG
199,TRD2022120503769,Jelambar Baru,11460,Aur Tajungkang Tengah Sawah,26111,2,4,UDRREG
200,TRD2022120503809,Jelambar Baru,11460,Balandete,93517,2,4,UDRREG
201,TRD2022120503780,Jelambar Baru,11460,Baloi Permai,29431,2,4,UDRREG
202,TRD2022120503764,Jelambar Baru,11460,Bambu Apus,13890,1,2,UDRREG
203,TRD2022120503747,Jelambar Baru,11460,Bandarjo,50517,2,4,UDRREG
204,TRD2022120503805,Jelambar Baru,11460,Bangunharjo,55188,2,4,UDRREG
205,TRD2022120503745,Jelambar Baru,11460,Banjar Balam,29353,2,4,UDRREG
206,TRD2022120503736,Jelambar Baru,11460,Banyuanyar,57137,2,4,UDRREG
207,TRD2022120503822,Jelambar Baru,11460,Bara-Baraya Timur,90143,2,4,UDRREG
208,TRD2022120503797,Jelambar Baru,11460,Bara-Baraya Timur,90143,2,4,UDRREG
209,TRD2022120503761,Jelambar Baru,11460,Bedahan,16519,2,4,UDRREG
210,TRD2022120503796,Jelambar Baru,11460,Bendungan Hilir,10210,1,2,UDRREG
211,TRD2022120503813,Jelambar Baru,11460,Beraban,94473,2,4,UDRREG
212,TRD2022120503808,Jelambar Baru,11460,Binong,40275,2,4,UDRREG
213,TRD2022120503746,Jelambar Baru,11460,Bintara,17134,2,4,UDRREG
214,TRD2022120503783,Jelambar Baru,11460,Binuang Kampung Dalam,25161,2,4,UDRREG
215,TRD2022120503753,Jelambar Baru,11460,Bojong Kulur,16969,2,4,UDRREG
216,TRD2022120503824,Jelambar Baru,11460,Bua Kana,90222,2,4,UDRREG
217,TRD2022120503800,Jelambar Baru,11460,Bua Kana,90222,2,4,UDRREG
218,TRD2022120503748,Jelambar Baru,11460,Bulakan,42426,2,4,UDRREG
219,TRD2022120503770,Jelambar Baru,11460,Bunigeulis,45556,2,4,UDRREG
220,TRD2022120503773,Jelambar Baru,11460,Buntongi,94683,2,4,UDRREG
221,TRD2022120503804,Jelambar Baru,11460,Burangkeng,17155,2,4,UDRREG
222,TRD2022120503784,Jelambar Baru,11460,Cikini,10330,1,2,UDRREG
223,TRD2022120503760,Jelambar Baru,11460,Cilincing,14120,1,2,UDRREG
224,TRD2022120503825,Jelambar Baru,11460,Cilincing,14120,1,2,UDRREG
225,TRD2022120503823,Jelambar Baru,11460,Cipada,40551,2,4,UDRREG
226,TRD2022120503802,Jelambar Baru,11460,Cipete Utara,12150,1,2,UDRREG
227,TRD2022120503752,Jelambar Baru,11460,Ciporang,45514,2,4,UDRREG
228,TRD2022120503777,Jelambar Baru,11460,Cot Teungoh,24112,2,4,UDRREG
229,TRD2022120503776,Jelambar Baru,11460,Duren Sawit,13440,1,2,UDRREG
230,TRD2022120503785,Jelambar Baru,11460,Garuda,40184,2,4,UDRREG
231,TRD2022120503820,Jelambar Baru,11460,Gemantar,57652,2,4,UDRREG
232,TRD2022120503730,Jelambar Baru,11460,Grogol,11450,1,2,UDRREG
233,TRD2022120503768,Jelambar Baru,11460,Gumpang,57169,2,4,UDRREG
234,TRD2022120503815,Jelambar Baru,11460,Gunung Sahari Utara,10720,1,2,UDRREG
235,TRD2022120503743,Jelambar Baru,11460,Hulawa,96181,2,4,UDRREG
236,TRD2022120503756,Jelambar Baru,11460,Jaibaru Timur,84119,2,4,UDRREG
237,TRD2022120503806,Jelambar Baru,11460,Jurang Mangu Barat,15223,2,4,UDRREG
238,TRD2022120503790,Jelambar Baru,11460,Juwok,57263,2,4,UDRREG
239,TRD2022120503763,Jelambar Baru,11460,Kalibaru,16414,2,4,UDRREG
240,TRD2022120503786,Jelambar Baru,11460,Kalideres,11840,1,2,UDRREG
241,TRD2022120503788,Jelambar Baru,11460,Kampung Besar Kota,29312,2,4,UDRREG
242,TRD2022120503819,Jelambar Baru,11460,Kapuk,14470,1,2,UDRREG
243,TRD2022120503744,Jelambar Baru,11460,Karang Anyar Pantai,77111,2,4,UDRREG
244,TRD2022120503816,Jelambar Baru,11460,Karangrejo,59185,2,4,UDRREG
245,TRD2022120503750,Jelambar Baru,11460,Kassa,91253,2,4,UDRREG
246,TRD2022120503826,Jelambar Baru,11460,Kebon Bawang,14320,1,2,UDRREG
247,TRD2022120503732,Jelambar Baru,11460,Kliris,51381,2,4,UDRREG
248,TRD2022120503754,Jelambar Baru,11460,Koja (Utara-Selatan),14210,1,2,UDRREG
249,TRD2022120503741,Jelambar Baru,11460,Laine,95854,2,4,UDRREG
250,TRD2022120503810,Jelambar Baru,11460,Lempake,75118,2,4,UDRREG
251,TRD2022120503787,Jelambar Baru,11460,Lempake,75118,2,4,UDRREG
252,TRD2022120503734,Jelambar Baru,11460,Liluwo,96138,2,4,UDRREG
253,TRD2022120503798,Jelambar Baru,11460,Lolo,76251,2,4,UDRREG
254,TRD2022120503757,Jelambar Baru,11460,Lubuk Basung,26451,2,4,UDRREG
255,TRD2022120503821,Jelambar Baru,11460,Lubuk Tenam,37257,2,4,UDRREG
256,TRD2022120503774,Jelambar Baru,11460,Majasari,44193,2,4,UDRREG
257,TRD2022120503765,Jelambar Baru,11460,Margahayu Selatan,40226,2,4,UDRREG
258,TRD2022120503749,Jelambar Baru,11460,Margajaya,16116,2,4,UDRREG
259,TRD2022120503814,Jelambar Baru,11460,Margalaksana,44181,2,4,UDRREG
260,TRD2022120503812,Jelambar Baru,11460,Mekarmaya,41384,2,4,UDRREG
261,TRD2022120503738,Jelambar Baru,11460,Neusu Aceh,23244,2,4,UDRREG
262,TRD2022120503775,Jelambar Baru,11460,Padang Bindu,31626,2,4,UDRREG
263,TRD2022120503772,Jelambar Baru,11460,Panambangan,45189,2,4,UDRREG
264,TRD2022120503766,Jelambar Baru,11460,Pancoran Mas,16436,2,4,UDRREG
265,TRD2022120503767,Jelambar Baru,11460,Pancoran Mas,16436,2,4,UDRREG
266,TRD2022120503740,Jelambar Baru,11460,Pancuran Kerambil,22511,2,4,UDRREG
267,TRD2022120503742,Jelambar Baru,11460,Perk. Damuli,21457,2,4,UDRREG
268,TRD2022120503817,Jelambar Baru,11460,Pogung,57463,2,4,UDRREG
269,TRD2022120503782,Jelambar Baru,11460,Pondong Baru,76281,2,4,UDRREG
270,TRD2022120503801,Jelambar Baru,11460,Purwadana,41361,2,4,UDRREG
271,TRD2022120503778,Jelambar Baru,11460,Ranjeng,42182,2,4,UDRREG
272,TRD2022120503735,Jelambar Baru,11460,Ranjeng,42182,2,4,UDRREG
273,TRD2022120503737,Jelambar Baru,11460,Rapak Lambur,75511,2,4,UDRREG
274,TRD2022120503807,Jelambar Baru,11460,Rapak Lambur,75511,2,4,UDRREG
275,TRD2022120503795,Jelambar Baru,11460,Sambaliung,77371,2,4,UDRREG
276,TRD2022120503731,Jelambar Baru,11460,Sario Kotabaru,95115,2,4,UDRREG
277,TRD2022120503811,Jelambar Baru,11460,Selumit Pantai,77113,2,4,UDRREG
278,TRD2022120503803,Jelambar Baru,11460,Setiamekar,17111,2,4,UDRREG
279,TRD2022120503792,Jelambar Baru,11460,Simpang Empat,79465,2,4,UDRREG
280,TRD2022120503771,Jelambar Baru,11460,Sirnasari,43173,2,4,UDRREG
281,TRD2022120503758,Jelambar Baru,11460,Sukajawa,35151,2,4,UDRREG
282,TRD2022120503755,Jelambar Baru,11460,Sukarami,31452,2,4,UDRREG
283,TRD2022120503781,Jelambar Baru,11460,Sukarawa,35122,2,4,UDRREG
284,TRD2022120503793,Jelambar Baru,11460,Sukasari,17530,2,4,UDRREG
285,TRD2022120503759,Jelambar Baru,11460,Sukasari,17530,2,4,UDRREG
286,TRD2022120503751,Jelambar Baru,11460,Sumbangrejo,59261,2,4,UDRREG
287,TRD2022120503799,Jelambar Baru,11460,Talang Mulia/Mulya,29355,2,4,UDRREG
288,TRD2022120503739,Jelambar Baru,11460,Tanah Patah,38223,2,4,UDRREG
289,TRD2022120503779,Jelambar Baru,11460,Tlogotirto,58183,2,4,UDRREG
290,TRD2022120503789,Jelambar Baru,11460,West Cengkareng,11730,1,2,UDRREG
291,TRD2022120600987,Jelambar Baru,11460,Abadijaya,16417,2,4,UDRREG
292,TRD2022120601019,Jelambar Baru,11460,Aertembaga Dua (II),95526,2,4,UDRREG
293,TRD2022120600970,Jelambar Baru,11460,Ampenan Selatan,83114,2,4,UDRREG
294,TRD2022120601028,Jelambar Baru,11460,Angke,11330,1,2,UDRREG
295,TRD2022120601021,Jelambar Baru,11460,Anjir Serapat Lama,70564,2,4,UDRREG
296,TRD2022120600976,Jelambar Baru,11460,Bada,84211,2,4,UDRREG
297,TRD2022120601048,Jelambar Baru,11460,Bale Kambang,13530,1,2,UDRREG
298,TRD2022120601055,Jelambar Baru,11460,Baleraksa,53355,2,4,UDRREG
299,TRD2022120600979,Jelambar Baru,11460,Bantar Gebang,43363,2,4,UDRREG
300,TRD2022120601049,Jelambar Baru,11460,Bantarjati,16153,2,4,UDRREG
301,TRD2022120601046,Jelambar Baru,11460,Bantar Kuning,16840,2,4,UDRREG
302,TRD2022120600967,Jelambar Baru,11460,Barabai Darat,71315,2,4,UDRREG
303,TRD2022120601000,Jelambar Baru,11460,Bara-Baraya Timur,90143,2,4,UDRREG
304,TRD2022120600993,Jelambar Baru,11460,Baraya,92351,2,4,UDRREG
305,TRD2022120600969,Jelambar Baru,11460,Barejulat,83511,2,4,UDRREG
306,TRD2022120600997,Jelambar Baru,11460,Baru,74113,2,4,UDRREG
307,TRD2022120600986,Jelambar Baru,11460,Barusari,50245,2,4,UDRREG
308,TRD2022120600999,Jelambar Baru,11460,Barusari,50245,2,4,UDRREG
309,TRD2022120601035,Jelambar Baru,11460,Batu Putih,83365,2,4,UDRREG
310,TRD2022120601020,Jelambar Baru,11460,Bedahan,16519,2,4,UDRREG
311,TRD2022120600992,Jelambar Baru,11460,Beja,86413,2,4,UDRREG
312,TRD2022120600994,Jelambar Baru,11460,Beji,16421,2,4,UDRREG
313,TRD2022120600963,Jelambar Baru,11460,Bengkol,95251,2,4,UDRREG
314,TRD2022120600978,Jelambar Baru,11460,Boneoge,94351,2,4,UDRREG
315,TRD2022120600998,Jelambar Baru,11460,Bugis,77312,2,4,UDRREG
316,TRD2022120601004,Jelambar Baru,11460,Bukit Duri,12840,1,2,UDRREG
317,TRD2022120601016,Jelambar Baru,11460,Bukit Duri,12840,1,2,UDRREG
318,TRD2022120600975,Jelambar Baru,11460,Bukit Pinang,75124,2,4,UDRREG
319,TRD2022120601053,Jelambar Baru,11460,Bukit Raya (Sepaku I),76147,2,4,UDRREG
