No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
30,TRD2022080801963,JNE,60119,60271,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""60119"",""destinationPostalCode"":""60271"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""d90c916042b367e3f1b413fb29c8bab3"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":11000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""8e6793344b562d6f51daa6c3fd384d9d"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":8000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""525087f5df678320b6815f0763dbe4f0"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
31,TRD2022080801995,JNE,60292,60126,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""60292"",""destinationPostalCode"":""60126"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""7933632a2af14075ef5a85d290516421"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":11000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""b3768602f8c84f5b3a8ecffbf237e850"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":8000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""d8578737c774334a8a07824373b8d0dd"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
32,TRD2022080801997,JNE,14450,10640,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""14450"",""destinationPostalCode"":""10640"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""92214ebb1fec00467831477e7a3bde74"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":25000,""rateCode"":""CTCSPS23"",""rateName"":""City to City Super Speed"",""signedKey"":""756695bb616e454f522cd24ca42a0c9d"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":18000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""784cbc19830de140bd1fa5d77ace9c7c"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":10000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""b7a492869e468d97d7468e69a754a08d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
33,TRD2022080803075,JNE,61153,61151,,3,4,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""61153"",""destinationPostalCode"":""61151"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":6,""price"":70000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""c81603e89eee182a8244b76c2dcde1c8"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":17000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""918affb638483b5d7209d01e8def165a"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":6000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""74fd0c313f0a6250ae03806b7e3699a7"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
34,TRD2022080803089,JNE,61153,61124,,3,4,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""61153"",""destinationPostalCode"":""61124"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":6,""price"":70000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""54886d416070f47548c8bac3d3f058b4"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":17000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""b9f97d9f1ef383e03b3b223b5ab332ad"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":6000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""38e9f9e1660c09cb137c19aecbc4a7fc"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
35,TRD2022080803126,JNE,61153,61124,,3,4,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""61153"",""destinationPostalCode"":""61124"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":6,""price"":70000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""54886d416070f47548c8bac3d3f058b4"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":17000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""b9f97d9f1ef383e03b3b223b5ab332ad"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":6000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""38e9f9e1660c09cb137c19aecbc4a7fc"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
36,TRD2022080803233,JNE,61153,61124,,3,4,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""61153"",""destinationPostalCode"":""61124"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":6,""price"":70000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""54886d416070f47548c8bac3d3f058b4"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":17000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""b9f97d9f1ef383e03b3b223b5ab332ad"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":6000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""38e9f9e1660c09cb137c19aecbc4a7fc"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
37,TRD2022080803410,JNE,11460,10210,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""10210"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""6965ecec863f675c5b0b751e20aa47fb"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":25000,""rateCode"":""CTCSPS23"",""rateName"":""City to City Super Speed"",""signedKey"":""f59433e10584e528ad61538a7d0cca03"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":18000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""0eba5ca58cac8d98a2dd800762a6b785"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":10000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""abb061bffd1662f567f44107001130ea"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
38,TRD2022080803401,JNE,11460,10210,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""10210"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""6965ecec863f675c5b0b751e20aa47fb"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":25000,""rateCode"":""CTCSPS23"",""rateName"":""City to City Super Speed"",""signedKey"":""f59433e10584e528ad61538a7d0cca03"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":18000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""0eba5ca58cac8d98a2dd800762a6b785"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":10000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""abb061bffd1662f567f44107001130ea"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
39,TRD2022080803412,JNE,11460,10210,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""10210"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""6965ecec863f675c5b0b751e20aa47fb"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":25000,""rateCode"":""CTCSPS23"",""rateName"":""City to City Super Speed"",""signedKey"":""f59433e10584e528ad61538a7d0cca03"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":18000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""0eba5ca58cac8d98a2dd800762a6b785"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":10000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""abb061bffd1662f567f44107001130ea"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
40,TRD2022080803404,JNE,11460,12840,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""12840"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""ccb333ca462ebe85387ef729ca90c6ea"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":25000,""rateCode"":""CTCSPS23"",""rateName"":""City to City Super Speed"",""signedKey"":""026b6f748c592d133d49c06096c9f084"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":18000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""68e78c263a5e509fdbff3b8f4ded2e02"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":10000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""ae3dab9e6bbc0c32b7b108ef1926026d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
41,TRD2022080803416,JNE,11460,13440,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""13440"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""6623c1e8f9119a7e29bf8d48b78f47b9"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":25000,""rateCode"":""CTCSPS23"",""rateName"":""City to City Super Speed"",""signedKey"":""4854eb6ecafc7d0f014eea9cc8120242"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":18000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""0a2f75566b8c0521ba3af164101d25e2"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":10000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""00c30cb304573c1fb7ec08c7548ad742"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
42,TRD2022080803407,JNE,11460,11450,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""11460"",""destinationPostalCode"":""11450"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""4489c798f388bc17fb1f0686d8eec302"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":25000,""rateCode"":""CTCSPS23"",""rateName"":""City to City Super Speed"",""signedKey"":""4bdaeb2471f225c4d49e6ac07a1c5b8c"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":18000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""611e046bb21c33428f9bb06b3442b9f0"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":10000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""d64a9e08457642a46d60380f8bb1123b"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
43,TRD2022081001548,JNE,60119,60271,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""60119"",""destinationPostalCode"":""60271"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":40000,""rateCode"":""CTCJTR23"",""rateName"":""City to City Trucking"",""signedKey"":""d90c916042b367e3f1b413fb29c8bab3"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":11000,""rateCode"":""CTCYES23"",""rateName"":""City to City Yakin Esok Sampai"",""signedKey"":""8e6793344b562d6f51daa6c3fd384d9d"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":8000,""rateCode"":""CTC23"",""rateName"":""City to City"",""signedKey"":""525087f5df678320b6815f0763dbe4f0"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
