No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
26,TRD2022070200396,Kelapa Dua,15810,Karang Tunggal,74355,5,7,REG23
27,TRD2022070200387,Kelapa Dua,15810,Longori / Langori,93561,1,2,REG23
28,TRD2022070200401,Kelapa Dua,15810,Meral Kota,29664,2,3,REG23
29,TRD2022070200391,Kelapa Dua,15810,Muara Penimbung Ilir,30862,1,2,REG23
30,TRD2022070200392,Kelapa Dua,15810,Nobal,78655,3,6,REG23
31,TRD2022070200384,Kelapa Dua,15810,Pangkalan Jati Baru,16513,5,7,REG23
32,TRD2022070200399,Kelapa Dua,15810,Panjer,80113,5,7,REG23
33,TRD2022070200398,Kelapa Dua,15810,Sario Kotabaru,95115,1,2,REG23
34,TRD2022070200385,Kelapa Dua,15810,Sidangoli Dehe,97752,5,7,REG23
35,TRD2022070200395,Kelapa Dua,15810,Singkalan,61263,2,4,REG23
36,TRD2022070200388,Kelapa Dua,15810,Sukodadi,30154,2,3,REG23
37,TRD2022070200389,Kelapa Dua,15810,Sukosari,66318,1,2,REG23
38,TRD2022070200400,Kelapa Dua,15810,Talang Mulia/Mulya,29355,2,3,REG23
39,TRD2022070200397,Kelapa Dua,15810,Teluk Lingga,75683,5,7,REG23
40,TRD2022070401052,Kelapa Dua,15810,Ahusen,97127,5,7,REG23
41,TRD2022070401055,Kelapa Dua,15810,Anduonohu,93231,1,2,REG23
42,TRD2022070401045,Kelapa Dua,15810,Atabar,99351,10,1,REG23
43,TRD2022070401053,Kelapa Dua,15810,Babura Sunggal,20121,3,5,REG23
44,TRD2022070401042,Kelapa Dua,15810,Bale Kambang,13530,2,3,REG23
45,TRD2022070401047,Kelapa Dua,15810,Batua,90233,3,6,REG23
46,TRD2022070401050,Kelapa Dua,15810,Cinta Damai,20126,2,3,REG23
47,TRD2022070401056,Kelapa Dua,15810,Gebang Putih,60117,5,7,REG23
48,TRD2022070401041,Kelapa Dua,15810,Gemah,50248,1,2,REG23
49,TRD2022070401043,Kelapa Dua,15810,Girian Atas,95544,1,2,REG23
50,TRD2022070401044,Kelapa Dua,15810,Grogol,11450,1,2,REG23
51,TRD2022070401048,Kelapa Dua,15810,Kiri Tana (Kiritana),87114,6,9,REG23
52,TRD2022070401058,Kelapa Dua,15810,Kota Agung,31462,3,6,REG23
53,TRD2022070401051,Kelapa Dua,15810,Madale,94614,2,3,REG23
54,TRD2022070401057,Kelapa Dua,15810,Margo Tani,32366,3,6,REG23
55,TRD2022070401054,Kelapa Dua,15810,Pulau Kampai,20858,1,2,REG23
56,TRD2022070401046,Kelapa Dua,15810,Rapak Lambur,75511,1,2,REG23
57,TRD2022070401049,Kelapa Dua,15810,Sungai Nangka,76114,3,5,REG23
58,TRD2022070401040,Kelapa Dua,15810,Tanjung Merdeka,90225,1,2,REG23
59,TRD2022070401059,Kelapa Dua,15810,Tounkuramber,95616,2,3,REG23
60,TRD2022070500591,Kelapa Dua,15810,Air Itam,33149,2,3,REG23
61,TRD2022070500578,Kelapa Dua,15810,Air Limau,31172,1,2,REG23
62,TRD2022070500625,Kelapa Dua,15810,Alolama,93112,1,2,REG23
63,TRD2022070500573,Kelapa Dua,15810,Ampenan Selatan,83114,3,5,REG23
64,TRD2022070500597,Kelapa Dua,15810,Anaiwoi,93118,2,3,REG23
65,TRD2022070500601,Kelapa Dua,15810,Anduonohu,93231,5,7,REG23
66,TRD2022070500582,Kelapa Dua,15810,Arjosari,65126,1,2,REG23
67,TRD2022070500574,Kelapa Dua,15810,Babalan Kidul,51156,2,3,REG23
68,TRD2022070500599,Kelapa Dua,15810,Babatan,60227,1,2,REG23
69,TRD2022070500571,Kelapa Dua,15810,Bada,84211,3,6,REG23
70,TRD2022070500610,Kelapa Dua,15810,Bagan Hulu,28912,3,6,REG23
71,TRD2022070500575,Kelapa Dua,15810,Baloi Permai,29431,1,2,REG23
72,TRD2022070500565,Kelapa Dua,15810,Banaran,57313,2,3,REG23
73,TRD2022070500586,Kelapa Dua,15810,Banjaragung,42122,3,6,REG23
74,TRD2022070500603,Kelapa Dua,15810,Banjarjo,62115,3,6,REG23
75,TRD2022070500622,Kelapa Dua,15810,Batu Lokong,20585,3,6,REG23
76,TRD2022070500617,Kelapa Dua,15810,Baturiti,82191,5,7,REG23
77,TRD2022070500561,Kelapa Dua,15810,Beji,16421,3,6,REG23
78,TRD2022070500587,Kelapa Dua,15810,Benoa,80361,3,6,REG23
79,TRD2022070500624,Kelapa Dua,15810,Beraban,94473,3,6,REG23
80,TRD2022070500615,Kelapa Dua,15810,Binong,40275,1,2,REG23
81,TRD2022070500598,Kelapa Dua,15810,Bintara Jaya,17136,1,2,REG23
82,TRD2022070500579,Kelapa Dua,15810,Blubuk,52255,1,2,REG23
83,TRD2022070500612,Kelapa Dua,15810,Bulotadaa Barat,96124,2,3,REG23
84,TRD2022070500562,Kelapa Dua,15810,Bulu Tempe,92735,3,6,REG23
85,TRD2022070500577,Kelapa Dua,15810,Cempaka Putih,15411,1,2,REG23
86,TRD2022070500572,Kelapa Dua,15810,Cibinong,16911,3,5,REG23
87,TRD2022070500611,Kelapa Dua,15810,Cibodas,43284,1,2,REG23
88,TRD2022070500590,Kelapa Dua,15810,Dalam Kaum,79462,1,2,REG23
89,TRD2022070500564,Kelapa Dua,15810,Dukuh Kupang,60189,2,3,REG23
90,TRD2022070500596,Kelapa Dua,15810,Durian,95959,1,2,REG23
91,TRD2022070500621,Kelapa Dua,15810,Galung Maloang,91121,3,6,REG23
92,TRD2022070500627,Kelapa Dua,15810,Gamalama,97721,3,6,REG23
93,TRD2022070500616,Kelapa Dua,15810,Gunung Jati,93125,5,7,REG23
94,TRD2022070500609,Kelapa Dua,15810,Jaka Mulya,17146,5,7,REG23
95,TRD2022070500623,Kelapa Dua,15810,Jatimekar,17422,3,6,REG23
96,TRD2022070500628,Kelapa Dua,15810,Joho,64161,2,3,REG23
97,TRD2022070500584,Kelapa Dua,15810,Kampung Besar Kota,29312,3,5,REG23
98,TRD2022070500592,Kelapa Dua,15810,Karta Mulya/Mulia,74172,1,2,REG23
99,TRD2022070500602,Kelapa Dua,15810,Kayu Kapur (Bukit Kayu Kapur),28882,1,2,REG23
100,TRD2022070500563,Kelapa Dua,15810,Kepanjen,64472,1,2,REG23
101,TRD2022070500608,Kelapa Dua,15810,Ketapang,15147,1,2,REG23
102,TRD2022070500576,Kelapa Dua,15810,Kiri Tana (Kiritana),87114,3,6,REG23
103,TRD2022070500569,Kelapa Dua,15810,Korobonde,94966,3,6,REG23
104,TRD2022070500593,Kelapa Dua,15810,Kota Matsum II,20215,3,6,REG23
105,TRD2022070500567,Kelapa Dua,15810,Lendang Nangka,83661,10,1,REG23
106,TRD2022070500620,Kelapa Dua,15810,Lubuk Gadang Utara,27778,3,6,REG23
107,TRD2022070500595,Kelapa Dua,15810,Mamminasae,91215,5,7,REG23
108,TRD2022070500626,Kelapa Dua,15810,Maricaya Selatan,90131,3,5,REG23
109,TRD2022070500604,Kelapa Dua,15810,Padang Maninjau,21455,3,6,REG23
110,TRD2022070500619,Kelapa Dua,15810,Pantai Hurip,17610,2,3,REG23
111,TRD2022070500580,Kelapa Dua,15810,Penyengat Olak,36361,5,7,REG23
112,TRD2022070500581,Kelapa Dua,15810,Ranjeng,42182,3,6,REG23
113,TRD2022070500594,Kelapa Dua,15810,Semboro,68157,3,6,REG23
114,TRD2022070500568,Kelapa Dua,15810,Sisumut,21464,2,3,REG23
115,TRD2022070500589,Kelapa Dua,15810,Sukadana Ilir,34194,1,2,REG23
116,TRD2022070500588,Kelapa Dua,15810,Sukaharja,78813,1,2,REG23
117,TRD2022070500613,Kelapa Dua,15810,Sukodadi,30154,1,2,REG23
118,TRD2022070500585,Kelapa Dua,15810,Sukodadi,30154,3,6,REG23
119,TRD2022070500606,Kelapa Dua,15810,Sukolilo,63161,2,4,REG23
120,TRD2022070500614,Kelapa Dua,15810,Sungai Lakam Barat,29664,1,2,REG23
121,TRD2022070500583,Kelapa Dua,15810,Sungai Nangka,76114,2,3,REG23
122,TRD2022070500605,Kelapa Dua,15810,Sungai Sibam,28292,2,3,REG23
123,TRD2022070500600,Kelapa Dua,15810,Tamantirto,55183,1,2,REG23
124,TRD2022070500570,Kelapa Dua,15810,Tawangagung,65183,2,3,REG23
125,TRD2022070500566,Kelapa Dua,15810,Tebangan Lebak/Lembak,75618,2,3,REG23
126,TRD2022070500607,Kelapa Dua,15810,Teluk Terate,42161,5,7,REG23
127,TRD2022070500618,Kelapa Dua,15810,Wangunharja,40391,1,2,REG23
128,TRD2022070602167,Kelapa Dua,15810,1 Ulu,30257,1,2,REG23
129,TRD2022070602164,Kelapa Dua,15810,36 Ilir,30147,1,2,REG23
130,TRD2022070602161,Kelapa Dua,15810,Abbanuange,90871,5,7,REG23
131,TRD2022070602151,Kelapa Dua,15810,Ancol,14430,1,2,REG23
132,TRD2022070602102,Kelapa Dua,15810,Apela Satu (I),95537,5,7,REG23
133,TRD2022070602165,Kelapa Dua,15810,Asam,33135,1,2,REG23
134,TRD2022070602124,Kelapa Dua,15810,Atabar,99351,6,9,REG23
135,TRD2022070602159,Kelapa Dua,15810,Atakkae,90915,5,7,REG23
136,TRD2022070602146,Kelapa Dua,15810,Bandar Buat (Banda Buek),25231,1,2,REG23
137,TRD2022070602149,Kelapa Dua,15810,Beji,16421,1,2,REG23
138,TRD2022070602108,Kelapa Dua,15810,Bendo,66116,2,3,REG23
139,TRD2022070602122,Kelapa Dua,15810,Beriwit,73911,5,7,REG23
140,TRD2022070602153,Kelapa Dua,15810,Berumbung Baru (Tilan),28671,3,6,REG23
141,TRD2022070602125,Kelapa Dua,15810,Biga,95713,3,5,REG23
142,TRD2022070602120,Kelapa Dua,15810,Bojongsari,45214,2,3,REG23
143,TRD2022070602118,Kelapa Dua,15810,Bukit Datuk,28825,3,6,REG23
144,TRD2022070602110,Kelapa Dua,15810,Bukit Pinang,75124,2,3,REG23
145,TRD2022070602097,Kelapa Dua,15810,Bulak,60124,1,2,REG23
146,TRD2022070602166,Kelapa Dua,15810,Bulakrejo,57551,2,3,REG23
147,TRD2022070602155,Kelapa Dua,15810,Bululawang,65171,3,6,REG23
148,TRD2022070602119,Kelapa Dua,15810,Bulu Tempe,92735,5,7,REG23
149,TRD2022070602128,Kelapa Dua,15810,Bunder,41161,3,6,REG23
150,TRD2022070602154,Kelapa Dua,15810,Cibubur,13720,1,2,REG23
151,TRD2022070602131,Kelapa Dua,15810,Cikeusal Kidul,52263,3,6,REG23
152,TRD2022070602116,Kelapa Dua,15810,Cikole,43113,1,2,REG23
153,TRD2022070602112,Kelapa Dua,15810,Cisimeut,42362,3,6,REG23
154,TRD2022070602148,Kelapa Dua,15810,Citangkil,42441,1,2,REG23
155,TRD2022070602121,Kelapa Dua,15810,Darat Sekip,78117,1,2,REG23
156,TRD2022070602163,Kelapa Dua,15810,Gamalama,97721,2,3,REG23
157,TRD2022070602115,Kelapa Dua,15810,Gogagoman,95715,3,5,REG23
158,TRD2022070602147,Kelapa Dua,15810,Grogol,11450,1,2,REG23
159,TRD2022070602127,Kelapa Dua,15810,Jatisari,40238,1,2,REG23
160,TRD2022070602109,Kelapa Dua,15810,Jrebeng Wetan,67239,1,2,REG23
161,TRD2022070602150,Kelapa Dua,15810,Karangtengah,45575,3,6,REG23
162,TRD2022070602099,Kelapa Dua,15810,Karang Tunggal,74355,5,7,REG23
163,TRD2022070602171,Kelapa Dua,15810,Karang Tunggal,74355,5,7,REG23
164,TRD2022070602169,Kelapa Dua,15810,Kasemen,42162,1,2,REG23
165,TRD2022070602104,Kelapa Dua,15810,Kasunyatan,42191,1,2,REG23
166,TRD2022070602126,Kelapa Dua,15810,Kebon Jeruk,40172,1,2,REG23
167,TRD2022070602174,Kelapa Dua,15810,Kota Matsum II,20215,1,2,REG23
168,TRD2022070602138,Kelapa Dua,15810,Kraton,61262,1,2,REG23
169,TRD2022070602117,Kelapa Dua,15810,Lancang Garam,24351,2,3,REG23
170,TRD2022070602134,Kelapa Dua,15810,Lateri,97231,5,7,REG23
171,TRD2022070602114,Kelapa Dua,15810,Lempake,75118,2,3,REG23
172,TRD2022070602173,Kelapa Dua,15810,Lempake,75118,2,3,REG23
173,TRD2022070602129,Kelapa Dua,15810,Lok Bahu,75125,2,3,REG23
174,TRD2022070602158,Kelapa Dua,15810,Luaan,95614,5,7,REG23
175,TRD2022070602107,Kelapa Dua,15810,Lubuk Kembang,39125,2,3,REG23
176,TRD2022070602123,Kelapa Dua,15810,Luthu Lamweu,23361,3,6,REG23
177,TRD2022070602100,Kelapa Dua,15810,Manaruwi,67153,1,2,REG23
178,TRD2022070602172,Kelapa Dua,15810,Marambun Barat (Marombun Barat),20581,3,6,REG23
179,TRD2022070602106,Kelapa Dua,15810,Margalaksana,44181,3,6,REG23
180,TRD2022070602145,Kelapa Dua,15810,Mekar Jaya,28381,2,3,REG23
181,TRD2022070602105,Kelapa Dua,15810,Melayu Baru,90171,2,3,REG23
182,TRD2022070602157,Kelapa Dua,15810,Nipahkuning,34697,3,6,REG23
183,TRD2022070602132,Kelapa Dua,15810,Palangka,73111,1,2,REG23
184,TRD2022070602098,Kelapa Dua,15810,Panjer,80225,1,2,REG23
185,TRD2022070602156,Kelapa Dua,15810,Pantai Hurip,17610,1,2,REG23
186,TRD2022070602160,Kelapa Dua,15810,Pasar II Prabumulih,31113,2,3,REG23
187,TRD2022070602144,Kelapa Dua,15810,Pengambangan,70237,1,2,REG23
188,TRD2022070602136,Kelapa Dua,15810,Putat Lor,65174,3,6,REG23
189,TRD2022070602170,Kelapa Dua,15810,Rajamawelang (Rajamawellang),90984,5,7,REG23
190,TRD2022070602139,Kelapa Dua,15810,Sabamban,74363,5,7,REG23
191,TRD2022070602135,Kelapa Dua,15810,Sei/Sungai Meriam,75381,5,7,REG23
192,TRD2022070602133,Kelapa Dua,15810,Sekip Jaya,30114,1,2,REG23
193,TRD2022070602141,Kelapa Dua,15810,Sekip Jaya,30114,1,2,REG23
194,TRD2022070602162,Kelapa Dua,15810,Sentul,16810,1,2,REG23
195,TRD2022070602168,Kelapa Dua,15810,Seuneubok Pangou,24458,3,6,REG23
196,TRD2022070602130,Kelapa Dua,15810,Sidangoli Dehe,97752,5,7,REG23
197,TRD2022070602103,Kelapa Dua,15810,Singasari,53161,3,6,REG23
198,TRD2022070602142,Kelapa Dua,15810,Sokogelap,54262,3,6,REG23
199,TRD2022070602152,Kelapa Dua,15810,Sukaharja,78813,3,5,REG23
200,TRD2022070602101,Kelapa Dua,15810,Sukodadi,30154,1,2,REG23
201,TRD2022070602137,Kelapa Dua,15810,Sumpang Binangae,90712,3,5,REG23
202,TRD2022070602143,Kelapa Dua,15810,Sungai Nangka,76114,1,2,REG23
203,TRD2022070602140,Kelapa Dua,15810,Tanjung Kramat,96111,2,3,REG23
204,TRD2022070602111,Kelapa Dua,15810,Tasuk,77352,5,7,REG23
205,TRD2022070602113,Kelapa Dua,15810,Tegallega,16129,1,2,REG23
206,TRD2022070701616,Kelapa Dua,15810,Aertembaga Dua (II),95526,5,7,REG23
207,TRD2022070701611,Kelapa Dua,15810,Ampari Bora,73671,5,7,REG23
208,TRD2022070701584,Kelapa Dua,15810,Arjosari,65126,1,2,REG23
209,TRD2022070701622,Kelapa Dua,15810,Arjosari,65126,1,2,REG23
210,TRD2022070701633,Kelapa Dua,15810,Aur Kuning,26131,2,3,REG23
211,TRD2022070701621,Kelapa Dua,15810,Baloi Permai,29431,1,2,REG23
212,TRD2022070701593,Kelapa Dua,15810,Bandar Agung,34167,3,6,REG23
213,TRD2022070701639,Kelapa Dua,15810,Barabai Darat,71315,3,5,REG23
214,TRD2022070701601,Kelapa Dua,15810,Bara-Baraya Timur,90143,2,3,REG23
215,TRD2022070701638,Kelapa Dua,15810,Barejulat,83511,2,3,REG23
216,TRD2022070701586,Kelapa Dua,15810,Barejulat,83511,2,3,REG23
217,TRD2022070701646,Kelapa Dua,15810,Baru Ilir,76131,1,2,REG23
218,TRD2022070701644,Kelapa Dua,15810,Basirih Selatan,70245,1,2,REG23
219,TRD2022070701603,Kelapa Dua,15810,Batua,90233,2,3,REG23
220,TRD2022070701628,Kelapa Dua,15810,Bekulap,20762,3,6,REG23
221,TRD2022070701581,Kelapa Dua,15810,Bengkol,95251,2,3,REG23
222,TRD2022070701600,Kelapa Dua,15810,Benoa,80361,1,2,REG23
223,TRD2022070701572,Kelapa Dua,15810,Bukit Duri,12840,1,2,REG23
224,TRD2022070701618,Kelapa Dua,15810,Cakung Barat,13910,1,2,REG23
225,TRD2022070701575,Kelapa Dua,15810,Celuk,80582,3,6,REG23
226,TRD2022070701619,Kelapa Dua,15810,Cibaduyut Kidul,40239,1,2,REG23
227,TRD2022070701595,Kelapa Dua,15810,Dalan Naman (Dalam Daman),20772,3,6,REG23
228,TRD2022070701632,Kelapa Dua,15810,Darat Sekip,78117,1,2,REG23
229,TRD2022070701580,Kelapa Dua,15810,Darat Sekip,78117,1,2,REG23
230,TRD2022070701625,Kelapa Dua,15810,Deli Tua,20144,1,2,REG23
231,TRD2022070701589,Kelapa Dua,15810,Dete,84382,3,6,REG23
232,TRD2022070701582,Kelapa Dua,15810,Gebang Putih,60117,1,2,REG23
233,TRD2022070701588,Kelapa Dua,15810,Gemawang,56283,3,6,REG23
234,TRD2022070701579,Kelapa Dua,15810,Gogagoman,95715,3,5,REG23
235,TRD2022070701597,Kelapa Dua,15810,Gunungsari,46256,3,6,REG23
236,TRD2022070701642,Kelapa Dua,15810,Halimpu,45172,3,6,REG23
237,TRD2022070701596,Kelapa Dua,15810,Jawa Tongah,21174,3,6,REG23
238,TRD2022070701614,Kelapa Dua,15810,Jenangan,63454,3,6,REG23
239,TRD2022070701631,Kelapa Dua,15810,Jerukagung,56483,1,2,REG23
240,TRD2022070701629,Kelapa Dua,15810,Karanggondang,50771,3,6,REG23
241,TRD2022070701634,Kelapa Dua,15810,Karangmalang,53353,3,6,REG23
242,TRD2022070701602,Kelapa Dua,15810,Kedungpane,50211,1,2,REG23
243,TRD2022070701594,Kelapa Dua,15810,Kelapa Gading Barat,14240,1,2,REG23
244,TRD2022070701645,Kelapa Dua,15810,Kesepuhan,45114,1,2,REG23
245,TRD2022070701583,Kelapa Dua,15810,Ketapang,67222,1,2,REG23
246,TRD2022070701647,Kelapa Dua,15810,Lau Bakeri,20354,3,6,REG23
247,TRD2022070701620,Kelapa Dua,15810,Lempake,75118,2,3,REG23
248,TRD2022070701598,Kelapa Dua,15810,Lestari,21211,2,3,REG23
249,TRD2022070701587,Kelapa Dua,15810,Manggala,79672,3,5,REG23
250,TRD2022070701591,Kelapa Dua,15810,Medan Krio,20351,3,6,REG23
251,TRD2022070701613,Kelapa Dua,15810,Medan Sinembah,20362,2,3,REG23
252,TRD2022070701627,Kelapa Dua,15810,Mojosari,65163,2,3,REG23
253,TRD2022070701585,Kelapa Dua,15810,Mustika,72272,5,7,REG23
254,TRD2022070701612,Kelapa Dua,15810,Nipah Sendanu,28753,3,6,REG23
255,TRD2022070701626,Kelapa Dua,15810,Olak Kemang,36262,1,2,REG23
256,TRD2022070701604,Kelapa Dua,15810,Pakisan,68272,2,3,REG23
257,TRD2022070701636,Kelapa Dua,15810,Pakuure Kinamang,95355,5,7,REG23
258,TRD2022070701590,Kelapa Dua,15810,Pamandati,93881,5,7,REG23
259,TRD2022070701571,Kelapa Dua,15810,Pempatan,80863,3,6,REG23
260,TRD2022070701574,Kelapa Dua,15810,Penfui,85148,2,3,REG23
261,TRD2022070701649,Kelapa Dua,15810,Perjuangan,22873,10,1,REG23
262,TRD2022070701624,Kelapa Dua,15810,Pohan Jae,22474,2,3,REG23
263,TRD2022070701577,Kelapa Dua,15810,Rambigundam,68152,3,6,REG23
264,TRD2022070701605,Kelapa Dua,15810,Rante Angin,92982,5,7,REG23
265,TRD2022070701606,Kelapa Dua,15810,Sadasari,45462,3,6,REG23
266,TRD2022070701608,Kelapa Dua,15810,Sagulung Kota,29439,1,2,REG23
267,TRD2022070701623,Kelapa Dua,15810,Sambimulyo,68487,3,6,REG23
268,TRD2022070701573,Kelapa Dua,15810,Sei Kerah Hilir II,20233,1,2,REG23
269,TRD2022070701643,Kelapa Dua,15810,Slateng,68196,3,6,REG23
270,TRD2022070701607,Kelapa Dua,15810,Suka Mulya,30958,3,6,REG23
271,TRD2022070701610,Kelapa Dua,15810,Sumber Agung,32361,3,6,REG23
272,TRD2022070701578,Kelapa Dua,15810,Sungai Aua,26572,3,6,REG23
273,TRD2022070701637,Kelapa Dua,15810,Sungai Bambu,14330,1,2,REG23
274,TRD2022070701599,Kelapa Dua,15810,Sungai Lakam Barat,29664,2,3,REG23
275,TRD2022070701576,Kelapa Dua,15810,Tanjungan,61353,1,2,REG23
276,TRD2022070701635,Kelapa Dua,15810,Tanjung Beringin,20357,3,6,REG23
277,TRD2022070701615,Kelapa Dua,15810,Tanjungsari,66126,2,3,REG23
278,TRD2022070701592,Kelapa Dua,15810,Terlangu,30953,3,6,REG23
279,TRD2022070701617,Kelapa Dua,15810,Tumbang Liting,74413,3,5,REG23
280,TRD2022070701640,Kelapa Dua,15810,Tumbang Rungan,73111,1,2,REG23
281,TRD2022070701641,Kelapa Dua,15810,Tumpaan Dua,95352,5,7,REG23
282,TRD2022070701648,Kelapa Dua,15810,Ulee Pata,23235,1,2,REG23
283,TRD2022070701609,Kelapa Dua,15810,Waetuwo,90951,5,7,REG23
284,TRD2022070701630,Kelapa Dua,15810,West Cengkareng,11730,1,2,REG23
285,TRD2022070801177,Kelapa Dua,15810,1 Ulu,30257,1,2,REG23
286,TRD2022070801244,Kelapa Dua,15810,Air Hitam,28983,10,1,REG23
287,TRD2022070801243,Kelapa Dua,15810,Air Itam,33149,1,2,REG23
288,TRD2022070801227,Kelapa Dua,15810,Alue Rambong,24453,3,6,REG23
289,TRD2022070801219,Kelapa Dua,15810,Awak Kawasik,91855,5,7,REG23
290,TRD2022070801241,Kelapa Dua,15810,Bago,66218,2,3,REG23
291,TRD2022070801182,Kelapa Dua,15810,Balandete,93517,3,5,REG23
292,TRD2022070801225,Kelapa Dua,15810,Banaran,57313,2,3,REG23
293,TRD2022070801188,Kelapa Dua,15810,Banjar Kejen,67156,1,2,REG23
294,TRD2022070801236,Kelapa Dua,15810,Banjarsari Wetan,53183,3,6,REG23
295,TRD2022070801240,Kelapa Dua,15810,Banyuanyar,57137,1,2,REG23
296,TRD2022070801229,Kelapa Dua,15810,Basirih Selatan,70245,1,2,REG23
297,TRD2022070801200,Kelapa Dua,15810,Batang Beruh,22212,2,3,REG23
298,TRD2022070801237,Kelapa Dua,15810,Batu Besar,29466,1,2,REG23
299,TRD2022070801239,Kelapa Dua,15810,Beranun Teleden,24582,3,6,REG23
300,TRD2022070801181,Kelapa Dua,15810,Bira,90243,2,3,REG23
301,TRD2022070801179,Kelapa Dua,15810,Buntongi,94683,3,5,REG23
302,TRD2022070801218,Kelapa Dua,15810,Calingcing,43186,3,6,REG23
303,TRD2022070801211,Kelapa Dua,15810,Cempaka,71181,5,7,REG23
304,TRD2022070801178,Kelapa Dua,15810,Cibaduyut Kidul,40239,1,2,REG23
305,TRD2022070801183,Kelapa Dua,15810,Ciporang,45514,2,3,REG23
306,TRD2022070801209,Kelapa Dua,15810,Dangin Puri Kaja,80234,1,2,REG23
307,TRD2022070801233,Kelapa Dua,15810,Donggala Kodi,94226,2,3,REG23
308,TRD2022070801246,Kelapa Dua,15810,Donggala Kodi,94226,2,3,REG23
309,TRD2022070801251,Kelapa Dua,15810,Gamalama,97721,2,3,REG23
310,TRD2022070801220,Kelapa Dua,15810,Garuda,40184,1,2,REG23
311,TRD2022070801253,Kelapa Dua,15810,Genting Tanah,75557,10,1,REG23
312,TRD2022070801216,Kelapa Dua,15810,Harapan Makmur,28992,3,6,REG23
313,TRD2022070801195,Kelapa Dua,15810,Harapan Makmur,28992,3,6,REG23
314,TRD2022070801205,Kelapa Dua,15810,Harapan Makmur,28992,3,6,REG23
315,TRD2022070801234,Kelapa Dua,15810,Hewuli,86115,5,9,REG23
316,TRD2022070801222,Kelapa Dua,15810,Huta Lontung,22476,3,6,REG23
317,TRD2022070801196,Kelapa Dua,15810,Jaten,66155,3,6,REG23
318,TRD2022070801254,Kelapa Dua,15810,Jatibogor,52182,3,6,REG23
319,TRD2022070801223,Kelapa Dua,15810,Kampung Gelgel,80716,3,6,REG23
320,TRD2022070801192,Kelapa Dua,15810,Kawatuna,94233,2,3,REG23
321,TRD2022070801230,Kelapa Dua,15810,Keude Seumot,23672,3,6,REG23
322,TRD2022070801231,Kelapa Dua,15810,Kota Pari,20987,3,6,REG23
323,TRD2022070801256,Kelapa Dua,15810,Kubu Parak Karakah (Dalam),25126,1,2,REG23
324,TRD2022070801235,Kelapa Dua,15810,Labuhan Deli,20254,1,2,REG23
325,TRD2022070801193,Kelapa Dua,15810,Labuhan Ijuk,84381,3,6,REG23
326,TRD2022070801250,Kelapa Dua,15810,Langagon,95752,5,7,REG23
327,TRD2022070801197,Kelapa Dua,15810,Langko,83554,3,6,REG23
328,TRD2022070801204,Kelapa Dua,15810,Lolu Utara,94235,2,3,REG23
329,TRD2022070801255,Kelapa Dua,15810,Lubuk Pandan,25584,3,6,REG23
330,TRD2022070801248,Kelapa Dua,15810,Lunyuk Rea,84373,10,1,REG23
331,TRD2022070801208,Kelapa Dua,15810,Mallusetasi,91111,3,5,REG23
332,TRD2022070801226,Kelapa Dua,15810,Manado Tua Satu,95231,2,3,REG23
