No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
95,ID Express,94974,96266,57000,iDSTD,reguler
96,ID Express,94974,90511,27000,iDSTD,reguler
97,J&T Express,94974,94356,32000,EZ,reguler
98,JNE,94974,94711,22000,REG19,reguler
99,J&T Express,22111,22756,18000,EZ,reguler
100,JNE,31654,30655,15000,OKE19,reguler
101,ID Express,94974,95781,53000,iDSTD,reguler
102,J&T Express,73911,79111,95000,EZ,reguler
103,J&T Express,73911,75683,55000,EZ,reguler
104,J&T Express,31654,29427,34000,EZ,reguler
105,ID Express,94974,91611,32000,iDSTD,reguler
106,J&T Express,31654,25111,34000,EZ,reguler
107,J&T Express,73911,76143,77000,EZ,reguler
108,JNE,94974,94511,28000,REG19,reguler
109,J&T Express,73911,70611,20000,EZ,reguler
110,JNE,31654,33123,29000,OKE19,reguler
111,JNE,31654,32274,20000,OKE19,reguler
112,JNE,31654,30611,15000,OKE19,reguler
113,JNE,31654,30655,15000,OKE19,reguler
114,JNE,31654,34194,36000,OKE19,reguler
115,J&T Express,22111,23711,31000,EZ,reguler
116,ID Express,94974,91611,32000,iDSTD,reguler
117,ID Express,94974,93611,59000,iDSTD,reguler
118,J&T Express,31654,29427,34000,EZ,reguler
119,JNE,31654,34157,36000,OKE19,reguler
120,ID Express,94974,92711,32000,iDSTD,reguler
121,JNE,22111,20511,15000,REG19,reguler
122,JNE,31654,30111,15000,OKE19,reguler
123,J&T Express,73911,71215,21000,EZ,reguler
124,ID Express,94974,91611,32000,iDSTD,reguler
125,JNE,31654,28111,33000,OKE19,reguler
126,J&T Express,22111,28911,41000,EZ,reguler
127,JNE,31654,29511,45000,OKE19,reguler
128,J&T Express,31654,25111,34000,EZ,reguler
129,JNE,22111,20711,15000,REG19,reguler
130,JNE,31654,38571,42000,OKE19,reguler
131,JNE,31654,28411,39000,OKE19,reguler
132,JNE,22111,20111,10000,REG19,reguler
133,JNE,31654,32184,20000,OKE19,reguler
134,J&T Express,22111,22611,18000,EZ,reguler
135,J&T Express,22111,23671,31000,EZ,reguler
136,JNE,31654,32184,20000,OKE19,reguler
137,ID Express,94974,92211,32000,iDSTD,reguler
138,JNE,31654,28383,39000,OKE19,reguler
139,J&T Express,73911,77311,81000,EZ,reguler
140,JNE,22111,22727,15000,REG19,reguler
141,J&T Express,31654,29427,34000,EZ,reguler
142,J&T Express,22111,24261,31000,EZ,reguler
143,JNE,31654,35111,24000,OKE19,reguler
144,JNE,31654,30655,15000,OKE19,reguler
145,ID Express,94974,92111,27000,iDSTD,reguler
146,JNE,22111,20111,10000,REG19,reguler
147,JNE,31654,32184,20000,OKE19,reguler
148,ID Express,94974,96211,57000,iDSTD,reguler
149,J&T Express,73911,71215,21000,EZ,reguler
150,JNE,22111,22811,25000,REG19,reguler
151,J&T Express,73911,70117,12000,EZ,reguler
152,J&T Express,22111,21161,17000,EZ,reguler
153,ID Express,94974,91811,33000,iDSTD,reguler
154,JNE,31654,36611,33000,OKE19,reguler
155,JNE,31654,37481,33000,OKE19,reguler
156,J&T Express,73911,73881,26000,EZ,reguler
157,J&T Express,22111,28811,41000,EZ,reguler
158,J&T Express,31654,22742,61000,EZ,reguler
159,JNE,22111,20111,10000,REG19,reguler
160,JNE,31654,34764,36000,OKE19,reguler
161,J&T Express,22111,20995,15000,EZ,reguler
162,J&T Express,73911,78716,96000,EZ,reguler
163,JNE,31654,33123,29000,OKE19,reguler
164,JNE,31654,34194,36000,OKE19,reguler
165,JNE,31654,28763,45000,OKE19,reguler
166,J&T Express,31654,29427,34000,EZ,reguler
167,JNE,31654,35376,36000,OKE19,reguler
168,ID Express,94974,92111,27000,iDSTD,reguler
169,J&T Express,31654,25111,34000,EZ,reguler
170,JNE,31654,36611,33000,OKE19,reguler
171,JNE,31654,30655,15000,OKE19,reguler
172,ID Express,94974,90111,27000,iDSTD,reguler
173,J&T Express,31654,30911,16000,EZ,reguler
174,JNE,22111,28557,38000,OKE19,reguler
175,JNE,31654,36364,39000,OKE19,reguler
176,ID Express,94974,90511,27000,iDSTD,reguler
177,JNE,31654,33783,35000,OKE19,reguler
178,J&T Express,22111,23671,31000,EZ,reguler
179,ID Express,94974,91611,32000,iDSTD,reguler
180,JNE,31654,30111,15000,OKE19,reguler
181,ID Express,94974,92611,33000,iDSTD,reguler
181,JNE,94974,92611,53000,OKE19,reguler
182,J&T Express,22111,23764,27000,EZ,reguler
183,JNE,31654,32184,20000,OKE19,reguler
184,JNE,31654,37211,39000,OKE19,reguler
185,J&T Express,31654,27211,50000,EZ,reguler
186,J&T Express,73911,73881,26000,EZ,reguler
187,JNE,22111,20111,10000,REG19,reguler
188,ID Express,94974,96211,57000,iDSTD,reguler
189,J&T Express,22111,24111,31000,EZ,reguler
190,JNE,94974,94711,22000,REG19,reguler
191,ID Express,94974,93811,58000,iDSTD,reguler
192,J&T Express,31654,25111,34000,EZ,reguler
193,J&T Express,22111,24786,27000,EZ,reguler
194,JNE,31654,30711,15000,OKE19,reguler
195,J&T Express,22111,24653,31000,EZ,reguler
196,J&T Express,22111,24782,27000,EZ,reguler
197,JNE,94974,94111,28000,REG19,reguler
198,JNE,31654,32274,20000,OKE19,reguler
199,J&T Express,22111,23242,22000,EZ,reguler
200,ID Express,94974,91411,33000,iDSTD,reguler
201,J&T Express,22111,24111,31000,EZ,reguler
202,ID Express,94974,92412,32000,iDSTD,reguler
203,J&T Express,73911,70714,15000,EZ,reguler
204,J&T Express,22111,23711,31000,EZ,reguler
205,J&T Express,73911,73513,36000,EZ,reguler
206,J&T Express,73911,78557,102000,EZ,reguler
207,J&T Express,31654,22742,61000,EZ,reguler
208,JNE,31654,28411,39000,OKE19,reguler
209,JNE,94974,94516,35000,REG19,reguler
210,J&T Express,22111,23242,22000,EZ,reguler
211,J&T Express,22111,21411,18000,EZ,reguler
212,J&T Express,73911,74361,42000,EZ,reguler
213,JNE,22111,22311,15000,REG19,reguler
214,ID Express,94974,95761,67000,iDSTD,reguler
215,JNE,22111,20511,15000,REG19,reguler
216,JNE,22111,21255,15000,REG19,reguler
217,JNE,31654,37211,39000,OKE19,reguler
218,JNE,22111,21211,15000,REG19,reguler
219,J&T Express,73911,73761,33000,EZ,reguler
220,JNE,31654,28411,39000,OKE19,reguler
221,J&T Express,22111,28811,41000,EZ,reguler
222,JNE,31654,34157,36000,OKE19,reguler
223,J&T Express,31654,29427,34000,EZ,reguler
224,ID Express,94974,95781,53000,iDSTD,reguler
225,JNE,31654,35376,36000,OKE19,reguler
226,JNE,31654,34157,36000,OKE19,reguler
227,JNE,31654,28755,45000,OKE19,reguler
228,JNE,22111,22411,15000,REG19,reguler
229,J&T Express,22111,21411,18000,EZ,reguler
230,JNE,31654,30111,15000,OKE19,reguler
231,J&T Express,31654,29427,34000,EZ,reguler
232,ID Express,94974,92711,32000,iDSTD,reguler
233,JNE,31654,36364,39000,OKE19,reguler
234,ID Express,94974,92917,33000,iDSTD,reguler
235,JNE,31654,35611,36000,OKE19,reguler
236,ID Express,94974,95611,53000,iDSTD,reguler
237,JNE,31654,36128,27000,OKE19,reguler
238,J&T Express,31654,25111,34000,EZ,reguler
239,JNE,31654,31311,15000,OKE19,reguler
240,JNE,94974,94561,35000,REG19,reguler
241,JNE,31654,31214,20000,OKE19,reguler
242,JNE,31654,30611,15000,OKE19,reguler
243,JNE,31654,25673,51000,OKE19,reguler
244,J&T Express,22111,22911,18000,EZ,reguler
245,JNE,31654,37311,33000,OKE19,reguler
246,JNE,31654,33123,29000,OKE19,reguler
247,ID Express,94974,92111,27000,iDSTD,reguler
248,J&T Express,73911,70714,15000,EZ,reguler
249,J&T Express,22111,28911,41000,EZ,reguler
250,JNE,31654,30655,15000,OKE19,reguler
251,J&T Express,31654,26257,41000,EZ,reguler
252,J&T Express,73911,75111,32000,EZ,reguler
253,J&T Express,22111,23764,27000,EZ,reguler
254,J&T Express,22111,24413,27000,EZ,reguler
255,ID Express,94974,91561,32000,iDSTD,reguler
256,ID Express,94974,92311,32000,iDSTD,reguler
257,ID Express,94974,94611,28000,iDSTD,reguler
258,JNE,31654,28711,39000,OKE19,reguler
259,J&T Express,73911,72163,22000,EZ,reguler
260,J&T Express,73911,73671,24000,EZ,reguler
261,J&T Express,31654,30911,16000,EZ,reguler
262,JNE,31654,34157,36000,OKE19,reguler
263,JNE,31654,31411,20000,OKE19,reguler
264,JNE,22111,20511,15000,REG19,reguler
265,JNE,94974,94511,28000,REG19,reguler
266,ID Express,94974,93511,58000,iDSTD,reguler
267,JNE,22111,20111,10000,REG19,reguler
268,J&T Express,31654,29662,48000,EZ,reguler
269,JNE,31654,32274,20000,OKE19,reguler
270,ID Express,94974,90111,27000,iDSTD,reguler
271,JNE,31654,34157,36000,OKE19,reguler
272,JNE,31654,30611,15000,OKE19,reguler
273,JNE,31654,29211,39000,OKE19,reguler
274,JNE,31654,37571,39000,OKE19,reguler
275,JNE,31654,28111,33000,OKE19,reguler
276,ID Express,94974,92111,27000,iDSTD,reguler
277,ID Express,94974,95996,53000,iDSTD,reguler
278,JNE,22111,20111,10000,REG19,reguler
279,J&T Express,31654,26164,50000,EZ,reguler
280,J&T Express,22111,28811,41000,EZ,reguler
281,ID Express,94974,90911,32000,iDSTD,reguler
282,JNE,22111,21211,15000,REG19,reguler
283,JNE,31654,30111,15000,OKE19,reguler
284,JNE,31654,34194,36000,OKE19,reguler
285,ID Express,94974,93711,45000,iDSTD,reguler
286,JNE,31654,29319,39000,OKE19,reguler
287,JNE,31654,36128,27000,OKE19,reguler
288,J&T Express,73911,75111,32000,EZ,reguler
289,J&T Express,73911,70815,21000,EZ,reguler
290,ID Express,94974,95811,64000,iDSTD,reguler
291,ID Express,94974,92511,32000,iDSTD,reguler
292,JNE,31654,32274,20000,OKE19,reguler
293,ID Express,94974,92981,32000,iDSTD,reguler
294,JNE,31654,35592,36000,OKE19,reguler
295,JNE,31654,34157,36000,OKE19,reguler
296,J&T Express,31654,25111,34000,EZ,reguler
297,JNE,31654,35611,36000,OKE19,reguler
298,J&T Express,22111,20995,15000,EZ,reguler
299,ID Express,94974,95953,67000,iDSTD,reguler
300,JNE,94974,94881,28000,REG19,reguler
301,JNE,31654,37311,33000,OKE19,reguler
302,J&T Express,31654,26164,50000,EZ,reguler
303,J&T Express,73911,76111,33000,EZ,reguler
304,ID Express,94974,92111,27000,iDSTD,reguler
305,JNE,31654,34157,36000,OKE19,reguler
306,J&T Express,73911,73761,33000,EZ,reguler
307,JNE,22111,23511,38000,OKE19,reguler
308,J&T Express,31654,30911,16000,EZ,reguler
309,JNE,31654,28411,39000,OKE19,reguler
310,J&T Express,22111,24416,27000,EZ,reguler
311,JNE,22111,20511,15000,REG19,reguler
312,JNE,22111,22711,15000,REG19,reguler
313,JNE,94974,94111,28000,REG19,reguler
314,J&T Express,73911,70611,20000,EZ,reguler
315,J&T Express,73911,79111,95000,EZ,reguler
316,J&T Express,73911,73112,29000,EZ,reguler
317,ID Express,94974,95996,53000,iDSTD,reguler
318,ID Express,94974,91611,32000,iDSTD,reguler
319,JNE,31654,28111,33000,OKE19,reguler
320,J&T Express,73911,75111,32000,EZ,reguler
321,JNE,22111,22727,15000,REG19,reguler
322,JNE,31654,29511,45000,OKE19,reguler
323,ID Express,94974,93611,59000,iDSTD,reguler
324,JNE,22111,28557,38000,OKE19,reguler
325,J&T Express,73911,71315,20000,EZ,reguler
326,ID Express,94974,92711,32000,iDSTD,reguler
327,J&T Express,73911,29783,172000,EZ,reguler
328,ID Express,94974,90511,27000,iDSTD,reguler
329,JNE,22111,20811,15000,REG19,reguler
330,J&T Express,22111,21161,17000,EZ,reguler
331,J&T Express,31654,30911,16000,EZ,reguler
332,J&T Express,22111,24476,31000,EZ,reguler
333,JNE,31654,34194,36000,OKE19,reguler
334,J&T Express,73911,75683,55000,EZ,reguler
335,J&T Express,73911,78243,60000,EZ,reguler
336,ID Express,94974,95711,53000,iDSTD,reguler
337,JNE,31654,36514,39000,OKE19,reguler
338,ID Express,94974,90711,33000,iDSTD,reguler
339,J&T Express,73911,75683,55000,EZ,reguler
340,JNE,31654,35592,36000,OKE19,reguler
341,JNE,22111,22861,25000,REG19,reguler
342,J&T Express,73911,72211,20000,EZ,reguler
343,JNE,31654,38612,36000,OKE19,reguler
344,ID Express,94974,90911,32000,iDSTD,reguler
345,J&T Express,22111,23764,27000,EZ,reguler
346,JNE,31654,36611,33000,OKE19,reguler
347,J&T Express,31654,29427,34000,EZ,reguler
348,J&T Express,22111,26311,42000,EZ,reguler
349,JNE,31654,29211,39000,OKE19,reguler
350,JNE,31654,28763,45000,OKE19,reguler
351,JNE,22111,22511,15000,REG19,reguler
352,J&T Express,22111,23764,27000,EZ,reguler
353,JNE,31654,32184,20000,OKE19,reguler
354,J&T Express,31654,26257,41000,EZ,reguler
355,JNE,94974,94511,28000,REG19,reguler
356,JNE,94974,94711,22000,REG19,reguler
357,JNE,31654,28383,39000,OKE19,reguler
358,J&T Express,31654,27681,50000,EZ,reguler
359,JNE,22111,20111,10000,REG19,reguler
360,J&T Express,73911,78619,99000,EZ,reguler
361,JNE,31654,35592,36000,OKE19,reguler
362,J&T Express,73911,70117,12000,EZ,reguler
363,J&T Express,31654,22742,61000,EZ,reguler
364,J&T Express,73911,73513,36000,EZ,reguler
365,JNE,31654,34511,36000,OKE19,reguler
366,J&T Express,31654,27383,50000,EZ,reguler
367,ID Express,94974,92917,33000,iDSTD,reguler
368,JNE,22111,20111,10000,REG19,reguler
369,ID Express,94974,92111,27000,iDSTD,reguler
370,J&T Express,73911,76271,65000,EZ,reguler
371,J&T Express,22111,23711,31000,EZ,reguler
372,J&T Express,73911,76111,33000,EZ,reguler
373,JNE,31654,34157,36000,OKE19,reguler
374,ID Express,94974,92111,27000,iDSTD,reguler
375,JNE,31654,31311,15000,OKE19,reguler
376,ID Express,94974,93411,59000,iDSTD,reguler
377,JNE,22111,20111,10000,REG19,reguler
378,ID Express,94974,95711,53000,iDSTD,reguler
379,JNE,22111,22211,10000,REG19,reguler
380,J&T Express,73911,74361,42000,EZ,reguler
381,JNE,31654,35611,36000,OKE19,reguler
382,JNE,31654,28111,33000,OKE19,reguler
383,J&T Express,22111,22756,18000,EZ,reguler
384,JNE,31654,39115,36000,OKE19,reguler
385,J&T Express,73911,79365,96000,EZ,reguler
386,JNE,31654,34684,36000,OKE19,reguler
387,ID Express,94974,96211,57000,iDSTD,reguler
388,J&T Express,73911,71513,20000,EZ,reguler
389,JNE,31654,28411,39000,OKE19,reguler
390,ID Express,94974,96112,50000,iDSTD,reguler
391,JNE,31654,30611,15000,OKE19,reguler
392,JNE,31654,36514,39000,OKE19,reguler
393,JNE,31654,34611,36000,OKE19,reguler
394,ID Express,94974,92211,32000,iDSTD,reguler
395,JNE,22111,22211,10000,REG19,reguler
396,JNE,94974,94516,35000,REG19,reguler
397,JNE,22111,20511,15000,REG19,reguler
398,JNE,31654,30111,15000,OKE19,reguler
399,JNE,22111,21311,15000,REG19,reguler
400,JNE,31654,35367,36000,OKE19,reguler
401,ID Express,94974,95231,45000,iDSTD,reguler
402,J&T Express,73911,75511,58000,EZ,reguler
403,J&T Express,22111,24382,31000,EZ,reguler
404,ID Express,94974,96362,57000,iDSTD,reguler
405,JNE,31654,34111,30000,OKE19,reguler
406,J&T Express,31654,27211,50000,EZ,reguler
407,JNE,22111,22727,15000,REG19,reguler
408,JNE,31654,31111,20000,OKE19,reguler
409,JNE,31654,28111,33000,OKE19,reguler
410,JNE,22111,22311,15000,REG19,reguler
411,ID Express,94974,91811,33000,iDSTD,reguler
412,JNE,31654,30655,15000,OKE19,reguler
413,J&T Express,22111,24413,27000,EZ,reguler
414,ID Express,94974,90111,27000,iDSTD,reguler
415,J&T Express,31654,22742,61000,EZ,reguler
416,ID Express,94974,94611,28000,iDSTD,reguler
417,JNE,31654,31214,20000,OKE19,reguler
418,JNE,31654,28711,39000,OKE19,reguler
419,J&T Express,22111,24352,27000,EZ,reguler
420,JNE,31654,36514,39000,OKE19,reguler
421,J&T Express,73911,75111,32000,EZ,reguler
422,J&T Express,31654,26164,50000,EZ,reguler
423,JNE,22111,21211,15000,REG19,reguler
424,JNE,22111,22411,15000,REG19,reguler
425,ID Express,94974,93611,59000,iDSTD,reguler
426,JNE,31654,28763,45000,OKE19,reguler
427,ID Express,94974,92711,32000,iDSTD,reguler
428,J&T Express,73911,74511,36000,EZ,reguler
429,ID Express,94974,92711,32000,iDSTD,reguler
430,JNE,31654,30111,15000,OKE19,reguler
431,JNE,31654,34157,36000,OKE19,reguler
432,JNE,31654,28763,45000,OKE19,reguler
433,JNE,22111,21255,15000,REG19,reguler
434,JNE,22111,20511,15000,REG19,reguler
435,JNE,31654,35376,36000,OKE19,reguler
436,JNE,31654,28711,39000,OKE19,reguler
437,J&T Express,31654,27383,50000,EZ,reguler
438,JNE,22111,20711,15000,REG19,reguler
439,ID Express,94974,91992,32000,iDSTD,reguler
440,JNE,31654,30611,15000,OKE19,reguler
441,J&T Express,22111,21455,18000,EZ,reguler
442,J&T Express,31654,26257,41000,EZ,reguler
443,JNE,31654,30711,15000,OKE19,reguler
444,J&T Express,73911,74361,42000,EZ,reguler
445,J&T Express,22111,21411,18000,EZ,reguler
446,JNE,31654,32156,20000,OKE19,reguler
447,JNE,94974,94971,35000,CTC19,reguler
448,J&T Express,22111,22611,18000,EZ,reguler
449,JNE,22111,20811,15000,REG19,reguler
450,JNE,22111,20111,10000,REG19,reguler
451,ID Express,94974,93111,40000,iDSTD,reguler
452,J&T Express,73911,78716,96000,EZ,reguler
453,JNE,31654,35111,24000,OKE19,reguler
454,JNE,31654,28411,39000,OKE19,reguler
455,JNE,31654,31661,15000,CTC19,reguler
456,JNE,22111,20511,15000,REG19,reguler
457,JNE,31654,28763,45000,OKE19,reguler
458,J&T Express,22111,26311,42000,EZ,reguler
459,ID Express,94974,95231,45000,iDSTD,reguler
460,J&T Express,31654,29427,34000,EZ,reguler
461,ID Express,94974,91121,32000,iDSTD,reguler
462,ID Express,94974,95711,53000,iDSTD,reguler
463,JNE,31654,34111,30000,OKE19,reguler
464,ID Express,94974,91311,32000,iDSTD,reguler
465,ID Express,94974,95411,53000,iDSTD,reguler
466,JNE,31654,38118,30000,OKE19,reguler
467,JNE,22111,20811,15000,REG19,reguler
468,JNE,31654,36514,39000,OKE19,reguler
469,J&T Express,73911,75511,58000,EZ,reguler
470,ID Express,94974,92211,32000,iDSTD,reguler
471,J&T Express,73911,74361,42000,EZ,reguler
472,JNE,31654,30111,15000,OKE19,reguler
473,J&T Express,73911,78384,43000,EZ,reguler
474,J&T Express,22111,24382,31000,EZ,reguler
475,JNE,31654,33312,35000,OKE19,reguler
476,JNE,94974,94561,35000,REG19,reguler
477,J&T Express,73911,78557,102000,EZ,reguler
478,JNE,31654,34194,36000,OKE19,reguler
479,JNE,22111,21255,15000,REG19,reguler
480,J&T Express,31654,29427,34000,EZ,reguler
481,J&T Express,22111,22611,18000,EZ,reguler
482,JNE,22111,20511,15000,REG19,reguler
483,J&T Express,73911,76271,65000,EZ,reguler
484,ID Express,94974,93111,40000,iDSTD,reguler
485,JNE,31654,35367,36000,OKE19,reguler
486,JNE,94974,94111,28000,REG19,reguler
487,JNE,22111,22111,7000,CTC19,reguler
488,JNE,31654,29511,45000,OKE19,reguler
489,J&T Express,73911,71153,16000,EZ,reguler
490,JNE,31654,39112,36000,OKE19,reguler
491,ID Express,94974,95611,53000,iDSTD,reguler
492,J&T Express,22111,24261,31000,EZ,reguler
493,JNE,22111,21255,15000,REG19,reguler
494,JNE,31654,30111,15000,OKE19,reguler
495,JNE,31654,34877,36000,OKE19,reguler
496,JNE,31654,30655,15000,OKE19,reguler
497,JNE,31654,34764,36000,OKE19,reguler
498,ID Express,94974,91371,33000,iDSTD,reguler
499,JNE,31654,30711,15000,OKE19,reguler
500,JNE,31654,35592,36000,OKE19,reguler
501,J&T Express,73911,76111,33000,EZ,reguler
502,JNE,31654,34511,36000,OKE19,reguler
503,ID Express,94974,92711,32000,iDSTD,reguler
504,JNE,31654,36514,39000,OKE19,reguler
505,J&T Express,73911,77311,81000,EZ,reguler
506,J&T Express,73911,77311,81000,EZ,reguler
507,JNE,94974,94561,35000,REG19,reguler
508,JNE,31654,35367,36000,OKE19,reguler
509,JNE,31654,36514,39000,OKE19,reguler
510,JNE,31654,28755,45000,OKE19,reguler
511,JNE,31654,38118,30000,OKE19,reguler
512,J&T Express,73911,77311,81000,EZ,reguler
513,J&T Express,22111,24111,31000,EZ,reguler
514,J&T Express,22111,22611,18000,EZ,reguler
515,J&T Express,73911,78852,99000,EZ,reguler
516,JNE,31654,38571,42000,OKE19,reguler
517,J&T Express,73911,79513,96000,EZ,reguler
518,JNE,31654,34388,36000,OKE19,reguler
519,JNE,22111,20511,15000,REG19,reguler
520,ID Express,94974,95611,53000,iDSTD,reguler
521,ID Express,94974,91211,32000,iDSTD,reguler
522,JNE,31654,29511,45000,OKE19,reguler
523,JNE,31654,28711,39000,OKE19,reguler
524,J&T Express,73911,71419,20000,EZ,reguler
525,JNE,22111,22811,25000,REG19,reguler
526,JNE,31654,28711,39000,OKE19,reguler
527,J&T Express,73911,77482,63000,EZ,reguler
528,JNE,22111,20511,15000,REG19,reguler
529,JNE,22111,21255,15000,REG19,reguler
530,JNE,31654,33123,29000,OKE19,reguler
531,ID Express,94974,92111,27000,iDSTD,reguler
532,JNE,31654,30655,15000,OKE19,reguler
533,J&T Express,22111,28911,41000,EZ,reguler
534,ID Express,94974,93111,40000,iDSTD,reguler
535,ID Express,94974,90611,32000,iDSTD,reguler
536,JNE,22111,20111,10000,REG19,reguler
537,JNE,31654,37162,39000,OKE19,reguler
538,J&T Express,31654,29427,34000,EZ,reguler
539,J&T Express,73911,79365,96000,EZ,reguler
540,ID Express,94974,90111,27000,iDSTD,reguler
541,J&T Express,73911,76111,33000,EZ,reguler
542,J&T Express,31654,27211,50000,EZ,reguler
543,J&T Express,22111,24581,31000,EZ,reguler
544,ID Express,94974,93671,59000,iDSTD,reguler
545,J&T Express,31654,29427,34000,EZ,reguler
546,J&T Express,73911,75111,32000,EZ,reguler
547,JNE,31654,36514,39000,OKE19,reguler
548,JNE,31654,34157,36000,OKE19,reguler
549,J&T Express,31654,29111,43000,EZ,reguler
550,JNE,22111,20511,15000,REG19,reguler
551,J&T Express,22111,24311,27000,EZ,reguler
552,J&T Express,22111,24111,31000,EZ,reguler
553,JNE,31654,38612,36000,OKE19,reguler
554,JNE,31654,33214,35000,OKE19,reguler
555,JNE,31654,35111,24000,OKE19,reguler
556,J&T Express,73911,72211,20000,EZ,reguler
557,ID Express,94974,90111,27000,iDSTD,reguler
558,J&T Express,73911,72163,22000,EZ,reguler
559,JNE,22111,22211,10000,REG19,reguler
560,JNE,31654,36514,39000,OKE19,reguler
561,JNE,31654,34194,36000,OKE19,reguler
562,J&T Express,73911,78557,102000,EZ,reguler
563,ID Express,94974,92711,32000,iDSTD,reguler
564,J&T Express,31654,25111,34000,EZ,reguler
565,J&T Express,73911,73513,36000,EZ,reguler
