No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
194,JNE,31654,28763,45000,OKE19,reguler
195,JNE,22111,20111,10000,REG19,reguler
196,ID Express,94974,93711,45000,iDSTD,reguler
197,J&T Express,73911,75511,58000,EZ,reguler
198,J&T Express,22111,23711,31000,EZ,reguler
199,JNE,22111,21211,15000,REG19,reguler
200,JNE,31654,28111,33000,OKE19,reguler
201,J&T Express,22111,24651,31000,EZ,reguler
202,JNE,22111,22711,15000,REG19,reguler
203,J&T Express,73911,78113,60000,EZ,reguler
204,JNE,31654,35367,36000,OKE19,reguler
205,J&T Express,73911,74872,37000,EZ,reguler
206,J&T Express,73911,73112,29000,EZ,reguler
207,ID Express,94974,93791,59000,iDSTD,reguler
208,JNE,94974,94561,35000,REG19,reguler
209,J&T Express,22111,20995,15000,EZ,reguler
210,J&T Express,22111,28911,41000,EZ,reguler
211,ID Express,94974,92311,32000,iDSTD,reguler
212,J&T Express,73911,72211,20000,EZ,reguler
213,JNE,31654,30611,15000,OKE19,reguler
214,JNE,31654,30611,15000,OKE19,reguler
215,JNE,31654,28111,33000,OKE19,reguler
216,ID Express,94974,90111,27000,iDSTD,reguler
217,ID Express,94974,92111,27000,iDSTD,reguler
218,JNE,31654,30111,15000,OKE19,reguler
219,JNE,22111,20811,15000,REG19,reguler
220,JNE,31654,31411,20000,OKE19,reguler
221,J&T Express,73911,72163,22000,EZ,reguler
222,ID Express,94974,92711,32000,iDSTD,reguler
223,J&T Express,73911,78384,43000,EZ,reguler
224,ID Express,94974,92981,32000,iDSTD,reguler
225,JNE,22111,20811,15000,REG19,reguler
226,J&T Express,31654,33411,40000,EZ,reguler
227,JNE,31654,33783,35000,OKE19,reguler
228,ID Express,94974,96254,58000,iDSTD,reguler
229,JNE,94974,94711,22000,REG19,reguler
230,JNE,22111,28557,38000,OKE19,reguler
231,JNE,31654,28111,33000,OKE19,reguler
232,J&T Express,73911,75765,62000,EZ,reguler
233,J&T Express,22111,24581,31000,EZ,reguler
234,ID Express,94974,91992,32000,iDSTD,reguler
235,ID Express,94974,91811,33000,iDSTD,reguler
236,ID Express,94974,92981,32000,iDSTD,reguler
237,J&T Express,73911,73712,28000,EZ,reguler
238,ID Express,94974,92981,32000,iDSTD,reguler
239,JNE,31654,34157,36000,OKE19,reguler
240,J&T Express,31654,27383,50000,EZ,reguler
241,ID Express,94974,92711,32000,iDSTD,reguler
242,JNE,31654,30655,15000,OKE19,reguler
243,JNE,31654,28711,39000,OKE19,reguler
244,JNE,31654,36514,39000,OKE19,reguler
245,JNE,31654,27511,51000,OKE19,reguler
246,JNE,31654,34194,36000,OKE19,reguler
247,J&T Express,31654,27381,50000,EZ,reguler
248,JNE,31654,38711,42000,OKE19,reguler
249,ID Express,94974,92611,33000,iDSTD,reguler
250,ID Express,94974,95862,64000,iDSTD,reguler
251,JNE,31654,28763,45000,OKE19,reguler
252,ID Express,94974,91311,32000,iDSTD,reguler
253,JNE,31654,31512,20000,OKE19,reguler
254,JNE,22111,20811,15000,REG19,reguler
255,JNE,31654,30111,15000,OKE19,reguler
256,JNE,31654,28763,45000,OKE19,reguler
257,JNE,22111,21464,15000,REG19,reguler
258,JNE,31654,29319,39000,OKE19,reguler
259,JNE,31654,37311,33000,OKE19,reguler
260,ID Express,94974,90111,27000,iDSTD,reguler
261,ID Express,94974,92917,33000,iDSTD,reguler
262,J&T Express,22111,24653,31000,EZ,reguler
263,JNE,31654,38375,42000,OKE19,reguler
264,J&T Express,31654,29662,48000,EZ,reguler
265,JNE,31654,34511,36000,OKE19,reguler
266,JNE,31654,30111,15000,OKE19,reguler
267,J&T Express,31654,30911,16000,EZ,reguler
268,J&T Express,22111,22756,18000,EZ,reguler
269,ID Express,94974,93753,58000,iDSTD,reguler
270,JNE,31654,35611,36000,OKE19,reguler
271,J&T Express,31654,30911,16000,EZ,reguler
272,J&T Express,31654,29427,34000,EZ,reguler
273,JNE,22111,20111,10000,REG19,reguler
274,JNE,22111,21255,15000,REG19,reguler
275,JNE,31654,28763,45000,OKE19,reguler
276,JNE,31654,38878,42000,OKE19,reguler
277,JNE,22111,20111,10000,REG19,reguler
278,J&T Express,31654,25111,34000,EZ,reguler
279,JNE,31654,33684,41000,OKE19,reguler
280,ID Express,94974,90611,32000,iDSTD,reguler
281,ID Express,94974,90511,27000,iDSTD,reguler
282,J&T Express,22111,21455,18000,EZ,reguler
283,J&T Express,31654,29111,43000,EZ,reguler
284,J&T Express,73911,76111,33000,EZ,reguler
285,JNE,22111,21464,15000,REG19,reguler
286,J&T Express,31654,26164,50000,EZ,reguler
287,J&T Express,22111,24651,31000,EZ,reguler
288,JNE,31654,34157,36000,OKE19,reguler
289,JNE,31654,31311,15000,OKE19,reguler
290,J&T Express,31654,26164,50000,EZ,reguler
291,JNE,31654,30111,15000,OKE19,reguler
292,JNE,31654,30111,15000,OKE19,reguler
293,ID Express,94974,90511,27000,iDSTD,reguler
294,JNE,94974,94111,28000,REG19,reguler
295,JNE,22111,20111,10000,REG19,reguler
296,ID Express,94974,90811,32000,iDSTD,reguler
297,JNE,31654,30655,15000,OKE19,reguler
298,JNE,31654,34157,36000,OKE19,reguler
299,JNE,31654,33312,35000,OKE19,reguler
300,JNE,31654,32184,20000,OKE19,reguler
301,J&T Express,22111,22911,18000,EZ,reguler
302,ID Express,94974,92711,32000,iDSTD,reguler
303,JNE,31654,36514,39000,OKE19,reguler
304,J&T Express,31654,26164,50000,EZ,reguler
305,J&T Express,31654,26257,41000,EZ,reguler
306,J&T Express,22111,28911,41000,EZ,reguler
307,J&T Express,73911,79365,96000,EZ,reguler
308,JNE,31654,30111,15000,OKE19,reguler
309,ID Express,94974,93562,58000,iDSTD,reguler
310,J&T Express,22111,20995,15000,EZ,reguler
311,J&T Express,73911,74161,45000,EZ,reguler
312,J&T Express,22111,24476,31000,EZ,reguler
313,J&T Express,22111,22911,18000,EZ,reguler
314,J&T Express,73911,72163,22000,EZ,reguler
315,J&T Express,73911,78611,99000,EZ,reguler
316,ID Express,94974,95231,45000,iDSTD,reguler
317,J&T Express,22111,23671,31000,EZ,reguler
318,ID Express,94974,92111,27000,iDSTD,reguler
319,JNE,22111,21464,15000,REG19,reguler
320,J&T Express,31654,33411,40000,EZ,reguler
321,ID Express,94974,95711,53000,iDSTD,reguler
322,JNE,22111,21255,15000,REG19,reguler
323,JNE,22111,20511,15000,REG19,reguler
324,JNE,31654,34877,36000,OKE19,reguler
325,ID Express,94974,92917,33000,iDSTD,reguler
326,ID Express,94974,93111,40000,iDSTD,reguler
327,JNE,31654,31411,20000,OKE19,reguler
328,ID Express,94974,91811,33000,iDSTD,reguler
329,JNE,31654,35611,36000,OKE19,reguler
330,JNE,22111,20111,10000,REG19,reguler
331,JNE,31654,35111,24000,OKE19,reguler
332,J&T Express,73911,70611,20000,EZ,reguler
333,JNE,94974,94511,28000,REG19,reguler
334,JNE,22111,20111,10000,REG19,reguler
335,JNE,31654,28383,39000,OKE19,reguler
336,JNE,22111,21111,15000,REG19,reguler
337,JNE,31654,28383,39000,OKE19,reguler
338,J&T Express,22111,24511,31000,EZ,reguler
339,JNE,31654,34194,36000,OKE19,reguler
340,J&T Express,73911,72163,22000,EZ,reguler
341,J&T Express,73911,77211,64000,EZ,reguler
342,J&T Express,94974,93572,59000,EZ,reguler
343,J&T Express,31654,25111,34000,EZ,reguler
344,ID Express,94974,91211,32000,iDSTD,reguler
345,JNE,22111,22211,10000,REG19,reguler
346,J&T Express,73911,75511,58000,EZ,reguler
347,J&T Express,22111,23242,22000,EZ,reguler
348,JNE,22111,22874,25000,REG19,reguler
349,JNE,31654,30711,15000,OKE19,reguler
350,JNE,22111,22711,15000,REG19,reguler
351,J&T Express,22111,23681,31000,EZ,reguler
352,J&T Express,22111,21161,17000,EZ,reguler
353,JNE,31654,30111,15000,OKE19,reguler
354,JNE,22111,20511,15000,REG19,reguler
355,JNE,31654,35111,24000,OKE19,reguler
356,J&T Express,73911,77111,36000,EZ,reguler
357,JNE,31654,36611,33000,OKE19,reguler
358,JNE,22111,20111,10000,REG19,reguler
359,ID Express,94974,93761,59000,iDSTD,reguler
360,J&T Express,73911,70815,21000,EZ,reguler
361,JNE,31654,35592,36000,OKE19,reguler
362,JNE,22111,20811,15000,REG19,reguler
363,JNE,31654,35592,36000,OKE19,reguler
364,J&T Express,31654,27111,41000,EZ,reguler
365,JNE,22111,21255,15000,REG19,reguler
366,J&T Express,31654,27383,50000,EZ,reguler
367,J&T Express,73911,73761,33000,EZ,reguler
368,JNE,94974,94971,35000,CTC19,reguler
369,J&T Express,73911,70611,20000,EZ,reguler
370,J&T Express,31654,27111,41000,EZ,reguler
371,JNE,31654,30711,15000,OKE19,reguler
372,ID Express,94974,95231,45000,iDSTD,reguler
373,ID Express,94974,93562,58000,iDSTD,reguler
374,JNE,31654,30111,15000,OKE19,reguler
375,JNE,31654,30655,15000,OKE19,reguler
376,J&T Express,22111,23242,22000,EZ,reguler
377,J&T Express,73911,75511,58000,EZ,reguler
378,ID Express,94974,96112,50000,iDSTD,reguler
379,ID Express,94974,92711,32000,iDSTD,reguler
380,J&T Express,31654,25511,41000,EZ,reguler
381,J&T Express,31654,26257,41000,EZ,reguler
382,JNE,31654,29211,39000,OKE19,reguler
383,JNE,31654,30611,15000,OKE19,reguler
384,ID Express,94974,95511,53000,iDSTD,reguler
385,J&T Express,22111,24416,27000,EZ,reguler
386,JNE,22111,20111,10000,REG19,reguler
387,J&T Express,73911,79465,99000,EZ,reguler
388,JNE,31654,28383,39000,OKE19,reguler
389,J&T Express,22111,28911,41000,EZ,reguler
390,J&T Express,22111,28811,41000,EZ,reguler
391,J&T Express,22111,22756,18000,EZ,reguler
392,J&T Express,73911,78611,99000,EZ,reguler
393,JNE,31654,34511,36000,OKE19,reguler
394,J&T Express,22111,23242,22000,EZ,reguler
395,JNE,31654,29319,39000,OKE19,reguler
396,JNE,22111,22411,15000,REG19,reguler
397,JNE,22111,20111,10000,REG19,reguler
398,ID Express,94974,92311,32000,iDSTD,reguler
399,J&T Express,73911,70117,12000,EZ,reguler
400,J&T Express,73911,78557,102000,EZ,reguler
401,JNE,31654,35111,24000,OKE19,reguler
402,J&T Express,31654,25111,34000,EZ,reguler
403,J&T Express,31654,29111,43000,EZ,reguler
404,JNE,31654,30111,15000,OKE19,reguler
405,JNE,31654,28411,39000,OKE19,reguler
406,J&T Express,31654,25111,34000,EZ,reguler
407,J&T Express,22111,24651,31000,EZ,reguler
408,J&T Express,31654,29427,34000,EZ,reguler
409,J&T Express,73911,79365,96000,EZ,reguler
410,J&T Express,22111,21161,17000,EZ,reguler
411,ID Express,94974,91411,33000,iDSTD,reguler
412,J&T Express,31654,29662,48000,EZ,reguler
413,J&T Express,22111,20995,15000,EZ,reguler
414,J&T Express,31654,29427,34000,EZ,reguler
415,ID Express,94974,92611,33000,iDSTD,reguler
416,J&T Express,31654,29427,34000,EZ,reguler
417,ID Express,94974,94611,28000,iDSTD,reguler
418,ID Express,94974,95781,53000,iDSTD,reguler
419,JNE,31654,28711,39000,OKE19,reguler
420,JNE,31654,28111,33000,OKE19,reguler
421,ID Express,94974,95711,53000,iDSTD,reguler
422,JNE,31654,37311,33000,OKE19,reguler
423,J&T Express,22111,21411,18000,EZ,reguler
424,JNE,31654,32274,20000,OKE19,reguler
425,JNE,31654,28383,39000,OKE19,reguler
426,JNE,22111,20111,10000,REG19,reguler
427,J&T Express,73911,76111,33000,EZ,reguler
428,J&T Express,94974,93572,59000,EZ,reguler
429,ID Express,94974,91121,32000,iDSTD,reguler
430,J&T Express,22111,24311,27000,EZ,reguler
431,JNE,22111,22711,15000,REG19,reguler
432,JNE,22111,22511,15000,REG19,reguler
433,ID Express,94974,93111,40000,iDSTD,reguler
434,J&T Express,73911,77111,36000,EZ,reguler
435,JNE,31654,29211,39000,OKE19,reguler
436,JNE,22111,20811,15000,REG19,reguler
437,JNE,31654,31511,20000,OKE19,reguler
438,JNE,22111,22111,7000,CTC19,reguler
439,J&T Express,31654,25582,50000,EZ,reguler
440,J&T Express,31654,30911,16000,EZ,reguler
441,J&T Express,31654,31611,13000,EZ,reguler
442,J&T Express,31654,25111,34000,EZ,reguler
443,J&T Express,73911,70714,15000,EZ,reguler
444,J&T Express,73911,74511,36000,EZ,reguler
445,ID Express,94974,92211,32000,iDSTD,reguler
446,J&T Express,73911,74872,37000,EZ,reguler
447,JNE,22111,20511,15000,REG19,reguler
448,J&T Express,31654,25511,41000,EZ,reguler
449,ID Express,94974,91853,33000,iDSTD,reguler
450,JNE,31654,28411,39000,OKE19,reguler
451,J&T Express,22111,28911,41000,EZ,reguler
452,J&T Express,73911,71315,20000,EZ,reguler
453,J&T Express,73911,70611,20000,EZ,reguler
454,JNE,22111,20811,15000,REG19,reguler
455,ID Express,94974,93711,45000,iDSTD,reguler
456,J&T Express,31654,25582,50000,EZ,reguler
457,J&T Express,31654,25111,34000,EZ,reguler
458,ID Express,94974,93562,58000,iDSTD,reguler
459,J&T Express,22111,22611,18000,EZ,reguler
460,JNE,31654,34511,36000,OKE19,reguler
461,J&T Express,73911,74161,45000,EZ,reguler
462,JNE,31654,31512,20000,OKE19,reguler
463,J&T Express,31654,26164,50000,EZ,reguler
464,JNE,22111,20111,10000,REG19,reguler
465,ID Express,94974,91361,33000,iDSTD,reguler
466,JNE,31654,35592,36000,OKE19,reguler
467,ID Express,94974,92111,27000,iDSTD,reguler
468,J&T Express,73911,70815,21000,EZ,reguler
469,J&T Express,73911,75511,58000,EZ,reguler
470,JNE,31654,34611,36000,OKE19,reguler
471,J&T Express,73911,75311,38000,EZ,reguler
472,JNE,31654,31661,15000,CTC19,reguler
473,JNE,22111,20111,10000,REG19,reguler
474,ID Express,94974,95811,64000,iDSTD,reguler
475,ID Express,94974,93711,45000,iDSTD,reguler
476,J&T Express,31654,25111,34000,EZ,reguler
477,JNE,22111,21464,15000,REG19,reguler
478,JNE,94974,94561,35000,REG19,reguler
479,JNE,31654,35367,36000,OKE19,reguler
480,ID Express,94974,93611,59000,iDSTD,reguler
481,JNE,22111,20111,10000,REG19,reguler
482,ID Express,94974,92211,32000,iDSTD,reguler
483,J&T Express,73911,78873,96000,EZ,reguler
484,ID Express,94974,91512,32000,iDSTD,reguler
485,ID Express,94974,93111,40000,iDSTD,reguler
486,J&T Express,22111,24184,31000,EZ,reguler
487,J&T Express,22111,24382,31000,EZ,reguler
488,ID Express,94974,95711,53000,iDSTD,reguler
489,J&T Express,73911,74161,45000,EZ,reguler
490,J&T Express,73911,78716,96000,EZ,reguler
491,JNE,31654,37311,33000,OKE19,reguler
492,JNE,31654,35592,36000,OKE19,reguler
493,J&T Express,22111,24511,31000,EZ,reguler
494,JNE,22111,21111,15000,REG19,reguler
495,ID Express,94974,90111,27000,iDSTD,reguler
496,JNE,31654,30111,15000,OKE19,reguler
497,ID Express,94974,94362,31000,iDSTD,reguler
498,ID Express,94974,92511,32000,iDSTD,reguler
499,J&T Express,22111,23711,31000,EZ,reguler
500,JNE,22111,20811,15000,REG19,reguler
