No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,nameKelurahan,namaKecamatan,namaKota,provinceName
531,Kota Bandung,40135,-6.1341,106.8325,41172,Cidahu,Pasawahan,Purwakarta,Jawa Barat
532,Kota Bandung,40135,-6.1341,106.8325,41113,Cipaisan,Purwakarta,Purwakarta,Jawa Barat
533,Kota Bandung,40135,-6.1341,106.8325,41116,Ciririp,Sukasari,Purwakarta,Jawa Barat
534,Kota Bandung,40135,-6.1341,106.8325,41213,Cigadung,Subang,Subang,Jawa Barat
535,Kota Bandung,40135,-6.1341,106.8325,41271,Batusari,Dawuan,Subang,Jawa Barat
536,Kota Bandung,40135,-6.1341,106.8325,41253,Binong,Binong,Subang,Jawa Barat
537,Kota Bandung,40135,-6.1341,106.8325,41259,Blanakan,Blanakan,Subang,Jawa Barat
538,Kota Bandung,40135,-6.1341,106.8325,41256,Ciasembaru,Ciasem,Subang,Jawa Barat
539,Kota Bandung,40135,-6.1341,106.8325,41281,Ciater,Ciater,Subang,Jawa Barat
540,Kota Bandung,40135,-6.1341,106.8325,41285,Cibalandong Jaya,Cibogo,Subang,Jawa Barat
541,Kota Bandung,40135,-6.1341,106.8325,41286,Bantarsari,Cijambe,Subang,Jawa Barat
542,Kota Bandung,40135,-6.1341,106.8325,41253,Cikaum Barat,Cikaum,Subang,Jawa Barat
543,Kota Bandung,40135,-6.1341,106.8325,41272,Cimayasari,Cipeundeuy,Subang,Jawa Barat
544,Kota Bandung,40135,-6.1341,106.8325,41257,Jati,Cipunagara,Subang,Jawa Barat
545,Kota Bandung,40135,-6.1341,106.8325,41283,Cupunagara,Cisalak,Subang,Jawa Barat
546,Kota Bandung,40135,-6.1341,106.8325,41258,Compreng,Compreng,Subang,Jawa Barat
547,Kota Bandung,40135,-6.1341,106.8325,41281,Bunihayu,Jalancagak,Subang,Jawa Barat
548,Kota Bandung,40135,-6.1341,106.8325,41271,Banggalamulya,Kalijati,Subang,Jawa Barat
549,Kota Bandung,40135,-6.1341,106.8325,41283,Bojongloa,Kasomalang,Subang,Jawa Barat
550,Kota Bandung,40135,-6.1341,106.8325,41254,Bobos,Legonkulon,Subang,Jawa Barat
551,Kota Bandung,40135,-6.1341,106.8325,41252,Gambarsari,Pagaden,Subang,Jawa Barat
552,Kota Bandung,40135,-6.1341,106.8325,41252,Bendungan,Pagaden Barat,Subang,Jawa Barat
553,Kota Bandung,40135,-6.1341,106.8325,41254,Bongas,Pamanukan,Subang,Jawa Barat
554,Kota Bandung,40135,-6.1341,106.8325,41263,Ciberes,Patokbeusi,Subang,Jawa Barat
555,Kota Bandung,40135,-6.1341,106.8325,41255,Bojongjaya,Pusakajaya,Subang,Jawa Barat
556,Kota Bandung,40135,-6.1341,106.8325,41255,Gempol,Pusakanagara,Subang,Jawa Barat
557,Kota Bandung,40135,-6.1341,106.8325,41282,Cicadas,Sagalaherang,Subang,Jawa Barat
558,Kota Bandung,40135,-6.1341,106.8325,41282,Cijengkol,Serangpanjang,Subang,Jawa Barat
559,Kota Bandung,40135,-6.1341,106.8325,41253,Bojonegara,Tambakdahan,Subang,Jawa Barat
560,Kota Bandung,40135,-6.1341,106.8325,41284,Buniara,Tanjungsiang,Subang,Jawa Barat
561,Kota Bandung,40135,-6.1341,106.8325,41262,Balebandung Jaya,Pabuaran,Subang,Jawa Barat
562,Kota Bandung,40135,-6.1341,106.8325,41261,Belendung (Blendung),Purwadadi,Subang,Jawa Barat
563,Kota Bandung,40135,-6.1341,106.8325,41254,Anggasari,Sukasari,Subang,Jawa Barat
564,Kota Bandung,40135,-6.1341,106.8325,43166,Jayaraksa,Baros,Sukabumi Kota,Jawa Barat
565,Kota Bandung,40135,-6.1341,106.8325,43113,Cikole,Cikole,Sukabumi Kota,Jawa Barat
566,Kota Bandung,40135,-6.1341,106.8325,43141,Tipar,Citamiang,Sukabumi Kota,Jawa Barat
567,Kota Bandung,40135,-6.1341,106.8325,43122,Karamat,Gunung Puyuh,Sukabumi Kota,Jawa Barat
568,Kota Bandung,40135,-6.1341,106.8325,43134,Cipanengah,Lembursitu,Sukabumi Kota,Jawa Barat
569,Kota Bandung,40135,-6.1341,106.8325,43135,Sukakarya,Warudoyong,Sukabumi Kota,Jawa Barat
570,Kota Bandung,40135,-6.1341,106.8325,43162,Sindangpalay,Cibeureum,Sukabumi Kota,Jawa Barat
571,Kota Bandung,40135,-6.1341,106.8325,45392,Bojongloa,Buahdua,Sumedang,Jawa Barat
572,Kota Bandung,40135,-6.1341,106.8325,45375,Cibugel,Cibugel,Sumedang,Jawa Barat
573,Kota Bandung,40135,-6.1341,106.8325,45353,Cibeureum Kulon,Cimalaka,Sumedang,Jawa Barat
574,Kota Bandung,40135,-6.1341,106.8325,45364,Cihanjuang,Cimanggung,Sumedang,Jawa Barat
575,Kota Bandung,40135,-6.1341,106.8325,45363,Cigintung,Cisitu,Sumedang,Jawa Barat
576,Kota Bandung,40135,-6.1341,106.8325,45391,Babakan Asem,Conggeang,Sumedang,Jawa Barat
577,Kota Bandung,40135,-6.1341,106.8325,45372,Cieunteung,Darmaraja,Sumedang,Jawa Barat
578,Kota Bandung,40135,-6.1341,106.8325,45356,Cikondang,Ganeas,Sumedang,Jawa Barat
579,Kota Bandung,40135,-6.1341,106.8325,45377,Cijeungjing,Jatigede,Sumedang,Jawa Barat
580,Kota Bandung,40135,-6.1341,106.8325,45363,Cibeusi,Jatinangor,Sumedang,Jawa Barat
581,Kota Bandung,40135,-6.1341,106.8325,45376,Banjarsari,Jatinunggal,Sumedang,Jawa Barat
582,Kota Bandung,40135,-6.1341,106.8325,45381,Bongkok,Paseh,Sumedang,Jawa Barat
583,Kota Bandung,40135,-6.1341,106.8325,45361,Cibunar,Rancakalong,Sumedang,Jawa Barat
584,Kota Bandung,40135,-6.1341,106.8325,45371,Ambit,Situraja,Sumedang,Jawa Barat
585,Kota Bandung,40135,-6.1341,106.8325,45311,Baginda,Sumedang Selatan,Sumedang,Jawa Barat
586,Kota Bandung,40135,-6.1341,106.8325,45321,Girimukti,Sumedang Utara,Sumedang,Jawa Barat
587,Kota Bandung,40135,-6.1341,106.8325,45393,Pamekarsari,Surian,Sumedang,Jawa Barat
588,Kota Bandung,40135,-6.1341,106.8325,45354,Awilega,Tanjungkerta,Sumedang,Jawa Barat
589,Kota Bandung,40135,-6.1341,106.8325,45354,Cikaramas,Tanjungmedar,Sumedang,Jawa Barat
590,Kota Bandung,40135,-6.1341,106.8325,45382,Bugel,Tomo,Sumedang,Jawa Barat
591,Kota Bandung,40135,-6.1341,106.8325,45383,Cibuluh,Ujungjaya,Sumedang,Jawa Barat
592,Kota Bandung,40135,-6.1341,106.8325,45373,Padajaya,Wado,Sumedang,Jawa Barat
593,Kota Bandung,40135,-6.1341,106.8325,45355,Bantarmara,Cisarua,Sumedang,Jawa Barat
594,Kota Bandung,40135,-6.1341,106.8325,45365,Cigendel,Pamulihan,Sumedang,Jawa Barat
595,Kota Bandung,40135,-6.1341,106.8325,45366,Banyuresmi,Sukasari,Sumedang,Jawa Barat
596,Kota Bandung,40135,-6.1341,106.8325,45362,Cijambu,Tanjungsari,Sumedang,Jawa Barat
597,Kota Bandung,40135,-6.1341,106.8325,46151,Sukamulya,Bungursari,Tasikmalaya Kota,Jawa Barat
598,Kota Bandung,40135,-6.1341,106.8325,46121,Yudanagara,Cihideung,Tasikmalaya Kota,Jawa Barat
599,Kota Bandung,40135,-6.1341,106.8325,46131,Sukamanah,Cipedes,Tasikmalaya Kota,Jawa Barat
600,Kota Bandung,40135,-6.1341,106.8325,46411,Panyingkiran,Indihiang,Tasikmalaya Kota,Jawa Barat
601,Kota Bandung,40135,-6.1341,106.8325,46182,Karsamenak,Kawalu,Tasikmalaya Kota,Jawa Barat
602,Kota Bandung,40135,-6.1341,106.8325,46181,Sambongjaya,Mangkubumi,Tasikmalaya Kota,Jawa Barat
603,Kota Bandung,40135,-6.1341,106.8325,46196,Sukamenak,Purbaratu,Tasikmalaya Kota,Jawa Barat
604,Kota Bandung,40135,-6.1341,106.8325,46196,Mugarsari,Tamansari,Tasikmalaya Kota,Jawa Barat
605,Kota Bandung,40135,-6.1341,106.8325,46113,Empangsari,Tawang,Tasikmalaya Kota,Jawa Barat
606,Kota Bandung,40135,-6.1341,106.8325,46196,Kersanagara,Cibeureum,Tasikmalaya Kota,Jawa Barat
607,Kota Bandung,40135,-6.1341,106.8325,40379,Mangunjaya,Arjasari,Bandung Kabupaten,Jawa Barat
608,Kota Bandung,40135,-6.1341,106.8325,40375,Manggahang,Baleendah,Bandung Kabupaten,Jawa Barat
609,Kota Bandung,40135,-6.1341,106.8325,40287,Tegalluar,Bojongsoang,Bandung Kabupaten,Jawa Barat
610,Kota Bandung,40135,-6.1341,106.8325,40238,Jatisari,Cangkuang,Bandung Kabupaten,Jawa Barat
611,Kota Bandung,40135,-6.1341,106.8325,40395,Cicalengka Wetan,Cicalengka,Bandung Kabupaten,Jawa Barat
612,Kota Bandung,40135,-6.1341,106.8325,40396,Mekarlaksana,Cikancung,Bandung Kabupaten,Jawa Barat
613,Kota Bandung,40135,-6.1341,106.8325,40618,Cipanjalu,Cilengkrang,Bandung Kabupaten,Jawa Barat
614,Kota Bandung,40135,-6.1341,106.8325,40621,Cileunyi Kulon,Cileunyi,Bandung Kabupaten,Jawa Barat
615,Kota Bandung,40135,-6.1341,106.8325,40374,Cipinang,Cimaung,Bandung Kabupaten,Jawa Barat
616,Kota Bandung,40135,-6.1341,106.8325,40191,Cibeunying,CIMENYAN,Bandung Kabupaten,Jawa Barat
617,Kota Bandung,40135,-6.1341,106.8325,40381,Mekarsari,Ciparay,Bandung Kabupaten,Jawa Barat
618,Kota Bandung,40135,-6.1341,106.8325,40973,Rawabogo,Ciwidey,Bandung Kabupaten,Jawa Barat
619,Kota Bandung,40135,-6.1341,106.8325,40239,Cangkuang Kulon,Dayeuhkolot,Bandung Kabupaten,Jawa Barat
620,Kota Bandung,40135,-6.1341,106.8325,40384,Ibun,Ibun,Bandung Kabupaten,Jawa Barat
621,Kota Bandung,40135,-6.1341,106.8325,40921,Banyusari,Katapang,Bandung Kabupaten,Jawa Barat
622,Kota Bandung,40135,-6.1341,106.8325,40386,Neglawangi,Kertasari,Bandung Kabupaten,Jawa Barat
623,Kota Bandung,40135,-6.1341,106.8325,40911,Padasuka,Kutawaringin,Bandung Kabupaten,Jawa Barat
624,Kota Bandung,40135,-6.1341,106.8325,40217,Nanjung,Margaasih,Bandung Kabupaten,Jawa Barat
625,Kota Bandung,40135,-6.1341,106.8325,40226,Margahayu Selatan,Margahayu,Bandung Kabupaten,Jawa Barat
626,Kota Bandung,40135,-6.1341,106.8325,40215,Citaman,Nagreg,Bandung Kabupaten,Jawa Barat
627,Kota Bandung,40135,-6.1341,106.8325,40378,Margaluyu,Pangalengan,Bandung Kabupaten,Jawa Barat
628,Kota Bandung,40135,-6.1341,106.8325,40972,Cibodas,Pasirjambu,Bandung Kabupaten,Jawa Barat
629,Kota Bandung,40135,-6.1341,106.8325,40973,Cipelah,RANCABALI,Bandung Kabupaten,Jawa Barat
630,Kota Bandung,40135,-6.1341,106.8325,40394,Rancaekek Kencana,Rancaekek,Bandung Kabupaten,Jawa Barat
631,Kota Bandung,40135,-6.1341,106.8325,40376,Cibodas,Solokan Jeruk,Bandung Kabupaten,Jawa Barat
632,Kota Bandung,40135,-6.1341,106.8325,40376,Bojongmanggu,Pameungpeuk,Bandung Kabupaten,Jawa Barat
633,Kota Bandung,40135,-6.1341,106.8325,40382,Majalaya,Majalaya,Bandung Kabupaten,Jawa Barat
634,Kota Bandung,40135,-6.1341,106.8325,40377,Margahurip,Banjaran,Bandung Kabupaten,Jawa Barat
635,Kota Bandung,40135,-6.1341,106.8325,40914,Cingcin,Soreang,Bandung Kabupaten,Jawa Barat
636,Kota Bandung,40135,-6.1341,106.8325,40385,Sukarame,Pacet,Bandung Kabupaten,Jawa Barat
637,Kota Bandung,40135,-6.1341,106.8325,40383,Mekarpawitan,Paseh,Bandung Kabupaten,Jawa Barat
638,Kota Bandung,40135,-6.1341,106.8325,17610,Pantai Hurip,Babelan,Bekasi Kabupaten,Jawa Barat
639,Kota Bandung,40135,-6.1341,106.8325,17350,Medalkrisna,Bojongmangu,Bekasi Kabupaten,Jawa Barat
640,Kota Bandung,40135,-6.1341,106.8325,17720,Setialaksana,Cabangbungin,Bekasi Kabupaten,Jawa Barat
641,Kota Bandung,40135,-6.1341,106.8325,17340,Ridogalih,Cibarusah,Bekasi Kabupaten,Jawa Barat
642,Kota Bandung,40135,-6.1341,106.8325,17530,Gandasari,Cikarang Barat,Bekasi Kabupaten,Jawa Barat
643,Kota Bandung,40135,-6.1341,106.8325,17530,Hegarmukti,Cikarang Pusat,Bekasi Kabupaten,Jawa Barat
644,Kota Bandung,40135,-6.1341,106.8325,17530,Pasirsari,Cikarang Selatan,Bekasi Kabupaten,Jawa Barat
645,Kota Bandung,40135,-6.1341,106.8325,17530,Jatibaru,Cikarang Timur,Bekasi Kabupaten,Jawa Barat
646,Kota Bandung,40135,-6.1341,106.8325,17530,Wangunharja,Cikarang Utara,Bekasi Kabupaten,Jawa Barat
647,Kota Bandung,40135,-6.1341,106.8325,17530,Karangmukti,Karangbahagia,Bekasi Kabupaten,Jawa Barat
648,Kota Bandung,40135,-6.1341,106.8325,17540,Mekar Jaya,Kedung Waringin,Bekasi Kabupaten,Jawa Barat
649,Kota Bandung,40135,-6.1341,106.8325,17730,Jayasakti,Muara Gembong,Bekasi Kabupaten,Jawa Barat
650,Kota Bandung,40135,-6.1341,106.8325,17710,Kertajaya,Pebayuran,Bekasi Kabupaten,Jawa Barat
651,Kota Bandung,40135,-6.1341,106.8325,17330,Nagasari,Serang Baru,Bekasi Kabupaten,Jawa Barat
652,Kota Bandung,40135,-6.1341,106.8325,17320,Lubangbuaya,Setu,Bekasi Kabupaten,Jawa Barat
653,Kota Bandung,40135,-6.1341,106.8325,17620,Sukamekar,Sukawangi,Bekasi Kabupaten,Jawa Barat
654,Kota Bandung,40135,-6.1341,106.8325,17620,Sukamaju,Tambelang,Bekasi Kabupaten,Jawa Barat
655,Kota Bandung,40135,-6.1341,106.8325,17510,Jatimulya,Tambun Selatan,Bekasi Kabupaten,Jawa Barat
656,Kota Bandung,40135,-6.1341,106.8325,17510,Satriamekar,Tambun Utara,Bekasi Kabupaten,Jawa Barat
657,Kota Bandung,40135,-6.1341,106.8325,17215,Setia Asih,Tarumajaya,Bekasi Kabupaten,Jawa Barat
658,Kota Bandung,40135,-6.1341,106.8325,17630,Sukaindah,Sukakarya,Bekasi Kabupaten,Jawa Barat
659,Kota Bandung,40135,-6.1341,106.8325,17520,Wanajaya,Cibitung,Bekasi Kabupaten,Jawa Barat
660,Kota Bandung,40135,-6.1341,106.8325,17630,Sukadarma,Sukatani,Bekasi Kabupaten,Jawa Barat
661,Kota Bandung,40135,-6.1341,106.8325,16610,Parakan,Ciomas,Bogor Kabupaten,Jawa Barat
662,Kota Bandung,40135,-6.1341,106.8325,16810,Cipambuan,Babakan Madang,Bogor Kabupaten,Jawa Barat
663,Kota Bandung,40135,-6.1341,106.8325,16923,Kedung Waringin,Bojonggede,Bogor Kabupaten,Jawa Barat
664,Kota Bandung,40135,-6.1341,106.8325,16840,Cikutamahi,Cariu,Bogor Kabupaten,Jawa Barat
665,Kota Bandung,40135,-6.1341,106.8325,16620,Cihideung Ilir,Ciampea,Bogor Kabupaten,Jawa Barat
666,Kota Bandung,40135,-6.1341,106.8325,16630,Cijujung,Cibungbulang,Bogor Kabupaten,Jawa Barat
667,Kota Bandung,40135,-6.1341,106.8325,16110,Tugujaya,Cigombong,Bogor Kabupaten,Jawa Barat
668,Kota Bandung,40135,-6.1341,106.8325,16660,Banyu Wangi,Cigudeg,Bogor Kabupaten,Jawa Barat
669,Kota Bandung,40135,-6.1341,106.8325,16740,Warung Menteng,Cijeruk,Bogor Kabupaten,Jawa Barat
670,Kota Bandung,40135,-6.1341,106.8325,16820,Cileungsi,Cileungsi,Bogor Kabupaten,Jawa Barat
671,Kota Bandung,40135,-6.1341,106.8325,16120,Cibeuteung Udik,Ciseeng,Bogor Kabupaten,Jawa Barat
672,Kota Bandung,40135,-6.1341,106.8325,16810,Tangkil,Citeureup,Bogor Kabupaten,Jawa Barat
673,Kota Bandung,40135,-6.1341,106.8325,16680,Ciherang,Dramaga,Bogor Kabupaten,Jawa Barat
674,Kota Bandung,40135,-6.1341,106.8325,16968,Ciangsana,Gunung Putri,Bogor Kabupaten,Jawa Barat
675,Kota Bandung,40135,-6.1341,106.8325,16340,Curug,Gunung Sindur,Bogor Kabupaten,Jawa Barat
676,Kota Bandung,40135,-6.1341,106.8325,16670,Wirajaya,Jasinga,Bogor Kabupaten,Jawa Barat
677,Kota Bandung,40135,-6.1341,106.8325,16830,Sirnagalih,Jonggol,Bogor Kabupaten,Jawa Barat
678,Kota Bandung,40135,-6.1341,106.8325,16310,Parakan Jaya,Kemang,Bogor Kabupaten,Jawa Barat
679,Kota Bandung,40135,-6.1341,106.8325,16710,Nambo,Klapa Nunggal (Kelapa Nunggal),Bogor Kabupaten,Jawa Barat
680,Kota Bandung,40135,-6.1341,106.8325,16640,Leuwiliang,Leuwiliang,Bogor Kabupaten,Jawa Barat
681,Kota Bandung,40135,-6.1341,106.8325,16640,Wangun Jaya,Leuwisadeng,Bogor Kabupaten,Jawa Barat
682,Kota Bandung,40135,-6.1341,106.8325,16770,Megamendung,Megamendung,Bogor Kabupaten,Jawa Barat
683,Kota Bandung,40135,-6.1341,106.8325,16650,Pangkal Jaya,Nanggung,Bogor Kabupaten,Jawa Barat
684,Kota Bandung,40135,-6.1341,106.8325,16810,Cibitung Wetan,Pamijahan,Bogor Kabupaten,Jawa Barat
685,Kota Bandung,40135,-6.1341,106.8325,16330,Iwul,Parung,Bogor Kabupaten,Jawa Barat
686,Kota Bandung,40135,-6.1341,106.8325,16360,Cibunar,Parung Panjang,Bogor Kabupaten,Jawa Barat
687,Kota Bandung,40135,-6.1341,106.8325,16310,Mekarsari,Ranca Bungur,Bogor Kabupaten,Jawa Barat
688,Kota Bandung,40135,-6.1341,106.8325,16350,Leuwibatu,Rumpin,Bogor Kabupaten,Jawa Barat
689,Kota Bandung,40135,-6.1341,106.8325,16320,Tajur Halang,Tajurhalang,Bogor Kabupaten,Jawa Barat
690,Kota Bandung,40135,-6.1341,106.8325,16370,Babakan,Tenjo,Bogor Kabupaten,Jawa Barat
691,Kota Bandung,40135,-6.1341,106.8325,16370,Cinangneng,Tenjolaya,Bogor Kabupaten,Jawa Barat
692,Kota Bandung,40135,-6.1341,106.8325,16750,Leuwimalang,Cisarua,Bogor Kabupaten,Jawa Barat
693,Kota Bandung,40135,-6.1341,106.8325,16720,Bojong Murni,Ciawi,Bogor Kabupaten,Jawa Barat
694,Kota Bandung,40135,-6.1341,106.8325,16840,Cibadak,Tanjungsari,Bogor Kabupaten,Jawa Barat
695,Kota Bandung,40135,-6.1341,106.8325,16830,Sukaharja,Suka Makmur,Bogor Kabupaten,Jawa Barat
696,Kota Bandung,40135,-6.1341,106.8325,16730,Pasir Buncir,Caringin,Bogor Kabupaten,Jawa Barat
697,Kota Bandung,40135,-6.1341,106.8325,16918,Ciriung,Cibinong,Bogor Kabupaten,Jawa Barat
698,Kota Bandung,40135,-6.1341,106.8325,16660,Kiara Pandak,Sukajaya,Bogor Kabupaten,Jawa Barat
699,Kota Bandung,40135,-6.1341,106.8325,16710,Pasirlaja,Sukaraja,Bogor Kabupaten,Jawa Barat
700,Kota Bandung,40135,-6.1341,106.8325,16610,Sirnagalih,Tamansari,Bogor Kabupaten,Jawa Barat
701,Kota Bandung,40135,-6.1341,106.8325,45162,Arjawinangun,Arjawinangun,Cirebon Kabupaten,Jawa Barat
702,Kota Bandung,40135,-6.1341,106.8325,45181,Astanajapura,Astanajapura,Cirebon Kabupaten,Jawa Barat
703,Kota Bandung,40135,-6.1341,106.8325,45191,Gembonganmekar,Babakan,Cirebon Kabupaten,Jawa Barat
704,Kota Bandung,40135,-6.1341,106.8325,45172,Beber,Beber,Cirebon Kabupaten,Jawa Barat
705,Kota Bandung,40135,-6.1341,106.8325,45167,Babakan,Ciwaringin,Cirebon Kabupaten,Jawa Barat
706,Kota Bandung,40135,-6.1341,106.8325,45652,Mandala,Dukupuntang,Cirebon Kabupaten,Jawa Barat
707,Kota Bandung,40135,-6.1341,106.8325,45164,Sibubut,Gegesik,Cirebon Kabupaten,Jawa Barat
708,Kota Bandung,40135,-6.1341,106.8325,45172,Nanggela,Greged (Greget),Cirebon Kabupaten,Jawa Barat
709,Kota Bandung,40135,-6.1341,106.8325,45151,Mayung,GUNUNGJATI,Cirebon Kabupaten,Jawa Barat
710,Kota Bandung,40135,-6.1341,106.8325,45156,Bojong Wetan,Jamblang,Cirebon Kabupaten,Jawa Barat
711,Kota Bandung,40135,-6.1341,106.8325,45165,Kaliwedi Lor,Kaliwedi,Cirebon Kabupaten,Jawa Barat
712,Kota Bandung,40135,-6.1341,106.8325,45152,Bungko,Kapetakan,Cirebon Kabupaten,Jawa Barat
713,Kota Bandung,40135,-6.1341,106.8325,45186,Karanganyar,Karangwareng,Cirebon Kabupaten,Jawa Barat
714,Kota Bandung,40135,-6.1341,106.8325,45156,Kreyo,Klangenan,Cirebon Kabupaten,Jawa Barat
715,Kota Bandung,40135,-6.1341,106.8325,45173,Sinarrancang,Mundu,Cirebon Kabupaten,Jawa Barat
716,Kota Bandung,40135,-6.1341,106.8325,45193,Pasuruan,Pabedilan,Cirebon Kabupaten,Jawa Barat
717,Kota Bandung,40135,-6.1341,106.8325,45161,Ciawi,Palimanan,Cirebon Kabupaten,Jawa Barat
718,Kota Bandung,40135,-6.1341,106.8325,45182,Japura Lor,Pangenan,Cirebon Kabupaten,Jawa Barat
719,Kota Bandung,40135,-6.1341,106.8325,45163,Lemahtamba,Panguragan,Cirebon Kabupaten,Jawa Barat
720,Kota Bandung,40135,-6.1341,106.8325,45187,Pasaleman,Pasaleman,Cirebon Kabupaten,Jawa Barat
721,Kota Bandung,40135,-6.1341,106.8325,45155,Cempaka,Plumbon,Cirebon Kabupaten,Jawa Barat
722,Kota Bandung,40135,-6.1341,106.8325,45189,Sedong Kidul,Sedong,Cirebon Kabupaten,Jawa Barat
723,Kota Bandung,40135,-6.1341,106.8325,45151,Sambeng,Suranenggala,Cirebon Kabupaten,Jawa Barat
724,Kota Bandung,40135,-6.1341,106.8325,45185,Susukan Lebak,Susukan Lebak,Cirebon Kabupaten,Jawa Barat
725,Kota Bandung,40135,-6.1341,106.8325,45171,Sarwadadi,TALUN,Cirebon Kabupaten,Jawa Barat
726,Kota Bandung,40135,-6.1341,106.8325,45153,Gesik,Tengah Tani,Cirebon Kabupaten,Jawa Barat
727,Kota Bandung,40135,-6.1341,106.8325,45187,Cikulak Kidul,Waled,Cirebon Kabupaten,Jawa Barat
728,Kota Bandung,40135,-6.1341,106.8325,45161,Winong,Gempol,Cirebon Kabupaten,Jawa Barat
729,Kota Bandung,40135,-6.1341,106.8325,45611,Pejambon,Sumber,Cirebon Kabupaten,Jawa Barat
730,Kota Bandung,40135,-6.1341,106.8325,45188,Damarguna,Ciledug,Cirebon Kabupaten,Jawa Barat
731,Kota Bandung,40135,-6.1341,106.8325,45155,Cikeduk,Depok,Cirebon Kabupaten,Jawa Barat
732,Kota Bandung,40135,-6.1341,106.8325,45191,Pelayangan (Playangan),Gebang,Cirebon Kabupaten,Jawa Barat
733,Kota Bandung,40135,-6.1341,106.8325,45186,Karangtengah,Karangsembung,Cirebon Kabupaten,Jawa Barat
734,Kota Bandung,40135,-6.1341,106.8325,45153,Kedawung,Kedawung,Cirebon Kabupaten,Jawa Barat
735,Kota Bandung,40135,-6.1341,106.8325,45183,Cipeujeuh Wetan,Lemahabang,Cirebon Kabupaten,Jawa Barat
736,Kota Bandung,40135,-6.1341,106.8325,45192,Ambulu,Losari,Cirebon Kabupaten,Jawa Barat
737,Kota Bandung,40135,-6.1341,106.8325,45188,Pabuaran Kidul,Pabuaran,Cirebon Kabupaten,Jawa Barat
738,Kota Bandung,40135,-6.1341,106.8325,45154,Cangkring,Plered,Cirebon Kabupaten,Jawa Barat
739,Kota Bandung,40135,-6.1341,106.8325,45166,Jatianom,Susukan,Cirebon Kabupaten,Jawa Barat
740,Kota Bandung,40135,-6.1341,106.8325,45154,Weru Lor,Weru,Cirebon Kabupaten,Jawa Barat
741,Kota Bandung,40135,-6.1341,106.8325,43184,Cipamingkis,Cidolog,Sukabumi Kabupaten,Jawa Barat
742,Kota Bandung,40135,-6.1341,106.8325,43173,Sukajaya,Pabuaran,Sukabumi Kabupaten,Jawa Barat
743,Kota Bandung,40135,-6.1341,106.8325,43358,Pasirdoton,Cidahu,Sukabumi Kabupaten,Jawa Barat
744,Kota Bandung,40135,-6.1341,106.8325,43363,Mangun Jaya,Bantargadung,Sukabumi Kabupaten,Jawa Barat
745,Kota Bandung,40135,-6.1341,106.8325,43353,Berekah,Bojong Genteng,Sukabumi Kabupaten,Jawa Barat
746,Kota Bandung,40135,-6.1341,106.8325,43356,Ciambar,Ciambar,Sukabumi Kabupaten,Jawa Barat
747,Kota Bandung,40135,-6.1341,106.8325,43172,Banyumurni,Cibitung,Sukabumi Kabupaten,Jawa Barat
748,Kota Bandung,40135,-6.1341,106.8325,43155,Cicantayan,Cicantayan,Sukabumi Kabupaten,Jawa Barat
749,Kota Bandung,40135,-6.1341,106.8325,43359,Purwasari,Cicurug,Sukabumi Kabupaten,Jawa Barat
750,Kota Bandung,40135,-6.1341,106.8325,43177,Girimukti,Ciemas,Sukabumi Kabupaten,Jawa Barat
751,Kota Bandung,40135,-6.1341,106.8325,43365,Ridogalih,Cikakak,Sukabumi Kabupaten,Jawa Barat
752,Kota Bandung,40135,-6.1341,106.8325,43157,Cikembar,Cikembar,Sukabumi Kabupaten,Jawa Barat
753,Kota Bandung,40135,-6.1341,106.8325,43367,Pangkalan,Cikidang,Sukabumi Kabupaten,Jawa Barat
754,Kota Bandung,40135,-6.1341,106.8325,43176,Pasirpanjang,Ciracap,Sukabumi Kabupaten,Jawa Barat
755,Kota Bandung,40135,-6.1341,106.8325,43193,Cireunghas,Cireunghas,Sukabumi Kabupaten,Jawa Barat
756,Kota Bandung,40135,-6.1341,106.8325,43152,Babakan,Cisaat,Sukabumi Kabupaten,Jawa Barat
757,Kota Bandung,40135,-6.1341,106.8325,43366,Karangpapak,Cisolok,Sukabumi Kabupaten,Jawa Barat
758,Kota Bandung,40135,-6.1341,106.8325,43182,Curugkembar,Curugkembar,Sukabumi Kabupaten,Jawa Barat
759,Kota Bandung,40135,-6.1341,106.8325,43197,Cijurey,Geger Bitung,Sukabumi Kabupaten,Jawa Barat
760,Kota Bandung,40135,-6.1341,106.8325,43156,Sirnaresmi,Gunung Guruh,Sukabumi Kabupaten,Jawa Barat
761,Kota Bandung,40135,-6.1341,106.8325,43178,Cikaranggeusan,Jampang Kulon,Sukabumi Kabupaten,Jawa Barat
762,Kota Bandung,40135,-6.1341,106.8325,43171,Tanjungsari,Jampang Tengah,Sukabumi Kabupaten,Jawa Barat
763,Kota Bandung,40135,-6.1341,106.8325,43368,Tugubandung,Kabandungan,Sukabumi Kabupaten,Jawa Barat
764,Kota Bandung,40135,-6.1341,106.8325,43153,Cikahuripan,Kadudampit,Sukabumi Kabupaten,Jawa Barat
765,Kota Bandung,40135,-6.1341,106.8325,43354,Pulosari,Kalapa Nunggal,Sukabumi Kabupaten,Jawa Barat
766,Kota Bandung,40135,-6.1341,106.8325,43185,Sekarsari,Kali Bunder,Sukabumi Kabupaten,Jawa Barat
