No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
58,J&T Express,73911,78243,60000,EZ,reguler
59,JNE,29511,20111,26000,OKE19,reguler
60,J&T Express,73911,79465,99000,EZ,reguler
61,ID Express,94974,90511,27000,iDSTD,reguler
62,ID Express,94974,92511,32000,iDSTD,reguler
63,JNE,29511,21255,33000,OKE19,reguler
64,JNE,29511,26566,38000,OKE19,reguler
65,JNE,29511,24382,71000,OKE19,reguler
66,JNE,29511,27211,38000,OKE19,reguler
67,JNE,29511,34877,63000,OKE19,reguler
68,J&T Express,29511,35111,38000,EZ,reguler
69,JNE,29511,38878,59000,OKE19,reguler
70,J&T Express,29511,39265,53000,EZ,reguler
71,JNE,29511,20811,33000,OKE19,reguler
72,J&T Express,29511,30111,28000,EZ,reguler
73,JNE,29511,32184,47000,OKE19,reguler
74,JNE,29511,20995,33000,OKE19,reguler
75,ID Express,94974,93671,59000,iDSTD,reguler
76,J&T Express,73911,73881,26000,EZ,reguler
77,J&T Express,73911,72163,22000,EZ,reguler
78,J&T Express,29511,35376,46000,EZ,reguler
79,JNE,29511,28111,12000,OKE19,reguler
80,J&T Express,29511,34157,61000,EZ,reguler
81,JNE,94974,94971,35000,CTC19,reguler
82,JNE,29511,24382,71000,OKE19,reguler
83,JNE,29511,39115,52000,OKE19,reguler
84,ID Express,94974,91711,32000,iDSTD,reguler
85,ID Express,94974,92917,33000,iDSTD,reguler
86,ID Express,94974,91561,32000,iDSTD,reguler
87,JNE,29511,22111,33000,OKE19,reguler
88,ID Express,94974,90111,27000,iDSTD,reguler
89,JNE,29511,22111,33000,OKE19,reguler
90,JNE,29511,31311,41000,OKE19,reguler
91,J&T Express,29511,29427,32000,EZ,reguler
92,JNE,94974,94892,28000,REG19,reguler
93,J&T Express,73911,79465,99000,EZ,reguler
94,J&T Express,29511,34684,45000,EZ,reguler
95,J&T Express,73911,74511,36000,EZ,reguler
96,JNE,29511,24653,77000,OKE19,reguler
97,JNE,29511,22742,47000,OKE19,reguler
98,JNE,29511,27511,38000,OKE19,reguler
99,ID Express,94974,91811,33000,iDSTD,reguler
100,JNE,29511,22811,47000,OKE19,reguler
101,JNE,29511,28711,12000,OKE19,reguler
102,ID Express,94974,95953,67000,iDSTD,reguler
103,JNE,29511,22411,41000,OKE19,reguler
104,J&T Express,29511,34194,53000,EZ,reguler
105,J&T Express,94974,93572,59000,EZ,reguler
106,JNE,29511,31311,41000,OKE19,reguler
107,J&T Express,73911,33511,84000,EZ,reguler
108,J&T Express,73911,78557,102000,EZ,reguler
109,JNE,29511,20811,33000,OKE19,reguler
110,ID Express,94974,92511,32000,iDSTD,reguler
111,JNE,29511,20111,26000,OKE19,reguler
112,ID Express,94974,90111,27000,iDSTD,reguler
113,JNE,29511,20511,33000,OKE19,reguler
114,J&T Express,73911,74361,42000,EZ,reguler
115,J&T Express,29511,30111,28000,EZ,reguler
116,J&T Express,73911,72211,20000,EZ,reguler
117,JNE,29511,24261,77000,OKE19,reguler
118,J&T Express,73911,70611,20000,EZ,reguler
119,ID Express,94974,91311,32000,iDSTD,reguler
120,J&T Express,29511,30111,28000,EZ,reguler
121,JNE,29511,27381,38000,OKE19,reguler
122,JNE,29511,31661,47000,OKE19,reguler
123,JNE,94974,94111,28000,REG19,reguler
124,JNE,29511,23764,71000,OKE19,reguler
125,J&T Express,73911,70117,12000,EZ,reguler
126,JNE,29511,30711,41000,OKE19,reguler
127,J&T Express,73911,77211,64000,EZ,reguler
128,J&T Express,73911,75683,55000,EZ,reguler
129,ID Express,94974,91511,32000,iDSTD,reguler
130,JNE,29511,20995,33000,OKE19,reguler
131,ID Express,94974,90111,27000,iDSTD,reguler
132,JNE,29511,20811,33000,OKE19,reguler
133,J&T Express,29511,35611,49000,EZ,reguler
134,JNE,29511,37571,39000,OKE19,reguler
135,J&T Express,29511,22727,37000,EZ,reguler
136,J&T Express,29511,35611,49000,EZ,reguler
137,J&T Express,73911,71513,20000,EZ,reguler
138,JNE,29511,36364,39000,OKE19,reguler
139,ID Express,94974,90111,27000,iDSTD,reguler
140,J&T Express,29511,30111,28000,EZ,reguler
141,ID Express,94974,91992,32000,iDSTD,reguler
142,JNE,29511,29319,12000,OKE19,reguler
143,JNE,29511,26164,38000,OKE19,reguler
144,J&T Express,29511,30111,28000,EZ,reguler
145,ID Express,94974,90111,27000,iDSTD,reguler
146,JNE,29511,24261,77000,OKE19,reguler
147,JNE,29511,20111,26000,OKE19,reguler
148,JNE,29511,28911,14000,OKE19,reguler
149,ID Express,94974,90511,27000,iDSTD,reguler
150,J&T Express,73911,71665,23000,EZ,reguler
151,J&T Express,29511,35592,43000,EZ,reguler
152,JNE,29511,32274,47000,OKE19,reguler
153,JNE,29511,22411,41000,OKE19,reguler
154,J&T Express,29511,25111,24000,EZ,reguler
155,J&T Express,29511,34684,45000,EZ,reguler
156,J&T Express,29511,34157,61000,EZ,reguler
157,J&T Express,29511,34111,43000,EZ,reguler
158,JNE,94974,94971,35000,CTC19,reguler
159,J&T Express,29511,35611,49000,EZ,reguler
160,J&T Express,73911,70611,20000,EZ,reguler
161,JNE,29511,39115,52000,OKE19,reguler
162,JNE,29511,20511,33000,OKE19,reguler
163,JNE,29511,23711,71000,OKE19,reguler
164,J&T Express,29511,29511,10000,EZ,reguler
165,J&T Express,73911,78716,96000,EZ,reguler
166,J&T Express,73911,77152,77000,EZ,reguler
167,JNE,29511,22742,47000,OKE19,reguler
168,JNE,94974,94881,28000,REG19,reguler
169,JNE,29511,36128,26000,OKE19,reguler
170,JNE,29511,20111,26000,OKE19,reguler
171,JNE,29511,21411,39000,OKE19,reguler
172,JNE,29511,28411,12000,OKE19,reguler
173,J&T Express,73911,79211,85000,EZ,reguler
174,JNE,29511,32184,47000,OKE19,reguler
175,ID Express,94974,91911,32000,iDSTD,reguler
176,JNE,29511,20111,26000,OKE19,reguler
177,ID Express,94974,95751,67000,iDSTD,reguler
178,J&T Express,73911,75111,32000,EZ,reguler
179,JNE,29511,20111,26000,OKE19,reguler
180,JNE,94974,94111,28000,REG19,reguler
181,JNE,94974,94111,28000,REG19,reguler
182,J&T Express,73911,78873,96000,EZ,reguler
183,JNE,29511,20811,33000,OKE19,reguler
184,J&T Express,29511,35592,43000,EZ,reguler
185,JNE,94974,94561,35000,REG19,reguler
186,JNE,29511,30911,47000,OKE19,reguler
187,JNE,29511,28383,12000,OKE19,reguler
188,ID Express,94974,95511,53000,iDSTD,reguler
189,JNE,29511,26566,38000,OKE19,reguler
190,ID Express,94974,91211,32000,iDSTD,reguler
191,JNE,29511,30911,47000,OKE19,reguler
192,J&T Express,29511,29427,32000,EZ,reguler
193,JNE,29511,37162,39000,OKE19,reguler
194,JNE,29511,28763,14000,OKE19,reguler
195,JNE,29511,20111,26000,OKE19,reguler
196,ID Express,94974,93711,45000,iDSTD,reguler
197,J&T Express,73911,75511,58000,EZ,reguler
198,JNE,29511,23711,71000,OKE19,reguler
199,JNE,29511,21211,33000,OKE19,reguler
200,JNE,29511,28111,12000,OKE19,reguler
201,JNE,29511,24651,77000,OKE19,reguler
202,J&T Express,29511,22711,37000,EZ,reguler
203,J&T Express,73911,78113,60000,EZ,reguler
204,J&T Express,29511,35367,43000,EZ,reguler
205,J&T Express,73911,74872,37000,EZ,reguler
206,J&T Express,73911,73112,29000,EZ,reguler
207,ID Express,94974,93791,59000,iDSTD,reguler
208,JNE,94974,94561,35000,REG19,reguler
209,JNE,29511,20995,33000,OKE19,reguler
210,JNE,29511,28911,14000,OKE19,reguler
211,ID Express,94974,92311,32000,iDSTD,reguler
212,J&T Express,73911,72211,20000,EZ,reguler
213,JNE,29511,30611,41000,OKE19,reguler
214,JNE,29511,30611,41000,OKE19,reguler
215,JNE,29511,28111,12000,OKE19,reguler
216,ID Express,94974,90111,27000,iDSTD,reguler
217,ID Express,94974,92111,27000,iDSTD,reguler
218,J&T Express,29511,30111,28000,EZ,reguler
219,JNE,29511,20811,33000,OKE19,reguler
220,J&T Express,29511,31411,45000,EZ,reguler
221,J&T Express,73911,72163,22000,EZ,reguler
222,ID Express,94974,92711,32000,iDSTD,reguler
223,J&T Express,73911,78384,43000,EZ,reguler
224,ID Express,94974,92981,32000,iDSTD,reguler
225,JNE,29511,20811,33000,OKE19,reguler
226,J&T Express,29511,33411,46000,EZ,reguler
227,J&T Express,29511,33783,46000,EZ,reguler
228,ID Express,94974,96254,58000,iDSTD,reguler
229,JNE,94974,94711,22000,REG19,reguler
230,JNE,29511,28557,12000,OKE19,reguler
231,JNE,29511,28111,12000,OKE19,reguler
232,J&T Express,73911,75765,62000,EZ,reguler
233,JNE,29511,24581,77000,OKE19,reguler
234,ID Express,94974,91992,32000,iDSTD,reguler
235,ID Express,94974,91811,33000,iDSTD,reguler
236,ID Express,94974,92981,32000,iDSTD,reguler
237,J&T Express,73911,73712,28000,EZ,reguler
238,ID Express,94974,92981,32000,iDSTD,reguler
239,J&T Express,29511,34157,61000,EZ,reguler
240,JNE,29511,27383,38000,OKE19,reguler
241,ID Express,94974,92711,32000,iDSTD,reguler
242,JNE,29511,30655,47000,OKE19,reguler
243,JNE,29511,28711,12000,OKE19,reguler
244,JNE,29511,36514,39000,OKE19,reguler
245,JNE,29511,27511,38000,OKE19,reguler
246,J&T Express,29511,34194,53000,EZ,reguler
247,JNE,29511,27381,38000,OKE19,reguler
248,JNE,29511,38711,59000,OKE19,reguler
249,ID Express,94974,92611,33000,iDSTD,reguler
250,ID Express,94974,95862,64000,iDSTD,reguler
251,JNE,29511,28763,14000,OKE19,reguler
252,ID Express,94974,91311,32000,iDSTD,reguler
253,JNE,29511,31512,41000,OKE19,reguler
254,JNE,29511,20811,33000,OKE19,reguler
255,J&T Express,29511,30111,28000,EZ,reguler
256,JNE,29511,28763,14000,OKE19,reguler
257,JNE,29511,21464,33000,OKE19,reguler
258,JNE,29511,29319,12000,OKE19,reguler
259,JNE,29511,37311,33000,OKE19,reguler
260,ID Express,94974,90111,27000,iDSTD,reguler
261,ID Express,94974,92917,33000,iDSTD,reguler
262,JNE,29511,24653,77000,OKE19,reguler
263,JNE,29511,38375,59000,OKE19,reguler
264,J&T Express,29511,29662,55000,EZ,reguler
265,J&T Express,29511,34511,49000,EZ,reguler
266,J&T Express,29511,30111,28000,EZ,reguler
267,JNE,29511,30911,47000,OKE19,reguler
268,JNE,29511,22756,47000,OKE19,reguler
269,ID Express,94974,93753,58000,iDSTD,reguler
270,J&T Express,29511,35611,49000,EZ,reguler
271,JNE,29511,30911,47000,OKE19,reguler
272,J&T Express,29511,29427,32000,EZ,reguler
273,JNE,29511,20111,26000,OKE19,reguler
274,JNE,29511,21255,33000,OKE19,reguler
275,JNE,29511,28763,14000,OKE19,reguler
276,JNE,29511,38878,59000,OKE19,reguler
277,JNE,29511,20111,26000,OKE19,reguler
278,J&T Express,29511,25111,24000,EZ,reguler
279,J&T Express,29511,33684,53000,EZ,reguler
280,ID Express,94974,90611,32000,iDSTD,reguler
281,ID Express,94974,90511,27000,iDSTD,reguler
282,JNE,29511,21455,39000,OKE19,reguler
283,J&T Express,29511,29111,54000,EZ,reguler
284,J&T Express,73911,76111,33000,EZ,reguler
285,JNE,29511,21464,33000,OKE19,reguler
286,JNE,29511,26164,38000,OKE19,reguler
287,JNE,29511,24651,77000,OKE19,reguler
288,J&T Express,29511,34157,61000,EZ,reguler
289,JNE,29511,31311,41000,OKE19,reguler
290,JNE,29511,26164,38000,OKE19,reguler
291,J&T Express,29511,30111,28000,EZ,reguler
292,J&T Express,29511,30111,28000,EZ,reguler
293,ID Express,94974,90511,27000,iDSTD,reguler
294,JNE,94974,94111,28000,REG19,reguler
295,JNE,29511,20111,26000,OKE19,reguler
296,ID Express,94974,90811,32000,iDSTD,reguler
297,JNE,29511,30655,47000,OKE19,reguler
298,J&T Express,29511,34157,61000,EZ,reguler
299,J&T Express,29511,33312,43000,EZ,reguler
300,JNE,29511,32184,47000,OKE19,reguler
301,J&T Express,29511,22911,43000,EZ,reguler
302,ID Express,94974,92711,32000,iDSTD,reguler
303,JNE,29511,36514,39000,OKE19,reguler
304,JNE,29511,26164,38000,OKE19,reguler
305,JNE,29511,26257,38000,OKE19,reguler
306,JNE,29511,28911,14000,OKE19,reguler
307,J&T Express,73911,79365,96000,EZ,reguler
308,J&T Express,29511,30111,28000,EZ,reguler
309,ID Express,94974,93562,58000,iDSTD,reguler
310,JNE,29511,20995,33000,OKE19,reguler
311,J&T Express,73911,74161,45000,EZ,reguler
312,JNE,29511,24476,77000,OKE19,reguler
313,J&T Express,29511,22911,43000,EZ,reguler
314,J&T Express,73911,72163,22000,EZ,reguler
315,J&T Express,73911,78611,99000,EZ,reguler
316,ID Express,94974,95231,45000,iDSTD,reguler
317,JNE,29511,23671,77000,OKE19,reguler
318,ID Express,94974,92111,27000,iDSTD,reguler
319,JNE,29511,21464,33000,OKE19,reguler
320,J&T Express,29511,33411,46000,EZ,reguler
321,ID Express,94974,95711,53000,iDSTD,reguler
322,JNE,29511,21255,33000,OKE19,reguler
323,JNE,29511,20511,33000,OKE19,reguler
324,JNE,29511,34877,63000,OKE19,reguler
325,ID Express,94974,92917,33000,iDSTD,reguler
326,ID Express,94974,93111,40000,iDSTD,reguler
327,J&T Express,29511,31411,45000,EZ,reguler
328,ID Express,94974,91811,33000,iDSTD,reguler
329,J&T Express,29511,35611,49000,EZ,reguler
330,JNE,29511,20111,26000,OKE19,reguler
331,J&T Express,29511,35111,38000,EZ,reguler
332,J&T Express,73911,70611,20000,EZ,reguler
333,JNE,94974,94511,28000,REG19,reguler
334,JNE,29511,20111,26000,OKE19,reguler
335,JNE,29511,28383,12000,OKE19,reguler
336,JNE,29511,21111,33000,OKE19,reguler
337,JNE,29511,28383,12000,OKE19,reguler
338,JNE,29511,24511,77000,OKE19,reguler
339,J&T Express,29511,34194,53000,EZ,reguler
340,J&T Express,73911,72163,22000,EZ,reguler
341,J&T Express,73911,77211,64000,EZ,reguler
342,J&T Express,94974,93572,59000,EZ,reguler
343,J&T Express,29511,25111,24000,EZ,reguler
344,ID Express,94974,91211,32000,iDSTD,reguler
345,JNE,29511,22211,33000,OKE19,reguler
346,J&T Express,73911,75511,58000,EZ,reguler
347,J&T Express,29511,23242,61000,EZ,reguler
348,JNE,29511,22874,63000,REG19,reguler
349,JNE,29511,30711,41000,OKE19,reguler
350,J&T Express,29511,22711,37000,EZ,reguler
351,JNE,29511,23681,77000,OKE19,reguler
352,JNE,29511,21161,39000,OKE19,reguler
353,J&T Express,29511,30111,28000,EZ,reguler
354,JNE,29511,20511,33000,OKE19,reguler
355,J&T Express,29511,35111,38000,EZ,reguler
356,J&T Express,73911,77111,36000,EZ,reguler
357,JNE,29511,36611,33000,OKE19,reguler
358,JNE,29511,20111,26000,OKE19,reguler
359,ID Express,94974,93761,59000,iDSTD,reguler
360,J&T Express,73911,70815,21000,EZ,reguler
361,J&T Express,29511,35592,43000,EZ,reguler
362,JNE,29511,20811,33000,OKE19,reguler
363,J&T Express,29511,35592,43000,EZ,reguler
364,JNE,29511,27111,38000,OKE19,reguler
365,JNE,29511,21255,33000,OKE19,reguler
366,JNE,29511,27383,38000,OKE19,reguler
367,J&T Express,73911,73761,33000,EZ,reguler
368,JNE,94974,94971,35000,CTC19,reguler
369,J&T Express,73911,70611,20000,EZ,reguler
370,JNE,29511,27111,38000,OKE19,reguler
371,JNE,29511,30711,41000,OKE19,reguler
372,ID Express,94974,95231,45000,iDSTD,reguler
373,ID Express,94974,93562,58000,iDSTD,reguler
374,J&T Express,29511,30111,28000,EZ,reguler
375,JNE,29511,30655,47000,OKE19,reguler
376,J&T Express,29511,23242,61000,EZ,reguler
377,J&T Express,73911,75511,58000,EZ,reguler
378,ID Express,94974,96112,50000,iDSTD,reguler
379,ID Express,94974,92711,32000,iDSTD,reguler
380,JNE,29511,25511,32000,OKE19,reguler
381,JNE,29511,26257,38000,OKE19,reguler
382,JNE,29511,29211,12000,OKE19,reguler
383,JNE,29511,30611,41000,OKE19,reguler
384,ID Express,94974,95511,53000,iDSTD,reguler
385,J&T Express,29511,24416,63000,EZ,reguler
386,JNE,29511,20111,26000,OKE19,reguler
387,J&T Express,73911,79465,99000,EZ,reguler
388,JNE,29511,28383,12000,OKE19,reguler
389,JNE,29511,28911,14000,OKE19,reguler
390,JNE,29511,28811,12000,OKE19,reguler
391,JNE,29511,22756,47000,OKE19,reguler
392,J&T Express,73911,78611,99000,EZ,reguler
393,J&T Express,29511,34511,49000,EZ,reguler
394,J&T Express,29511,23242,61000,EZ,reguler
395,JNE,29511,29319,12000,OKE19,reguler
396,JNE,29511,22411,41000,OKE19,reguler
397,JNE,29511,20111,26000,OKE19,reguler
398,ID Express,94974,92311,32000,iDSTD,reguler
399,J&T Express,73911,70117,12000,EZ,reguler
400,J&T Express,73911,78557,102000,EZ,reguler
401,J&T Express,29511,35111,38000,EZ,reguler
402,J&T Express,29511,25111,24000,EZ,reguler
403,J&T Express,29511,29111,54000,EZ,reguler
404,J&T Express,29511,30111,28000,EZ,reguler
405,JNE,29511,28411,12000,OKE19,reguler
406,J&T Express,29511,25111,24000,EZ,reguler
407,JNE,29511,24651,77000,OKE19,reguler
408,J&T Express,29511,29427,32000,EZ,reguler
409,J&T Express,73911,79365,96000,EZ,reguler
410,JNE,29511,21161,39000,OKE19,reguler
411,ID Express,94974,91411,33000,iDSTD,reguler
412,J&T Express,29511,29662,55000,EZ,reguler
413,JNE,29511,20995,33000,OKE19,reguler
414,J&T Express,29511,29427,32000,EZ,reguler
415,ID Express,94974,92611,33000,iDSTD,reguler
416,J&T Express,29511,29427,32000,EZ,reguler
417,ID Express,94974,94611,28000,iDSTD,reguler
418,ID Express,94974,95781,53000,iDSTD,reguler
419,JNE,29511,28711,12000,OKE19,reguler
420,JNE,29511,28111,12000,OKE19,reguler
421,ID Express,94974,95711,53000,iDSTD,reguler
422,JNE,29511,37311,33000,OKE19,reguler
423,JNE,29511,21411,39000,OKE19,reguler
424,JNE,29511,32274,47000,OKE19,reguler
425,JNE,29511,28383,12000,OKE19,reguler
426,JNE,29511,20111,26000,OKE19,reguler
427,J&T Express,73911,76111,33000,EZ,reguler
428,J&T Express,94974,93572,59000,EZ,reguler
429,ID Express,94974,91121,32000,iDSTD,reguler
430,J&T Express,29511,24311,63000,EZ,reguler
431,J&T Express,29511,22711,37000,EZ,reguler
432,J&T Express,29511,22511,38000,EZ,reguler
433,ID Express,94974,93111,40000,iDSTD,reguler
434,J&T Express,73911,77111,36000,EZ,reguler
435,JNE,29511,29211,12000,OKE19,reguler
436,JNE,29511,20811,33000,OKE19,reguler
437,JNE,29511,31511,41000,OKE19,reguler
438,JNE,29511,22111,33000,OKE19,reguler
439,JNE,29511,25582,38000,OKE19,reguler
440,JNE,29511,30911,47000,OKE19,reguler
441,JNE,29511,31611,41000,OKE19,reguler
442,J&T Express,29511,25111,24000,EZ,reguler
443,J&T Express,73911,70714,15000,EZ,reguler
444,J&T Express,73911,74511,36000,EZ,reguler
445,ID Express,94974,92211,32000,iDSTD,reguler
446,J&T Express,73911,74872,37000,EZ,reguler
447,JNE,29511,20511,33000,OKE19,reguler
448,JNE,29511,25511,32000,OKE19,reguler
449,ID Express,94974,91853,33000,iDSTD,reguler
450,JNE,29511,28411,12000,OKE19,reguler
451,JNE,29511,28911,14000,OKE19,reguler
452,J&T Express,73911,71315,20000,EZ,reguler
453,J&T Express,73911,70611,20000,EZ,reguler
454,JNE,29511,20811,33000,OKE19,reguler
455,ID Express,94974,93711,45000,iDSTD,reguler
456,JNE,29511,25582,38000,OKE19,reguler
457,J&T Express,29511,25111,24000,EZ,reguler
458,ID Express,94974,93562,58000,iDSTD,reguler
459,JNE,29511,22611,47000,OKE19,reguler
460,J&T Express,29511,34511,49000,EZ,reguler
461,J&T Express,73911,74161,45000,EZ,reguler
462,JNE,29511,31512,41000,OKE19,reguler
463,JNE,29511,26164,38000,OKE19,reguler
464,JNE,29511,20111,26000,OKE19,reguler
465,ID Express,94974,91361,33000,iDSTD,reguler
466,J&T Express,29511,35592,43000,EZ,reguler
467,ID Express,94974,92111,27000,iDSTD,reguler
468,J&T Express,73911,70815,21000,EZ,reguler
469,J&T Express,73911,75511,58000,EZ,reguler
470,J&T Express,29511,34611,50000,EZ,reguler
471,J&T Express,73911,75311,38000,EZ,reguler
472,JNE,29511,31661,47000,OKE19,reguler
473,JNE,29511,20111,26000,OKE19,reguler
474,ID Express,94974,95811,64000,iDSTD,reguler
475,ID Express,94974,93711,45000,iDSTD,reguler
476,J&T Express,29511,25111,24000,EZ,reguler
477,JNE,29511,21464,33000,OKE19,reguler
478,JNE,94974,94561,35000,REG19,reguler
479,J&T Express,29511,35367,43000,EZ,reguler
480,ID Express,94974,93611,59000,iDSTD,reguler
481,JNE,29511,20111,26000,OKE19,reguler
482,ID Express,94974,92211,32000,iDSTD,reguler
483,J&T Express,73911,78873,96000,EZ,reguler
484,ID Express,94974,91512,32000,iDSTD,reguler
485,ID Express,94974,93111,40000,iDSTD,reguler
486,JNE,29511,24184,77000,OKE19,reguler
487,JNE,29511,24382,71000,OKE19,reguler
488,ID Express,94974,95711,53000,iDSTD,reguler
489,J&T Express,73911,74161,45000,EZ,reguler
490,J&T Express,73911,78716,96000,EZ,reguler
491,JNE,29511,37311,33000,OKE19,reguler
492,J&T Express,29511,35592,43000,EZ,reguler
493,JNE,29511,24511,77000,OKE19,reguler
494,JNE,29511,21111,33000,OKE19,reguler
495,ID Express,94974,90111,27000,iDSTD,reguler
496,J&T Express,29511,30111,28000,EZ,reguler
497,ID Express,94974,94362,31000,iDSTD,reguler
498,ID Express,94974,92511,32000,iDSTD,reguler
499,JNE,29511,23711,71000,OKE19,reguler
500,JNE,29511,20811,33000,OKE19,reguler
